TID,Comment,GroupID,GroupRate,MinGhelld,MaxGhelld,AddDropNumber,AddDropRate,DropItem01,DropItemStack01,DropRate01,DropItem02,DropItemStack02,DropRate02,DropItem03,DropItemStack03,DropRate03,DropItem04,DropItemStack04,DropRate04,DropItem05,DropItemStack05,DropRate05,DropItem06,DropItemStack06,DropRate06,DropItem07,DropItemStack07,DropRate07,DropItem08,DropItemStack08,DropRate08,DropItem09,DropItemStack09,DropRate09,DropItem10,DropItemStack10,DropRate10,DropItem11,DropItemStack11,DropRate11,DropItem12,DropItemStack12,DropRate12,DropItem13,DropItemStack13,DropRate13,DropItem14,DropItemStack14,DropRate14,DropItem15,DropItemStack15,DropRate15
9578,木桶,23036,10000,0,0,0,0,25192,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9579,岩石,23037,10000,0,0,0,0,25193,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9580,草,23038,10000,0,0,0,0,25195,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9581,草,23039,10000,0,0,0,0,25103,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9582,结冰的树,23040,10000,0,0,0,0,25105,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9583,原木堆,23041,10000,0,0,0,0,25106,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9584,木箱,23042,10000,0,0,0,0,25108,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9585,草,23043,10000,0,0,0,0,25109,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9586,箱子,23044,10000,0,0,0,0,25111,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9587,矿石,23045,10000,0,0,0,0,25114,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9588,树,23046,10000,0,0,0,0,25115,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9589,箱子,23047,10000,0,0,0,0,25116,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9590,皮囊,23048,10000,0,0,0,0,25119,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9591,皮囊,23049,10000,0,0,0,0,25121,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9592,木桶,23050,10000,0,0,0,0,25123,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9593,草,23051,10000,0,0,0,0,25124,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9594,草,23052,10000,0,0,0,0,25126,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9595,草,23053,10000,0,0,0,0,25129,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9596,皮囊,23054,10000,0,0,0,0,25130,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9597,草,23055,10000,0,0,0,0,25131,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9598,木桶,23056,10000,0,0,0,0,25139,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9599,矿石,23057,10000,0,0,0,0,25140,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600,皮囊,23058,10000,0,0,0,0,25143,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601,木箱,23059,10000,0,0,0,0,25145,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9602,矿石,23060,10000,0,0,0,0,25149,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9603,木箱,23061,10000,0,0,0,0,25150,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604,草,23062,10000,0,0,0,0,25153,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605,岩石,23063,10000,0,0,0,0,25156,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9606,矿石,23064,10000,0,0,0,0,25159,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9607,岩石,23065,10000,0,0,0,0,25160,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9608,草,23066,10000,0,0,0,0,25161,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9609,锅,23067,10000,0,0,0,0,25164,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9610,岩石,23068,10000,0,0,0,0,25165,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9611,草,23069,10000,0,0,0,0,25166,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9612,矿石,23070,10000,0,0,0,0,25168,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9613,箱子,23071,10000,0,0,0,0,25172,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9614,箱子,23072,10000,0,0,0,0,25201,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9615,草,23073,10000,0,0,0,0,25175,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9616,矿石,23074,10000,0,0,0,0,25178,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9617,岩石,23075,10000,0,0,0,0,25179,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9618,草,23076,10000,0,0,0,0,25183,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9619,矿石,23077,10000,0,0,0,0,25184,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9620,喂大的卵,23079,10000,0,0,0,0,25014,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621,枯树叶,23080,10000,0,0,0,0,25048,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9622,奇怪的树,23081,10000,0,0,0,0,25059,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9623,后箱里的斧头,23082,10000,0,0,0,0,25081,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9624,后铠甲箱子里,23083,10000,0,0,0,0,25082,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9625,灵魂石,23084,10000,0,0,0,0,25181,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9626,深渊的花刺,23085,10000,0,0,0,0,25004,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9627,三叶花,23086,10000,0,0,0,0,25212,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9628,出血花,23087,10000,0,0,0,0,25213,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9629,有刺的茎,23088,10000,0,0,0,0,25214,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9630,蜉蝣草,23089,10000,0,0,0,0,25300,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9631,硬木,23090,10000,0,0,0,0,25302,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9632,被抛弃的行李堆,23091,10000,0,0,0,0,25307,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9633,红果实的树,23092,10000,0,0,0,0,25309,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9634,镜子草,23093,10000,0,0,0,0,25313,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9635,分散的口袋,23094,10000,0,0,0,0,25315,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9636,武器堆,23095,10000,0,0,0,0,25316,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9637,怪异的土堆,23096,10000,0,0,0,0,25331,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638,不祥的土堆,23097,10000,0,0,0,0,25330,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639,破损的水薄膜,23098,10000,0,0,0,0,25317,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640,薄膜下的水,23099,10000,0,0,0,0,25318,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9641,藤草,23100,10000,0,0,0,0,25320,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9642,热石堆,23101,10000,0,0,0,0,25324,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9643,铃铛草,23102,10000,0,0,0,0,25328,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9644,煤柴堆,23103,10000,0,0,0,0,25333,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9645,可可树,23104,10000,0,0,0,0,25335,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9646,加比草,23105,10000,0,0,0,0,25336,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9647,油木,23106,10000,0,0,0,0,25344,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9648,沃洛派尔的缸子,23107,10000,0,0,0,0,25345,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9649,月光草,23108,10000,0,0,0,0,25346,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9650,黑褐色树,23109,10000,0,0,0,0,25348,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9651,农场的保管箱,23110,10000,0,0,0,0,25349,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9652,土堆,23111,10000,0,0,0,0,25350,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9653,吸附草,23112,10000,0,0,0,0,25355,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9654,可疑的土堆,23113,10000,0,0,0,0,25357,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9655,皮囊,23114,10000,0,0,0,0,25360,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9656,西番莲,23115,10000,0,0,0,0,25363,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9657,腐败的土堆,23116,10000,0,0,0,0,25362,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9658,诺塔树,23117,10000,0,0,0,0,25366,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9659,绿香草,23118,10000,0,0,0,0,25368,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9660,夜行草,23119,10000,0,0,0,0,25375,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9661,蓝色的武装,23120,10000,0,0,0,0,25377,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9662,火焰草,23121,10000,0,0,0,0,25378,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9663,睡眠草,23122,10000,0,0,0,0,25382,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9664,蓝色露珠草,23125,10000,0,0,0,0,25395,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9665,闪亮草,23126,10000,0,0,0,0,25396,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9666,树林,23127,10000,0,0,0,0,25398,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9667,文件箱,23128,10000,0,0,0,0,25399,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9668,工具袋,23129,10000,0,0,0,0,25401,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9669,口袋,23130,10000,0,0,0,0,25403,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9670,保管箱,23131,10000,0,0,0,0,25404,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9671,雾草,23132,10000,0,0,0,0,25406,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9672,石潘德虫卵,23133,10000,0,0,0,0,25215,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9673,四叶花,23134,10000,0,0,0,0,25217,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9674,掉下来的树枝,23135,10000,0,0,0,0,25602,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9675,霜之石头,23137,10000,0,0,0,0,25607,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9676,果园的石头,23138,10000,0,0,0,0,25609,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9677,消痛,23139,10000,0,0,0,0,25612,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9678,森林的土堆,23141,10000,0,0,0,0,25617,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9679,紫石,23142,10000,0,0,0,0,25624,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9680,敌人的机密,23143,10000,0,0,0,0,25627,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9681,瀑布草,23144,10000,0,0,0,0,25631,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9682,发光的土堆,23146,10000,0,0,0,0,25636,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683,神奇草,23147,10000,0,0,0,0,25642,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9684,瀑布附近的水桶,23148,10000,0,0,0,0,25646,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9685,黑曜岩堆,23149,10000,0,0,0,0,25647,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9686,龙的眼泪,23150,10000,0,0,0,0,25649,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9687,拉其卡树,23151,10000,0,0,0,0,25651,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9688,战略文件箱,23152,10000,0,0,0,0,25654,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9689,硫磺炸弹堆,23153,10000,0,0,0,0,25658,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9690,硫磺,23154,10000,0,0,0,0,25659,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9691,剩下的石头,23155,10000,0,0,0,0,25662,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9692,研究木,23156,10000,0,0,0,0,25666,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9693,制作石,23157,10000,0,0,0,0,25671,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9694,小型树,23158,10000,0,0,0,0,25676,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9695,间歇泉,23159,10000,0,0,0,0,25679,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9696,幼地草,23161,10000,0,0,0,0,25687,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9697,诺克斯树,23162,10000,0,0,0,0,25692,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9698,火山露珠草,23163,10000,0,0,0,0,25695,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9699,古代的花,23164,10000,0,0,0,0,25699,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9700,法鲁内水晶,23165,10000,0,0,0,0,25705,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9701,冷点草,23166,10000,0,0,0,0,25706,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9702,心形的盒子,23167,10000,0,0,0,0,25708,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9703,叶片草,23168,10000,0,0,0,0,25716,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9704,天堂的树叶,23169,10000,0,0,0,0,25720,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9705,闪水晶,23170,10000,0,0,0,0,25724,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9706,新鲜草,23171,10000,0,0,0,0,25725,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9707,芭蕉草,23172,10000,0,0,0,0,25733,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9708,水晶,23173,10000,0,0,0,0,25734,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9709,热索草,23174,10000,0,0,0,0,25736,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9710,魔法明月花,23175,10000,0,0,0,0,25738,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9711,清晨的露水水晶,23176,10000,0,0,0,0,25740,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9712,阵雨草,23177,10000,0,0,0,0,25743,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9713,非燃料,23178,10000,0,0,0,0,25746,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9714,提炼过的水晶,23179,10000,0,0,0,0,25748,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9715,夕阳水晶,23180,10000,0,0,0,0,25750,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9716,真理之粉末,23181,10000,0,0,0,0,25752,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9717,霉矿石,23182,10000,0,0,0,0,25753,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9718,非粉草,23183,10000,0,0,0,0,25755,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9719,流水晶,23184,10000,0,0,0,0,25757,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9720,皮粉,23185,10000,0,0,0,0,25759,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9721,雷花,23186,10000,0,0,0,0,25760,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9722,复制矿石,23187,10000,0,0,0,0,25762,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9723,大型实验设备,23188,10000,0,0,0,0,25764,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9724,羽毛花,23189,10000,0,0,0,0,25766,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9725,吸铁石,23190,10000,0,0,0,0,25767,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9726,忘却水晶,23191,10000,0,0,0,0,25768,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9727,水晶,23192,10000,0,0,0,0,25771,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9728,古香树,23193,10000,0,0,0,0,25772,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9729,德伊莱草,23194,10000,0,0,0,0,25774,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9730,望光花,23195,10000,0,0,0,0,25776,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9731,铁树皮,23196,10000,0,0,0,0,25778,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9732,监察大口袋,23197,10000,0,0,0,0,25780,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9733,奇妙的药草,23198,10000,0,0,0,0,25781,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9734,草药运输文件,23199,10000,0,0,0,0,25782,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9735,切割水晶,23200,10000,0,0,0,0,25784,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9736,风草,23201,10000,0,0,0,0,25786,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9737,七土石,23202,10000,0,0,0,0,25789,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9738,奇妙的水晶碎片,23203,10000,0,0,0,0,25791,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9739,弯曲的水晶,23204,10000,0,0,0,0,25792,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9740,矿石,23205,10000,0,0,0,0,25794,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9741,大地水晶,23206,10000,0,0,0,0,25796,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9742,灰色的土,23207,10000,0,0,0,0,25797,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9743,魔法之水晶,23208,10000,0,0,0,0,25800,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9744,痛树树叶,23209,10000,0,0,0,0,25801,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9745,整捆土,23210,10000,0,0,0,0,25802,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9746,微笑草,23211,10000,0,0,0,0,25804,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747,血色的水晶,23212,10000,0,0,0,0,25808,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748,阳光水晶,23213,10000,0,0,0,0,25809,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9749,日穴刺剑,23214,10000,0,0,0,0,25811,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9750,铁灰色,23215,10000,0,0,0,0,25812,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9751,雷弹,23216,10000,0,0,0,0,25813,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9752,被删除的文章,23217,10000,0,0,0,0,25814,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9753,光之树枝,23218,10000,0,0,0,0,25815,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9754,极速水晶,23219,10000,0,0,0,0,25820,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9755,不知道名字的药瓶,23220,10000,0,0,0,0,25823,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9756,探讨水晶,23221,10000,0,0,0,0,25824,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9757,孤独草,23222,10000,0,0,0,0,25825,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9758,喷泉树的叶子,23223,10000,0,0,0,0,25828,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9759,梦境草,23224,10000,0,0,0,0,25830,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9760,灰色花根,23225,10000,0,0,0,0,25832,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9761,温度水晶,23226,10000,0,0,0,0,25840,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9762,树枝,23227,10000,0,0,0,0,25842,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9763,冰水晶,23228,10000,0,0,0,0,25844,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9764,地狱犬饲料,23229,10000,0,0,0,0,25845,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
