TID,SkillGroup,SkillLevel,Comment,EngName,LocalName,LearnType,Type,Kind,Property,BuffPosition,BuffDelete,InputType,Target,MaxArea_01,MaxArea_02,VolumeArea,MinRange,MaxRange,AutoLearnSkillTID,ComboSkillGroup,ReqHP,ReqMP,NumericalClass,KindValue,SuccessRate,AddDamage,AgroValue, AffectType, AffectDuration, AffectCount,CoolTime,GlobalCoolTime,NextSkillTID,AddtionSkillTID,AddtionRate,ReqItemTID,ReqItemTIDCount,CastMoveAbility,CastingAniID,UpCastingAniID,CastingTime,CastingFailRate,CastingDelayTime,CastingDelayRate,Race,LimitWeapon,LimitMainWeapon,LimitWeaponLevel,OpenPoint,LimitCharLevel,LearnSkillPoint,PreConditionTID_01,PreConditionTID_02,SkillArea,NowGrade,MaxGrade,AniID,AniTime,UpAniID,UpAniTime,EnableMoving,EffectiveRange,AutoAttack,ActionEffectname,CameraID,SkillIconID,EngDesc,LocalDesc,AlarmMsg
129233,12923,3,Lv.47 恶灵谷困难-Lv.47贝纳贝勒奴隶 (精锐)(7066),SKT_Name_008780,死亡一击,1,1,0,1,0,1,2,4,0,0,1,0,3,0,0,0,0,1,512,100,0,10,0,0,0,1200,0,0,0,0,0,0,0,34,0,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,36,1500,0,0,0,0,0,7003_034,0,10000,SKT_Desc_008780,<TC '240:163:63' Text'说明:大伤害'/>,
129241,12924,1,Lv.47 恶灵谷困难-Lv.47贝纳贝勒下人 (精锐)(7060),SKT_Name_008781,基本攻击1号,1,1,0,0,0,1,2,4,0,0,1,0,3,0,0,0,0,1,0,100,0,10,0,0,0,1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,30,1633,0,0,0,0,0,7048_030,0,10000,SKT_Desc_008781, ,
129242,12924,2,Lv.47 恶灵谷困难-Lv.47贝纳贝勒下人 (精锐)(7060),SKT_Name_008782,基本攻击2号,1,1,0,0,0,1,2,4,0,0,1,0,3,0,0,0,0,1,0,100,0,10,0,0,0,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,31,1567,0,0,0,0,0,7048_031,0,10000,SKT_Desc_008782, ,
129243,12924,3,Lv.47 恶灵谷困难-Lv.47贝纳贝勒下人 (精锐)(7060),SKT_Name_008783,死亡一击,1,1,0,1,0,1,1,4,4,3,5,0,3,0,0,0,0,1,512,100,0,10,0,0,0,1680,0,0,0,0,0,0,0,34,0,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,36,2100,0,0,0,0,0,7048_034,0,10000,SKT_Desc_008783,<TC '240:163:63' Text'说明:大伤害'/>,
129251,12925,1,Lv.47 恶灵谷困难-Lv.47暗黑管理者贝纳贝勒 (指定)(7135),SKT_Name_008784,基本攻击1号,1,1,0,0,0,1,2,4,0,0,1,0,17,0,0,0,0,1,0,100,0,10,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,30,1200,0,0,0,0,0,7081_030,0,10000,SKT_Desc_008784, ,
129252,12925,2,Lv.47 恶灵谷困难-Lv.47暗黑管理者贝纳贝勒 (指定)(7135),SKT_Name_008785,基本攻击2号,1,1,0,0,0,1,2,4,0,0,1,0,17,0,0,0,0,1,0,100,0,10,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,31,1200,0,0,0,0,0,7081_031,0,10000,SKT_Desc_008785, ,
129253,12925,3,Lv.47 恶灵谷困难-Lv.47暗黑管理者贝纳贝勒 (指定)(7135),SKT_Name_008786,灵魂呐喊,1,1,0,1,0,1,2,4,0,0,1,0,17,0,0,0,0,1,0,100,0,10,0,0,0,906,0,0,0,0,0,0,0,34,0,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,36,1133,0,0,0,0,0,7081_034,0,10000,SKT_Desc_008786,<TC '240:163:63' Text'大伤害.'/>,
129254,12925,4,Lv.47 恶灵谷困难-Lv.47暗黑管理者贝纳贝勒 (指定)(7135),SKT_Name_008787,恐怖呐喊,1,3,2,0,1,0,1,4,6,6,5,0,6,0,0,0,0,1,0,100,0,10,1,5000,0,1066,0,0,0,0,0,0,0,34,0,3000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,52,1333,0,0,0,0,0,7081_052,0,10000,SKT_Desc_008787,<TC '240:163:63' Text'恐怖持续5秒.'/>,
129255,12925,5,Lv.47 恶灵谷困难-Lv.47暗黑管理者贝纳贝勒 (指定)(7135),SKT_Name_008788,灵魂赞歌,1,2,0,1,0,1,2,1,0,0,1,0,3,0,0,0,0,0,50,100,0,10,1,30000,0,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,68,1333,0,0,0,0,0,7081_068,0,20002,SKT_Desc_008788,<TC '240:163:63' Text'魔法攻击增加50%持续30秒.'/>,
129261,12926,1,Lv.47 恶灵谷困难-Lv.47丢拉汗 (精锐)(3003),SKT_Name_008789,基本攻击1号,1,1,0,0,0,1,2,4,0,0,1,0,3,0,0,0,0,1,0,100,0,10,0,0,0,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,30,1600,0,0,0,0,0,3003_030,0,10000,SKT_Desc_008789, ,
129262,12926,2,Lv.47 恶灵谷困难-Lv.47丢拉汗 (精锐)(3003),SKT_Name_008790,基本攻击2号,1,1,0,0,0,1,2,4,0,0,1,0,3,0,0,0,0,1,0,100,0,10,0,0,0,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,31,1667,0,0,0,0,0,3003_031,0,10000,SKT_Desc_008790, ,
129263,12926,3,Lv.47 恶灵谷困难-Lv.47丢拉汗 (精锐)(3003),SKT_Name_008791,死亡之结,1,1,0,1,0,1,2,4,0,0,1,0,3,0,0,0,0,1,512,100,0,10,0,0,0,1334,0,0,0,0,0,0,0,34,0,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,36,1667,0,0,0,0,0,3003_034,0,10000,SKT_Desc_008791,<TC '240:163:63' Text'说明:大伤害'/>,
129271,12927,1,Lv.47 恶灵谷困难-Lv.47丢拉汗纳伊特 (精锐)(3005),SKT_Name_008792,基本攻击1号,1,1,0,0,0,1,2,4,0,0,1,0,3,0,0,0,0,1,0,100,0,10,0,0,0,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,30,1600,0,0,0,0,0,3003_030,0,10000,SKT_Desc_008792, ,
129272,12927,2,Lv.47 恶灵谷困难-Lv.47丢拉汗纳伊特 (精锐)(3005),SKT_Name_008793,基本攻击2号,1,1,0,0,0,1,2,4,0,0,1,0,3,0,0,0,0,1,0,100,0,10,0,0,0,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,31,1667,0,0,0,0,0,3003_031,0,10000,SKT_Desc_008793, ,
129273,12927,3,Lv.47 恶灵谷困难-Lv.47丢拉汗纳伊特 (精锐)(3005),SKT_Name_008794,死亡之结,1,3,0,2,1,0,2,4,0,0,1,0,3,0,0,0,0,0,0,100,0,10,1,0,0,1334,0,0,0,0,0,0,0,34,0,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,36,1667,0,0,0,0,0,3003_034,0,20503,SKT_Desc_008794,<TC '240:163:63' Text'说明:大伤害'/>,
129281,12928,1,Lv.47 恶灵谷困难-Lv.47死亡管理者克瓦特利卡 (BOSS)(1052),SKT_Name_008795,基本攻击1号,1,1,0,0,0,1,1,4,13,18,5,0,13,0,0,0,0,1,0,100,0,10,0,0,0,2320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,30,2900,0,0,0,0,0,1052_030,0,10000,SKT_Desc_008795, ,
129282,12928,2,Lv.47 恶灵谷困难-Lv.47死亡管理者克瓦特利卡 (BOSS)(1052),SKT_Name_008796,基本攻击2号,1,1,0,0,0,1,1,4,13,18,5,0,13,0,0,0,0,1,0,100,0,10,0,0,0,1814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,31,2267,0,0,0,0,0,1052_031,0,10000,SKT_Desc_008796, ,
129283,12928,3,Lv.47 恶灵谷困难-Lv.47死亡管理者克瓦特利卡 (BOSS)(1052),SKT_Name_008797,冤魂一击,1,1,0,1,0,1,1,4,20,20,5,0,20,0,0,0,0,1,1024,100,0,10,0,0,0,3254,0,0,0,0,0,0,0,34,0,3000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,36,4067,0,0,0,0,0,1052_034,0,10000,SKT_Desc_008797,<TC '240:163:63' Text'说明:大伤害'/>,
129284,12928,4,Lv.47 恶灵谷困难-Lv.47死亡管理者克瓦特利卡 (BOSS)(1052),SKT_Name_008798,死神镰刀,1,1,0,1,0,1,1,4,10,0,5,0,10,0,0,0,0,1,1024,100,0,10,0,0,0,2240,0,0,0,0,0,0,0,34,0,4000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,52,2800,0,0,0,0,0,1052_052,0,10000,SKT_Desc_008798,<TC '240:163:63' Text'说明:大伤害'/>,
129285,12928,5,Lv.47 恶灵谷困难-Lv.47死亡管理者克瓦特利卡 (BOSS)(1052),SKT_Name_008799,恐怖呐喊,1,3,2,0,1,0,1,4,30,0,5,0,30,0,0,0,0,1,0,100,0,10,1,5000,0,1654,0,0,129286,100,0,0,0,34,0,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,68,2067,0,0,0,0,0,1052_068,0,10000,SKT_Desc_008799,<TC '240:163:63' Text'恐怖持续5秒.'/>,
129286,12928,6,Lv.47 恶灵谷困难-Lv.47死亡管理者克瓦特利卡 (BOSS)(1052),SKT_Name_008800,死亡祝福,1,2,0,8,0,1,1,1,1,0,1,0,3,0,0,0,0,0,200,100,0,10,1,60000,0,1654,0,0,0,0,0,0,0,34,0,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,68,2067,0,0,0,0,0,1052_068,0,20009,SKT_Desc_008800,<TC '240:163:63' Text'攻击速度增加200%持续60秒.'/>,
129291,12929,1,Lv.47 恶灵谷非常困难-Lv.47雾罩触手 (精锐)(5063),SKT_Name_008801,基本攻击1号,1,1,0,0,0,1,2,4,0,0,1,0,3,0,0,0,0,1,0,100,0,10,0,0,0,1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,30,2167,0,0,0,0,0,5063_030,0,10000,SKT_Desc_008801, ,
129292,12929,2,Lv.47 恶灵谷非常困难-Lv.47雾罩触手 (精锐)(5063),SKT_Name_008802,基本攻击2号,1,1,0,0,0,1,2,4,0,0,1,0,3,0,0,0,0,1,0,100,0,10,0,0,0,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,31,1833,0,0,0,0,0,5063_031,0,10000,SKT_Desc_008802, ,
129293,12929,3,Lv.47 恶灵谷非常困难-Lv.47雾罩触手 (精锐)(5063),SKT_Name_008803,雾罩鞭策,1,1,0,1,0,1,2,4,0,0,1,0,3,0,0,0,0,1,512,100,0,10,0,0,0,1734,0,0,0,0,0,0,0,34,0,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,36,2167,0,0,0,0,0,5063_034,0,10000,SKT_Desc_008803,<TC '240:163:63' Text'说明:大伤害'/>,
129301,12930,1,Lv.47 恶灵谷非常困难-Lv.47戴特拉祭物 (精锐)(3024),SKT_Name_008804,基本攻击1号,1,1,0,0,0,1,2,4,0,0,1,0,3,0,0,0,0,1,0,100,0,10,0,0,0,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,30,1333,0,0,0,0,0,3024_030,0,10000,SKT_Desc_008804, ,
129302,12930,2,Lv.47 恶灵谷非常困难-Lv.47戴特拉祭物 (精锐)(3024),SKT_Name_008805,基本攻击2号,1,1,0,0,0,1,2,4,0,0,1,0,3,0,0,0,0,1,0,100,0,10,0,0,0,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,31,1333,0,0,0,0,0,3024_031,0,10000,SKT_Desc_008805, ,
129303,12930,3,Lv.47 恶灵谷非常困难-Lv.47戴特拉祭物 (精锐)(3024),SKT_Name_008806,暗黑一击,1,1,0,1,0,1,2,4,0,0,1,0,3,0,0,0,0,1,512,100,0,10,0,0,0,1600,0,0,0,0,0,0,0,34,0,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,36,2000,0,0,0,0,0,3024_034,0,10000,SKT_Desc_008806,<TC '240:163:63' Text'说明:大伤害'/>,
129304,12930,4,Lv.47 恶灵谷非常困难-Lv.47戴特拉祭物 (精锐)(3024),SKT_Name_008807,祭物召唤,1,4,3,1,0,1,1,1,3,0,1,0,3,0,0,0,0,1,1015,100,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10000,SKT_Desc_008807,<TC '240:163:63' Text'召唤戴特拉的一个雕塑'/>,
129311,12931,1,Lv.47 恶灵谷非常困难-Lv.47戴特拉雕刻 (精锐)(5064),SKT_Name_008808,基本攻击1号,1,1,0,0,0,1,2,4,0,0,1,0,3,0,0,0,0,1,0,100,0,10,0,0,0,1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,30,2167,0,0,0,0,0,5063_030,0,10000,SKT_Desc_008808, ,
129312,12931,2,Lv.47 恶灵谷非常困难-Lv.47戴特拉雕刻 (精锐)(5064),SKT_Name_008809,基本攻击2号,1,1,0,0,0,1,2,4,0,0,1,0,3,0,0,0,0,1,0,100,0,10,0,0,0,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,31,1833,0,0,0,0,0,5063_031,0,10000,SKT_Desc_008809, ,
129313,12931,3,Lv.47 恶灵谷非常困难-Lv.47戴特拉雕刻 (精锐)(5064),SKT_Name_008810,猛毒触手,1,3,0,12,1,0,2,4,0,0,1,0,3,0,0,0,0,1,512,100,0,10,2,2000,3,1466,0,0,0,0,0,0,0,34,0,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,52,1833,0,0,0,0,0,5063_052,0,20513,SKT_Desc_008810,<TC '240:163:63' Text'每2秒伤害512持续6秒.'/>,
129321,12932,1,Lv.47 恶灵谷非常困难-Lv.47蛆虫触手戴特拉 (指定)(5065),SKT_Name_008811,基本攻击1号,1,1,0,0,0,1,2,4,0,0,1,0,3,0,0,0,0,1,0,100,0,10,0,0,0,1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,30,2167,0,0,0,0,0,5063_030,0,10000,SKT_Desc_008811, ,
129322,12932,2,Lv.47 恶灵谷非常困难-Lv.47蛆虫触手戴特拉 (指定)(5065),SKT_Name_008812,基本攻击2号,1,1,0,0,0,1,2,4,0,0,1,0,3,0,0,0,0,1,0,100,0,10,0,0,0,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,31,1833,0,0,0,0,0,5063_031,0,10000,SKT_Desc_008812, ,
129323,12932,3,Lv.47 恶灵谷非常困难-Lv.47蛆虫触手戴特拉 (指定)(5065),SKT_Name_008813,蛆虫鞭策,1,1,0,1,0,1,2,4,0,0,1,0,3,0,0,0,0,1,0,100,0,10,0,0,0,1734,0,0,0,0,0,0,0,34,0,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,36,2167,0,0,0,0,0,5063_034,0,10000,SKT_Desc_008813,<TC '240:163:63' Text'说明:大伤害'/>,
129324,12932,4,Lv.47 恶灵谷非常困难-Lv.47蛆虫触手戴特拉 (指定)(5065),SKT_Name_008814,戴特拉诅咒,1,3,0,12,1,0,2,4,0,0,1,0,3,0,0,0,0,1,512,100,0,10,2,2000,5,1466,0,0,0,0,0,0,0,34,0,2500,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,52,1833,0,0,0,0,0,5063_052,0,20513,SKT_Desc_008814,<TC '240:163:63' Text'每2秒伤害512持续10秒.'/>,
129325,12932,5,Lv.47 恶灵谷非常困难-Lv.47蛆虫触手戴特拉 (指定)(5065),SKT_Name_008815,疫病活性化,1,2,0,1,0,1,2,1,0,0,1,0,3,0,0,0,0,0,50,100,0,10,1,30000,0,1866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,68,2333,0,0,0,0,0,5063_068,0,20002,SKT_Desc_008815,<TC '240:163:63' Text'魔法攻击增加50%持续30秒.'/>,
129331,12933,1,Lv.47 恶灵谷非常困难-Lv.47死尸虫 (精锐)(9067),SKT_Name_008816,基本攻击1号,1,1,0,0,0,1,2,4,0,0,1,0,3,0,0,0,0,1,0,100,0,10,0,0,0,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,30,1333,0,0,0,0,0,9066_030,0,10000,SKT_Desc_008816, ,
129332,12933,2,Lv.47 恶灵谷非常困难-Lv.47死尸虫 (精锐)(9067),SKT_Name_008817,基本攻击2号,1,1,0,0,0,1,2,4,0,0,1,0,3,0,0,0,0,1,0,100,0,10,0,0,0,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,31,1400,0,0,0,0,0,9066_031,0,10000,SKT_Desc_008817, ,
129333,12933,3,Lv.47 恶灵谷非常困难-Lv.47死尸虫 (精锐)(9067),SKT_Name_008818,死尸雾罩,1,1,0,1,0,1,2,4,0,0,1,0,3,0,0,0,0,1,512,100,0,10,0,0,0,2134,0,0,0,0,0,0,0,34,0,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,36,2667,0,0,0,0,0,9066_034,0,10000,SKT_Desc_008818,<TC '240:163:63' Text'说明:大伤害'/>,
129341,12934,1,Lv.47 恶灵谷非常困难-Lv.47苦痛冤魂 (精锐)(3025),SKT_Name_008819,基本攻击1号,1,1,0,0,0,1,2,4,0,0,1,0,3,0,0,0,0,1,0,100,0,10,0,0,0,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,30,1333,0,0,0,0,0,3024_030,0,10000,SKT_Desc_008819, ,
129342,12934,2,Lv.47 恶灵谷非常困难-Lv.47苦痛冤魂 (精锐)(3025),SKT_Name_008820,基本攻击2号,1,1,0,0,0,1,2,4,0,0,1,0,3,0,0,0,0,1,0,100,0,10,0,0,0,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,31,1333,0,0,0,0,0,3024_031,0,10000,SKT_Desc_008820, ,
129343,12934,3,Lv.47 恶灵谷非常困难-Lv.47苦痛冤魂 (精锐)(3025),SKT_Name_008821,冤魂呐喊呐喊,1,3,0,12,1,0,3,4,20,0,5,0,3,0,0,0,0,1,512,100,0,10,2,2000,3,1786,0,0,0,0,0,0,0,34,0,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,52,2233,0,0,0,0,0,3024_052,0,20513,SKT_Desc_008821,<TC '240:163:63' Text'每2秒伤害512持续6秒.'/>,
129351,12935,1,Lv.47 恶灵谷非常困难-Lv.47遗忘管理者莱卡图斯 (指定)(7129),SKT_Name_008822,基本攻击1号,1,1,0,0,0,1,2,4,0,0,1,0,17,0,0,0,0,1,0,100,0,10,0,0,0,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,30,1667,0,0,0,0,0,7008_030,0,10000,SKT_Desc_008822, ,
129352,12935,2,Lv.47 恶灵谷非常困难-Lv.47遗忘管理者莱卡图斯 (指定)(7129),SKT_Name_008823,基本攻击2号,1,1,0,0,0,1,2,4,0,0,1,0,17,0,0,0,0,1,0,100,0,10,0,0,0,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,31,1833,0,0,0,0,0,7008_031,0,10000,SKT_Desc_008823, ,
129353,12935,3,Lv.47 恶灵谷非常困难-Lv.47遗忘管理者莱卡图斯 (指定)(7129),SKT_Name_008824,莱卡图斯权能,1,1,0,1,0,1,1,4,5,0,5,0,17,0,0,0,0,1,512,100,0,10,0,0,0,1866,0,0,0,0,0,0,0,34,0,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,36,2333,0,0,0,0,0,7008_034,0,10000,SKT_Desc_008824,<TC '240:163:63' Text'说明:大伤害'/>,
129354,12935,4,Lv.47 恶灵谷非常困难-Lv.47遗忘管理者莱卡图斯 (指定)(7129),SKT_Name_008825,遗忘诅咒,1,3,0,3,1,0,1,4,4,10,5,0,10,0,0,0,0,0,30,100,0,10,1,12000,0,1866,0,0,0,0,0,0,0,34,0,3000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,52,2333,0,0,0,0,0,7008_052,0,20504,SKT_Desc_008825,<TC '240:163:63' Text'魔法防御减少30%持续12秒.'/>,
129355,12935,5,Lv.47 恶灵谷非常困难-Lv.47遗忘管理者莱卡图斯 (指定)(7129),SKT_Name_008826,遗忘祝福,1,2,0,1,0,1,2,1,0,0,1,0,3,0,0,0,0,0,50,100,0,10,1,30000,0,1866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,68,2333,0,0,0,0,0,7008_068,0,20002,SKT_Desc_008826,<TC '240:163:63' Text'魔法攻击增加50%持续30秒.'/>,
129361,12936,1,Lv.47 恶灵谷非常困难-Lv.47鲁伍林执行者 (精锐)(7057),SKT_Name_008827,基本攻击1号,1,1,0,0,0,1,2,4,0,0,1,0,3,0,0,0,0,1,0,100,0,10,0,0,0,1546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,30,1933,0,0,0,0,0,7027_030,0,10000,SKT_Desc_008827, ,
129362,12936,2,Lv.47 恶灵谷非常困难-Lv.47鲁伍林执行者 (精锐)(7057),SKT_Name_008828,基本攻击2号,1,1,0,0,0,1,2,4,0,0,1,0,3,0,0,0,0,1,0,100,0,10,0,0,0,1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,31,1867,0,0,0,0,0,7027_031,0,10000,SKT_Desc_008828, ,
129363,12936,3,Lv.47 恶灵谷非常困难-Lv.47鲁伍林执行者 (精锐)(7057),SKT_Name_008829,灵魂一击,1,1,0,1,0,1,2,4,0,0,1,0,3,0,0,0,0,1,512,100,0,10,0,0,0,1734,0,0,0,0,0,0,0,34,0,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,36,2167,0,0,0,0,0,7027_034,0,10000,SKT_Desc_008829,<TC '240:163:63' Text'说明:大伤害'/>,
129371,12937,1,Lv.47 恶灵谷非常困难-Lv.47鲁伍林处刑者 (精锐)(7058),SKT_Name_008830,基本攻击1号,1,1,0,0,0,1,2,4,0,0,1,0,17,0,0,0,0,1,0,100,0,10,0,0,0,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,30,1433,0,0,0,0,0,7028_030,0,10000,SKT_Desc_008830, ,
129372,12937,2,Lv.47 恶灵谷非常困难-Lv.47鲁伍林处刑者 (精锐)(7058),SKT_Name_008831,基本攻击2号,1,1,0,0,0,1,2,4,0,0,1,0,17,0,0,0,0,1,0,100,0,10,0,0,0,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,31,1433,0,0,0,0,0,7028_031,0,10000,SKT_Desc_008831, ,
129373,12937,3,Lv.47 恶灵谷非常困难-Lv.47鲁伍林处刑者 (精锐)(7058),SKT_Name_008832,处刑箭,1,1,0,1,0,1,2,4,0,0,1,0,17,0,0,0,0,1,512,100,0,10,0,0,0,986,0,0,129374,100,0,0,0,34,0,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,36,1233,0,0,0,0,0,7028_034,0,10000,SKT_Desc_008832,<TC '240:163:63' Text'说明:大伤害'/>,
129374,12937,4,Lv.47 恶灵谷非常困难-Lv.47鲁伍林处刑者 (精锐)(7058),SKT_Name_008833,杀气波动,1,3,0,12,1,0,2,4,0,0,1,0,17,0,0,0,0,1,512,100,0,10,2,2000,3,986,0,0,0,0,0,0,0,34,0,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,36,1233,0,0,0,0,0,7028_034,0,20513,SKT_Desc_008833,<TC '240:163:63' Text'每2秒伤害512持续6秒.'/>,
129381,12938,1,Lv.47 恶灵谷非常困难-Lv.47屠杀者鲁伍林 (指定)(7059),SKT_Name_008834,基本攻击1号,1,1,0,0,0,1,2,4,0,0,1,0,17,0,0,0,0,1,0,100,0,10,0,0,0,1546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,30,1933,0,0,0,0,0,7029_030,0,10000,SKT_Desc_008834, ,
129382,12938,2,Lv.47 恶灵谷非常困难-Lv.47屠杀者鲁伍林 (指定)(7059),SKT_Name_008835,基本攻击2号,1,1,0,0,0,1,2,4,0,0,1,0,17,0,0,0,0,1,0,100,0,10,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,31,1500,0,0,0,0,0,7029_031,0,10000,SKT_Desc_008835, ,
129383,12938,3,Lv.47 恶灵谷非常困难-Lv.47屠杀者鲁伍林 (指定)(7059),SKT_Name_008836,鲜血一击,1,1,0,1,0,1,2,4,0,0,1,0,17,0,0,0,0,1,512,100,0,10,0,0,0,1600,0,0,129384,100,0,0,0,34,0,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,36,2000,0,0,0,0,0,7029_034,0,10000,SKT_Desc_008836,<TC '240:163:63' Text'说明:大伤害'/>,
129384,12938,4,Lv.47 恶灵谷非常困难-Lv.47屠杀者鲁伍林 (指定)(7059),SKT_Name_008837,鲜血波动,1,3,0,12,1,0,2,4,0,0,1,0,17,0,0,0,0,1,512,100,0,10,2,2000,5,1600,0,0,0,0,0,0,0,34,0,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,36,2000,0,0,0,0,0,7029_034,0,20513,SKT_Desc_008837,<TC '240:163:63' Text'每2秒伤害512持续10秒.'/>,
129385,12938,5,Lv.47 恶灵谷非常困难-Lv.47屠杀者鲁伍林 (指定)(7059),SKT_Name_008838,死亡睡眠,1,3,3,0,1,0,1,4,25,0,5,0,25,0,0,0,0,1,0,100,0,10,1,8000,0,1866,0,129386,0,0,0,0,0,34,0,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,68,2333,0,0,0,0,0,7029_068,0,10000,SKT_Desc_008838,<TC '240:163:63' Text'睡眠持续8秒.'/>,
129386,12938,6,Lv.47 恶灵谷非常困难-Lv.47屠杀者鲁伍林 (指定)(7059),SKT_Name_008839,狂气呐喊,1,1,0,1,0,1,1,4,6,0,5,0,6,0,0,0,0,1,512,100,0,10,0,0,0,1866,0,0,0,0,0,0,0,34,0,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,52,2333,0,0,0,0,0,7029_052,0,10000,SKT_Desc_008839,<TC '240:163:63' Text'说明:大伤害'/>,
