TID,Comment,SaleTID,slot,ItemTID,ItemMaxSale,ItemMaxBuy,SaleDay_01,SaleStart_01,SaleEnd_01,SaleDay_02,SaleStart_02,SaleEnd_02
3798,奴役月神 转用订单,182,9,12102,0,0,8,0,0,8,0,0
3799,褪色的项链,182,10,2070000,0,0,8,0,0,8,0,0
3800,高级 戒指,182,11,2080100,0,0,8,0,0,8,0,0
3801,罕见的头像合成立方,182,12,90063,0,0,8,0,0,8,0,0
3802,低级 生命药水,184,0,10004,0,0,8,0,0,8,0,0
3803,低级 生命维持药水,184,1,10005,0,0,8,0,0,8,0,0
3804,低级 法力药水,184,2,10104,0,0,8,0,0,8,0,0
3805,低级 法力持续药水,184,3,10105,0,0,8,0,0,8,0,0
3806,中级 生命药水,184,4,10008,0,0,8,0,0,8,0,0
3807,中级 生命维持药水,184,5,10009,0,0,8,0,0,8,0,0
3808,中级 法力药水,184,6,10108,0,0,8,0,0,8,0,0
3809,中级 法力持续药水,184,7,10109,0,0,8,0,0,8,0,0
3810,尊贵的订单,184,8,12100,0,0,8,0,0,8,0,0
3811,奴役月神 转用订单,184,9,12102,0,0,8,0,0,8,0,0
3812,高级项链,184,10,2070100,0,0,8,0,0,8,0,0
3813,精密的 戒指,184,11,2080200,0,0,8,0,0,8,0,0
3814,罕见的头像合成立方,184,12,90063,0,0,8,0,0,8,0,0
3815,中级 生命药水,186,0,10008,0,0,8,0,0,8,0,0
3816,中级 生命维持药水,186,1,10009,0,0,8,0,0,8,0,0
3817,中级 法力药水,186,2,10108,0,0,8,0,0,8,0,0
3818,中级 法力持续药水,186,3,10109,0,0,8,0,0,8,0,0
3819,中高级 生命药水,186,4,10012,0,0,8,0,0,8,0,0
3820,中高级 生命维持药水,186,5,10013,0,0,8,0,0,8,0,0
3821,中高级 法力药水,186,6,10112,0,0,8,0,0,8,0,0
3822,中高级 法力持续药水,186,7,10113,0,0,8,0,0,8,0,0
3823,尊贵的订单,186,8,12100,0,0,8,0,0,8,0,0
3824,奴役月神 转用订单,186,9,12102,0,0,8,0,0,8,0,0
3825,宝石项链,186,10,2070200,0,0,8,0,0,8,0,0
3826,宝石 戒指,186,11,2080300,0,0,8,0,0,8,0,0
3827,罕见的头像合成立方,186,12,90063,0,0,8,0,0,8,0,0
3828,中高级 生命药水,188,0,10012,0,0,8,0,0,8,0,0
3829,中高级 生命维持药水,188,1,10013,0,0,8,0,0,8,0,0
3830,中高级 法力药水,188,2,10112,0,0,8,0,0,8,0,0
3831,中高级 法力持续药水,188,3,10113,0,0,8,0,0,8,0,0
3832,高级 生命药水,188,4,10016,0,0,8,0,0,8,0,0
3833,高级 生命维持药水,188,5,10017,0,0,8,0,0,8,0,0
3834,高级 法力药水,188,6,10116,0,0,8,0,0,8,0,0
3835,高级 法力持续药水,188,7,10117,0,0,8,0,0,8,0,0
3836,尊贵的订单,188,8,12100,0,0,8,0,0,8,0,0
3837,奴役月神 转用订单,188,9,12102,0,0,8,0,0,8,0,0
3838,陈旧的 皮质项链,188,10,2070400,0,0,8,0,0,8,0,0
3839,陈旧的 徽章 戒指,188,11,2080400,0,0,8,0,0,8,0,0
3840,陈旧的 老师的 戒指,188,12,2080500,0,0,8,0,0,8,0,0
3841,罕见的头像合成立方,188,13,90063,0,0,8,0,0,8,0,0
3842,高级 生命药水,189,0,10016,0,0,8,0,0,8,0,0
3843,高级 生命维持药水,189,1,10017,0,0,8,0,0,8,0,0
3844,高级 法力药水,189,2,10116,0,0,8,0,0,8,0,0
3845,高级 法力持续药水,189,3,10117,0,0,8,0,0,8,0,0
3846,尊贵的订单,189,4,12100,0,0,8,0,0,8,0,0
3847,陈旧的 守护者项链,189,5,2070500,0,0,8,0,0,8,0,0
3848,陈旧的 守护者 戒指,189,6,2080600,0,0,8,0,0,8,0,0
3849,奴役月神 转用订单,189,7,12102,0,0,8,0,0,8,0,0
3850,罕见的头像合成立方,189,8,90063,0,0,8,0,0,8,0,0
3851,高级 生命药水,190,0,10016,0,0,8,0,0,8,0,0
3852,高级 生命维持药水,190,1,10017,0,0,8,0,0,8,0,0
3853,高级 法力药水,190,2,10116,0,0,8,0,0,8,0,0
3854,高级 法力持续药水,190,3,10117,0,0,8,0,0,8,0,0
3855,最高级 生命药水,190,4,10020,0,0,8,0,0,8,0,0
3856,最高级 生命维持药水,190,5,10021,0,0,8,0,0,8,0,0
3857,最高级 法力药水,190,6,10120,0,0,8,0,0,8,0,0
3858,最高级 法力持续药水,190,7,10121,0,0,8,0,0,8,0,0
3859,尊贵的订单,190,8,12100,0,0,8,0,0,8,0,0
3860,陈旧的 守护者的项链,190,9,2070600,0,0,8,0,0,8,0,0
3861,陈旧的 守护者的 戒指,190,10,2080700,0,0,8,0,0,8,0,0
3862,奴役月神 转用订单,190,11,12102,0,0,8,0,0,8,0,0
3863,罕见的头像合成立方,190,12,90063,0,0,8,0,0,8,0,0
3864,最高级 生命药水,191,0,10020,0,0,8,0,0,8,0,0
3865,最高级 生命维持药水,191,1,10021,0,0,8,0,0,8,0,0
3866,最高级 法力药水,191,2,10120,0,0,8,0,0,8,0,0
3867,最高级 法力持续药水,191,3,10121,0,0,8,0,0,8,0,0
3868,尊贵的订单,191,4,12100,0,0,8,0,0,8,0,0
3869,陈旧的 管理人员的项链,191,5,2070700,0,0,8,0,0,8,0,0
3870,陈旧的 管理人员的 戒指,191,6,2080800,0,0,8,0,0,8,0,0
3871,奴役月神 转用订单,191,7,12102,0,0,8,0,0,8,0,0
3872,罕见的头像合成立方,191,8,90063,0,0,8,0,0,8,0,0
3873,斗士的 双剑,200,0,300000,0,0,8,0,0,8,0,0
3874,斗士的 单手剑,200,1,300010,0,0,8,0,0,8,0,0
3875,斗士的 盾牌,200,2,300020,0,0,8,0,0,8,0,0
3876,斗士的 石弓,200,3,300030,0,0,8,0,0,8,0,0
3877,斗士的 拐杖,200,4,300040,0,0,8,0,0,8,0,0
3878,愤怒的 斗士的 马坦枪,200,5,300050,0,0,8,0,0,8,0,0
3879,发狂的 双剑,200,6,300100,0,0,8,0,0,8,0,0
3880,发狂的 单手剑,200,7,300110,0,0,8,0,0,8,0,0
3881,发狂的 盾牌,200,8,300120,0,0,8,0,0,8,0,0
3882,发狂的 石弓,200,9,300130,0,0,8,0,0,8,0,0
3883,发狂的 拐杖,200,10,300140,0,0,8,0,0,8,0,0
3884,愤怒的 斗士的 马坦枪,200,11,300150,0,0,8,0,0,8,0,0
3885,凶悍的 斗士的 双剑,200,12,300102,0,0,8,0,0,8,0,0
3886,凶悍的 斗士的 单手剑,200,13,300112,0,0,8,0,0,8,0,0
3887,凶悍的 斗士的 盾牌,200,14,300122,0,0,8,0,0,8,0,0
3888,凶悍的 斗士的 石弓,200,15,300132,0,0,8,0,0,8,0,0
3889,凶悍的 斗士的 拐杖,200,16,300142,0,0,8,0,0,8,0,0
3890,凶悍的 斗士的 马坦枪,200,17,300152,0,0,8,0,0,8,0,0
3891,斗士的 斧子,201,0,300500,0,0,8,0,0,8,0,0
3892,斗士的 长矛,201,1,300510,0,0,8,0,0,8,0,0
3893,斗士的 盾牌,201,2,300520,0,0,8,0,0,8,0,0
3894,斗士的 弓,201,3,300530,0,0,8,0,0,8,0,0
3895,斗士的 木条靶射箭,201,4,300540,0,0,8,0,0,8,0,0
3896,愤怒的 斗士的用具,201,5,300550,0,0,8,0,0,8,0,0
3897,发狂的 斧子,201,6,300600,0,0,8,0,0,8,0,0
3898,发狂的 长矛,201,7,300610,0,0,8,0,0,8,0,0
3899,发狂的 盾牌,201,8,300620,0,0,8,0,0,8,0,0
3900,发狂的 弓,201,9,300630,0,0,8,0,0,8,0,0
3901,发狂的 木条靶射箭,201,10,300640,0,0,8,0,0,8,0,0
3902,愤怒的 斗士的用具,201,11,300650,0,0,8,0,0,8,0,0
3903,凶悍的 斗士的 斧子,201,12,300602,0,0,8,0,0,8,0,0
3904,凶悍的 斗士的 长矛,201,13,300612,0,0,8,0,0,8,0,0
3905,凶悍的 斗士的 盾牌,201,14,300622,0,0,8,0,0,8,0,0
3906,凶悍的 斗士的 弓,201,15,300632,0,0,8,0,0,8,0,0
3907,凶悍的 斗士的 木条靶射箭,201,16,300642,0,0,8,0,0,8,0,0
3908,凶悍的 斗士的用具,201,17,300652,0,0,8,0,0,8,0,0
3909,混沌的 头部守护者具(马甲),202,0,301000,0,0,8,0,0,8,0,0
3910,光荣的 头部守护者具(马甲),202,1,301001,0,0,8,0,0,8,0,0
3911,混沌的 心脏守护者具(马甲),202,2,301010,0,0,8,0,0,8,0,0
3912,光荣的 心脏守护者具(马甲),202,3,301011,0,0,8,0,0,8,0,0
3913,混沌的护手具(马甲),202,4,301020,0,0,8,0,0,8,0,0
3914,光荣的护手具(马甲),202,5,301021,0,0,8,0,0,8,0,0
3915,混沌的 马甲 裤子(马甲),202,6,301030,0,0,8,0,0,8,0,0
3916,光荣的 马甲 裤子(马甲),202,7,301031,0,0,8,0,0,8,0,0
3917,混沌的 护脚具(马甲),202,8,301040,0,0,8,0,0,8,0,0
3918,光荣的 护脚具(马甲),202,9,301041,0,0,8,0,0,8,0,0
3919,混沌的 魔力 披风(马甲),202,10,301050,0,0,8,0,0,8,0,0
3920,光荣的 魔力 披风(马甲),202,11,301051,0,0,8,0,0,8,0,0
3921,胜利者的 头部守护者具(马甲),202,12,302000,0,0,8,0,0,8,0,0
3922,纪念的头部守护者具(马甲),202,13,302001,0,0,8,0,0,8,0,0
3923,胜利者的 心脏守护者具(马甲),202,14,302010,0,0,8,0,0,8,0,0
3924,纪念的心脏守护者具(马甲),202,15,302011,0,0,8,0,0,8,0,0
3925,胜利者的护手具(马甲),202,16,302020,0,0,8,0,0,8,0,0
3926,纪念的护手具(马甲),202,17,302021,0,0,8,0,0,8,0,0
3927,胜利者的 马甲 裤子(马甲),202,18,302030,0,0,8,0,0,8,0,0
3928,纪念的马甲 裤子(马甲),202,19,302031,0,0,8,0,0,8,0,0
3929,胜利者的 护脚具(马甲),202,20,302040,0,0,8,0,0,8,0,0
3930,纪念的护脚具(马甲),202,21,302041,0,0,8,0,0,8,0,0
3931,胜利者的 魔力 披风(马甲),202,22,302050,0,0,8,0,0,8,0,0
3932,纪念的魔力 披风(马甲),202,23,302051,0,0,8,0,0,8,0,0
3933,凶悍的 斗士的 治愈护头具,202,24,302002,0,0,8,0,0,8,0,0
3934,凶悍的 斗士的 魔力护头具,202,25,302003,0,0,8,0,0,8,0,0
3935,凶悍的 斗士的 治愈心脏守护者具,202,26,302012,0,0,8,0,0,8,0,0
3936,凶悍的 斗士的 魔力心脏守护者具,202,27,302013,0,0,8,0,0,8,0,0
3937,凶悍的 斗士的 治愈护手具,202,28,302022,0,0,8,0,0,8,0,0
3938,凶悍的 斗士的 魔力护手具,202,29,302023,0,0,8,0,0,8,0,0
3939,凶悍的 斗士的 治愈 护腰具,202,30,302032,0,0,8,0,0,8,0,0
3940,凶悍的 斗士的 魔力 护腰具,202,31,302033,0,0,8,0,0,8,0,0
3941,凶悍的 斗士的 治愈 护脚具,202,32,302042,0,0,8,0,0,8,0,0
3942,凶悍的 斗士的 魔力 护脚具,202,33,302043,0,0,8,0,0,8,0,0
3943,凶悍的 斗士的 治愈 披风,202,34,302052,0,0,8,0,0,8,0,0
3944,凶悍的 斗士的 魔力 披风,202,35,302053,0,0,8,0,0,8,0,0
3945,混沌的 头部守护者具(马甲),203,0,311000,0,0,8,0,0,8,0,0
3946,光荣的 头部守护者具(马甲),203,1,311001,0,0,8,0,0,8,0,0
3947,混沌的 心脏守护者具(马甲),203,2,311010,0,0,8,0,0,8,0,0
3948,光荣的 心脏守护者具(马甲),203,3,311011,0,0,8,0,0,8,0,0
3949,混沌的护手具(马甲),203,4,311020,0,0,8,0,0,8,0,0
3950,光荣的护手具(马甲),203,5,311021,0,0,8,0,0,8,0,0
3951,混沌的 马甲 裤子(马甲),203,6,311030,0,0,8,0,0,8,0,0
3952,光荣的 马甲 裤子(马甲),203,7,311031,0,0,8,0,0,8,0,0
3953,混沌的 护脚具(马甲),203,8,311040,0,0,8,0,0,8,0,0
3954,光荣的 护脚具(马甲),203,9,311041,0,0,8,0,0,8,0,0
3955,混沌的 魔力 披风(马甲),203,10,311050,0,0,8,0,0,8,0,0
3956,光荣的 魔力 披风(马甲),203,11,311051,0,0,8,0,0,8,0,0
3957,胜利者的 头部守护者具(马甲),203,12,312000,0,0,8,0,0,8,0,0
3958,纪念的头部守护者具(马甲),203,13,312001,0,0,8,0,0,8,0,0
3959,胜利者的 心脏守护者具(马甲),203,14,312010,0,0,8,0,0,8,0,0
3960,纪念的心脏守护者具(马甲),203,15,312011,0,0,8,0,0,8,0,0
3961,胜利者的护手具(马甲),203,16,312020,0,0,8,0,0,8,0,0
3962,纪念的护手具(马甲),203,17,312021,0,0,8,0,0,8,0,0
3963,胜利者的 马甲 裤子(马甲),203,18,312030,0,0,8,0,0,8,0,0
3964,纪念的马甲 裤子(马甲),203,19,312031,0,0,8,0,0,8,0,0
3965,胜利者的 护脚具(马甲),203,20,312040,0,0,8,0,0,8,0,0
3966,纪念的护脚具(马甲),203,21,312041,0,0,8,0,0,8,0,0
3967,胜利者的 魔力 披风(马甲),203,22,312050,0,0,8,0,0,8,0,0
3968,纪念的魔力 披风(马甲),203,23,312051,0,0,8,0,0,8,0,0
3969,凶悍的 斗士的 治愈护头具,203,24,312002,0,0,8,0,0,8,0,0
3970,凶悍的 斗士的 魔力护头具,203,25,312003,0,0,8,0,0,8,0,0
3971,凶悍的 斗士的 治愈心脏守护者具,203,26,312012,0,0,8,0,0,8,0,0
3972,凶悍的 斗士的 魔力心脏守护者具,203,27,312013,0,0,8,0,0,8,0,0
3973,凶悍的 斗士的 治愈护手具,203,28,312022,0,0,8,0,0,8,0,0
3974,凶悍的 斗士的 魔力护手具,203,29,312023,0,0,8,0,0,8,0,0
3975,凶悍的 斗士的 治愈 护腰具,203,30,312032,0,0,8,0,0,8,0,0
3976,凶悍的 斗士的 魔力 护腰具,203,31,312033,0,0,8,0,0,8,0,0
3977,凶悍的 斗士的 治愈 护脚具,203,32,312042,0,0,8,0,0,8,0,0
3978,凶悍的 斗士的 魔力 护脚具,203,33,312043,0,0,8,0,0,8,0,0
3979,凶悍的 斗士的 治愈 披风,203,34,312052,0,0,8,0,0,8,0,0
3980,凶悍的 斗士的 魔力 披风,203,35,312053,0,0,8,0,0,8,0,0
3981,混沌的 头盔(颈甲),204,0,301100,0,0,8,0,0,8,0,0
3982,光荣的 头盔(颈甲),204,1,301101,0,0,8,0,0,8,0,0
3983,混沌的 铠甲(颈甲),204,2,301110,0,0,8,0,0,8,0,0
3984,光荣的 铠甲(颈甲),204,3,301111,0,0,8,0,0,8,0,0
3985,混沌的 穿甲胄(颈甲),204,4,301120,0,0,8,0,0,8,0,0
3986,光荣的 穿甲胄(颈甲),204,5,301121,0,0,8,0,0,8,0,0
3987,混沌的 颈甲 裤子(颈甲),204,6,301130,0,0,8,0,0,8,0,0
3988,光荣的 颈甲 裤子(颈甲),204,7,301131,0,0,8,0,0,8,0,0
3989,混沌的 高筒靴(颈甲),204,8,301140,0,0,8,0,0,8,0,0
3990,光荣的 高筒靴(颈甲),204,9,301141,0,0,8,0,0,8,0,0
3991,混沌的 皮革 披风(颈甲),204,10,301150,0,0,8,0,0,8,0,0
3992,光荣的 皮革 披风(颈甲),204,11,301151,0,0,8,0,0,8,0,0
3993,胜利者的 头盔(颈甲),204,12,302100,0,0,8,0,0,8,0,0
3994,纪念的头盔(颈甲),204,13,302101,0,0,8,0,0,8,0,0
3995,胜利者的 铠甲(颈甲),204,14,302110,0,0,8,0,0,8,0,0
3996,纪念的铠甲(颈甲),204,15,302111,0,0,8,0,0,8,0,0
3997,胜利者的 穿甲胄(颈甲),204,16,302120,0,0,8,0,0,8,0,0
3998,纪念的穿甲胄(颈甲),204,17,302121,0,0,8,0,0,8,0,0
3999,胜利者的 颈甲 裤子(颈甲),204,18,302130,0,0,8,0,0,8,0,0
4000,纪念的颈甲 裤子(颈甲),204,19,302131,0,0,8,0,0,8,0,0
4001,胜利者的 高筒靴(颈甲),204,20,302140,0,0,8,0,0,8,0,0
4002,纪念的高筒靴(颈甲),204,21,302141,0,0,8,0,0,8,0,0
4003,胜利者的 皮革 披风(颈甲),204,22,302150,0,0,8,0,0,8,0,0
4004,纪念的皮革 披风(颈甲),204,23,302151,0,0,8,0,0,8,0,0
4005,凶悍的 斗士的 快速 面具,204,24,302102,0,0,8,0,0,8,0,0
4006,凶悍的 斗士的 流血 面具,204,25,302103,0,0,8,0,0,8,0,0
4007,凶悍的 斗士的 快速 心脏守护者具,204,26,302112,0,0,8,0,0,8,0,0
4008,凶悍的 斗士的 流血 心脏守护者具,204,27,302113,0,0,8,0,0,8,0,0
4009,凶悍的 斗士的 快速 穿甲胄,204,28,302122,0,0,8,0,0,8,0,0
4010,凶悍的 斗士的 流血 穿甲胄,204,29,302123,0,0,8,0,0,8,0,0
4011,凶悍的 斗士的 快速 护腰具,204,30,302132,0,0,8,0,0,8,0,0
4012,凶悍的 斗士的 流血 护腰具,204,31,302133,0,0,8,0,0,8,0,0
4013,凶悍的 斗士的 快速 脚部守护者具,204,32,302142,0,0,8,0,0,8,0,0
4014,凶悍的 斗士的 流血 脚部守护者具,204,33,302143,0,0,8,0,0,8,0,0
4015,凶悍的 斗士的 快速 披风,204,34,302152,0,0,8,0,0,8,0,0
4016,凶悍的 斗士的 流血 披风,204,35,302153,0,0,8,0,0,8,0,0
4017,混沌的 头盔(颈甲),205,0,311100,0,0,8,0,0,8,0,0
4018,光荣的 头盔(颈甲),205,1,311101,0,0,8,0,0,8,0,0
4019,混沌的 铠甲(颈甲),205,2,311110,0,0,8,0,0,8,0,0
4020,光荣的 铠甲(颈甲),205,3,311111,0,0,8,0,0,8,0,0
4021,混沌的 穿甲胄(颈甲),205,4,311120,0,0,8,0,0,8,0,0
4022,光荣的 穿甲胄(颈甲),205,5,311121,0,0,8,0,0,8,0,0
4023,混沌的 颈甲 裤子(颈甲),205,6,311130,0,0,8,0,0,8,0,0
4024,光荣的 颈甲 裤子(颈甲),205,7,311131,0,0,8,0,0,8,0,0
4025,混沌的 高筒靴(颈甲),205,8,311140,0,0,8,0,0,8,0,0
4026,光荣的 高筒靴(颈甲),205,9,311141,0,0,8,0,0,8,0,0
4027,混沌的 皮革 披风(颈甲),205,10,311150,0,0,8,0,0,8,0,0
4028,光荣的 皮革 披风(颈甲),205,11,311151,0,0,8,0,0,8,0,0
4029,胜利者的 头盔(颈甲),205,12,312100,0,0,8,0,0,8,0,0
4030,纪念的头盔(颈甲),205,13,312101,0,0,8,0,0,8,0,0
4031,胜利者的 铠甲(颈甲),205,14,312110,0,0,8,0,0,8,0,0
4032,纪念的铠甲(颈甲),205,15,312111,0,0,8,0,0,8,0,0
4033,胜利者的 穿甲胄(颈甲),205,16,312120,0,0,8,0,0,8,0,0
4034,纪念的穿甲胄(颈甲),205,17,312121,0,0,8,0,0,8,0,0
4035,胜利者的 颈甲 裤子(颈甲),205,18,312130,0,0,8,0,0,8,0,0
4036,纪念的颈甲 裤子(颈甲),205,19,312131,0,0,8,0,0,8,0,0
4037,胜利者的 高筒靴(颈甲),205,20,312140,0,0,8,0,0,8,0,0
4038,纪念的高筒靴(颈甲),205,21,312141,0,0,8,0,0,8,0,0
4039,胜利者的 皮革 披风(颈甲),205,22,312150,0,0,8,0,0,8,0,0
4040,纪念的皮革 披风(颈甲),205,23,312151,0,0,8,0,0,8,0,0
4041,凶悍的 斗士的 快速 面具,205,24,312102,0,0,8,0,0,8,0,0
4042,凶悍的 斗士的 流血 面具,205,25,312103,0,0,8,0,0,8,0,0
4043,凶悍的 斗士的 快速 心脏守护者具,205,26,312112,0,0,8,0,0,8,0,0
4044,凶悍的 斗士的 流血 心脏守护者具,205,27,312113,0,0,8,0,0,8,0,0
4045,凶悍的 斗士的 快速 穿甲胄,205,28,312122,0,0,8,0,0,8,0,0
4046,凶悍的 斗士的 流血 穿甲胄,205,29,312123,0,0,8,0,0,8,0,0
4047,凶悍的 斗士的 快速 护腰具,205,30,312132,0,0,8,0,0,8,0,0
4048,凶悍的 斗士的 流血 护腰具,205,31,312133,0,0,8,0,0,8,0,0
4049,凶悍的 斗士的 快速 脚部守护者具,205,32,312142,0,0,8,0,0,8,0,0
4050,凶悍的 斗士的 流血 脚部守护者具,205,33,312143,0,0,8,0,0,8,0,0
4051,凶悍的 斗士的 快速 披风,205,34,312152,0,0,8,0,0,8,0,0
4052,凶悍的 斗士的 流血 披风,205,35,312153,0,0,8,0,0,8,0,0
4053,混沌的 重甲 头盔(重甲),206,0,301200,0,0,8,0,0,8,0,0
4054,光荣的 重甲 头盔(重甲),206,1,301201,0,0,8,0,0,8,0,0
4055,混沌的 重甲 铠甲(重甲),206,2,301210,0,0,8,0,0,8,0,0
4056,光荣的 重甲 铠甲(重甲),206,3,301211,0,0,8,0,0,8,0,0
4057,混沌的 重甲 穿甲胄(重甲),206,4,301220,0,0,8,0,0,8,0,0
4058,光荣的 重甲 穿甲胄(重甲),206,5,301221,0,0,8,0,0,8,0,0
4059,混沌的 重甲 裤子(重甲),206,6,301230,0,0,8,0,0,8,0,0
4060,光荣的 重甲 裤子(重甲),206,7,301231,0,0,8,0,0,8,0,0
4061,混沌的 重甲 高筒靴(重甲),206,8,301240,0,0,8,0,0,8,0,0
4062,光荣的 重甲 高筒靴(重甲),206,9,301241,0,0,8,0,0,8,0,0
4063,混沌的胄甲挂钩披风(重甲),206,10,301250,0,0,8,0,0,8,0,0
4064,光荣的胄甲挂钩披风(重甲),206,11,301251,0,0,8,0,0,8,0,0
4065,胜利者的 重甲 头盔(重甲),206,12,302200,0,0,8,0,0,8,0,0
4066,纪念的重甲 头盔(重甲),206,13,302201,0,0,8,0,0,8,0,0
4067,胜利者的 重甲 铠甲(重甲),206,14,302210,0,0,8,0,0,8,0,0
4068,纪念的重甲 铠甲(重甲),206,15,302211,0,0,8,0,0,8,0,0
4069,胜利者的 重甲 穿甲胄(重甲),206,16,302220,0,0,8,0,0,8,0,0
4070,纪念的重甲 穿甲胄(重甲),206,17,302221,0,0,8,0,0,8,0,0
4071,胜利者的 重甲 裤子(重甲),206,18,302230,0,0,8,0,0,8,0,0
4072,纪念的重甲 裤子(重甲),206,19,302231,0,0,8,0,0,8,0,0
4073,胜利者的 重甲 高筒靴(重甲),206,20,302240,0,0,8,0,0,8,0,0
4074,纪念的重甲 高筒靴(重甲),206,21,302241,0,0,8,0,0,8,0,0
4075,胜利者的胄甲挂钩披风(重甲),206,22,302250,0,0,8,0,0,8,0,0
4076,纪念的胄甲挂钩 披风(重甲),206,23,302251,0,0,8,0,0,8,0,0
4077,凶悍的 斗士的 铁壁 头盔,206,24,302202,0,0,8,0,0,8,0,0
4078,凶悍的 斗士的 屠杀 头盔,206,25,302203,0,0,8,0,0,8,0,0
4079,凶悍的 斗士的 铁壁 胸甲,206,26,302212,0,0,8,0,0,8,0,0
4080,凶悍的 斗士的 屠杀 胸甲,206,27,302213,0,0,8,0,0,8,0,0
4081,凶悍的 斗士的 铁壁 护手具,206,28,302222,0,0,8,0,0,8,0,0
4082,凶悍的 斗士的 屠杀 护手具,206,29,302223,0,0,8,0,0,8,0,0
4083,凶悍的 斗士的 铁壁 腰带,206,30,302232,0,0,8,0,0,8,0,0
4084,凶悍的 斗士的 屠杀 腰带,206,31,302233,0,0,8,0,0,8,0,0
4085,凶悍的 斗士的 铁壁 鞋,206,32,302242,0,0,8,0,0,8,0,0
4086,凶悍的 斗士的 屠杀 鞋,206,33,302243,0,0,8,0,0,8,0,0
4087,凶悍的 斗士的 铁壁 披风,206,34,302252,0,0,8,0,0,8,0,0
4088,凶悍的 斗士的 屠杀 披风,206,35,302253,0,0,8,0,0,8,0,0
4089,混沌的 重甲 头盔(重甲),207,0,311200,0,0,8,0,0,8,0,0
4090,光荣的 重甲 头盔(重甲),207,1,311201,0,0,8,0,0,8,0,0
4091,混沌的 重甲 铠甲(重甲),207,2,311210,0,0,8,0,0,8,0,0
4092,光荣的 重甲 铠甲(重甲),207,3,311211,0,0,8,0,0,8,0,0
4093,混沌的 重甲 穿甲胄(重甲),207,4,311220,0,0,8,0,0,8,0,0
4094,光荣的 重甲 穿甲胄(重甲),207,5,311221,0,0,8,0,0,8,0,0
4095,混沌的 重甲 裤子(重甲),207,6,311230,0,0,8,0,0,8,0,0
4096,光荣的 重甲 裤子(重甲),207,7,311231,0,0,8,0,0,8,0,0
4097,混沌的 重甲 高筒靴(重甲),207,8,311240,0,0,8,0,0,8,0,0
4098,光荣的 重甲 高筒靴(重甲),207,9,311241,0,0,8,0,0,8,0,0
4099,混沌的胄甲挂钩披风(重甲),207,10,311250,0,0,8,0,0,8,0,0
4100,光荣的胄甲挂钩披风(重甲),207,11,311251,0,0,8,0,0,8,0,0
4101,胜利者的 重甲 头盔(重甲),207,12,312200,0,0,8,0,0,8,0,0
4102,纪念的重甲 头盔(重甲),207,13,312201,0,0,8,0,0,8,0,0
4103,胜利者的 重甲 铠甲(重甲),207,14,312210,0,0,8,0,0,8,0,0
4104,纪念的重甲 铠甲(重甲),207,15,312211,0,0,8,0,0,8,0,0
4105,胜利者的 重甲 穿甲胄(重甲),207,16,312220,0,0,8,0,0,8,0,0
4106,纪念的重甲 穿甲胄(重甲),207,17,312221,0,0,8,0,0,8,0,0
4107,胜利者的 重甲 裤子(重甲),207,18,312230,0,0,8,0,0,8,0,0
4108,纪念的重甲 裤子(重甲),207,19,312231,0,0,8,0,0,8,0,0
4109,胜利者的 重甲 高筒靴(重甲),207,20,312240,0,0,8,0,0,8,0,0
4110,纪念的重甲 高筒靴(重甲),207,21,312241,0,0,8,0,0,8,0,0
4111,胜利者的胄甲挂钩披风(重甲),207,22,312250,0,0,8,0,0,8,0,0
4112,纪念的胄甲挂钩 披风(重甲),207,23,312251,0,0,8,0,0,8,0,0
4113,凶悍的 斗士的 铁壁 头盔,207,24,312202,0,0,8,0,0,8,0,0
4114,凶悍的 斗士的 屠杀 头盔,207,25,312203,0,0,8,0,0,8,0,0
4115,凶悍的 斗士的 铁壁 胸甲,207,26,312212,0,0,8,0,0,8,0,0
4116,凶悍的 斗士的 屠杀 胸甲,207,27,312213,0,0,8,0,0,8,0,0
4117,凶悍的 斗士的 铁壁 护手具,207,28,312222,0,0,8,0,0,8,0,0
4118,凶悍的 斗士的 屠杀 护手具,207,29,312223,0,0,8,0,0,8,0,0
4119,凶悍的 斗士的 铁壁 腰带,207,30,312232,0,0,8,0,0,8,0,0
4120,凶悍的 斗士的 屠杀 腰带,207,31,312233,0,0,8,0,0,8,0,0
4121,凶悍的 斗士的 铁壁 鞋,207,32,312242,0,0,8,0,0,8,0,0
4122,凶悍的 斗士的 屠杀 鞋,207,33,312243,0,0,8,0,0,8,0,0
4123,凶悍的 斗士的 铁壁 披风,207,34,312252,0,0,8,0,0,8,0,0
4124,凶悍的 斗士的 屠杀 披风,207,35,312253,0,0,8,0,0,8,0,0
4125,荣誉的项链,208,0,321000,0,0,8,0,0,8,0,0
4126,继承者的项链,208,1,321001,0,0,8,0,0,8,0,0
4127,熟练者的项链,208,2,321010,0,0,8,0,0,8,0,0
4128,高级玩家的项链,208,3,321011,0,0,8,0,0,8,0,0
4129,凶悍的 斗士的 胜利项链,208,4,321012,0,0,8,0,0,8,0,0
4130,凶悍的 斗士的 征服项链,208,5,321013,0,0,8,0,0,8,0,0
4131,荣誉的 戒指,208,6,322000,0,0,8,0,0,8,0,0
4132,继承者的 戒指,208,7,322001,0,0,8,0,0,8,0,0
4133,熟练者的 戒指,208,8,322010,0,0,8,0,0,8,0,0
4134,高级玩家的 戒指,208,9,322011,0,0,8,0,0,8,0,0
