TID,WorldTID,Name,Pos,Min,Max,Volume,
4370,4490,Amb_Fire_Large_01.ogg,246.77|310.22|-6.16,2,10,1,
4371,4490,Amb_Fire_Large_01.ogg,247.12|324.97|-6.15,2,10,1,
4372,4490,Amb_Fire_Large_01.ogg,247.52|340.71|-6.21,2,10,1,
4373,4490,Amb_Fire_Large_01.ogg,267.00|324.49|2.34,2,10,1,
4374,4490,Amb_Fire_Large_01.ogg,268.79|310.04|0.19,2,10,1,
4375,4490,Amb_Fire_Large_01.ogg,269.98|339.15|0.19,2,10,1,
4376,4490,Amb_Fire_Large_01.ogg,435.09|336.44|7.44,2,10,1,
4377,4490,Amb_Spell_01.ogg,83.06|460.17|1.93,50,100,1,
4378,4490,Amb_Spell_02.ogg,53.67|419.33|1.02,30,80,1,
4379,4490,Amb_Spell_03.ogg,109.02|420.89|1.00,30,80,1,
4380,4490,Amb_Fire_Large_01.ogg,154.44|245.94|4.56,2,10,1,
4381,4490,Amb_Fire_Large_01.ogg,133.28|267.25|4.63,2,10,1,
4382,4490,Amb_Fire_Large_01.ogg,87.44|186.19|4.62,2,10,1,
4383,4490,Amb_Fire_Large_01.ogg,99.06|174.37|4.62,2,10,1,
4384,4490,Amb_Fire_Large_01.ogg,173.72|181.17|4.66,2,10,1,
4385,4490,Amb_Fire_Large_01.ogg,187.73|170.28|10.40,2,10,1,
4386,1010,Amb_Water_L_Cascade_01.ogg,256.95|347.56|1.08,20,80,1,
4387,1010,Amb_Sea_Beach_02.ogg,257.76|341.98|2.69,30,80,1,
4388,2000,Amb_Fire_Large_01.ogg,3380.05|4283.21|180.28,2,10,1,
4389,2000,Amb_Fire_Large_01.ogg,3470.84|4258.72|183.09,2,10,1,
4390,2000,Amb_Fire_Large_01.ogg,3497.85|4234.94|179.74,2,10,1,
4391,2000,Amb_Fire_Large_01.ogg,3487.73|4278.62|185.40,2,10,1,
4392,2000,Amb_Fire_Large_01.ogg,3510.14|4284.78|186.81,2,10,1,
4393,2000,Amb_Fire_Large_01.ogg,3506.29|4344.10|188.48,2,10,1,
4394,2000,Amb_Fire_Large_01.ogg,3489.27|4411.76|187.74,2,10,1,
4395,2000,Amb_Fire_Large_01.ogg,3502.28|4438.83|186.84,2,10,1,
4396,2000,Amb_Fire_Large_01.ogg,3507.92|4521.34|192.59,2,10,1,
4397,2000,Amb_Fire_Large_01.ogg,3513.90|4527.21|192.81,2,10,1,
4398,2000,Amb_Fire_Large_01.ogg,3508.65|4533.12|190.11,2,10,1,
4399,2000,Amb_Fire_Large_01.ogg,3502.30|4527.30|190.00,2,10,1,
4400,2000,Amb_Fire_Large_01.ogg,3432.78|4508.20|179.90,2,10,1,
4401,2000,Amb_Fire_Large_01.ogg,3410.46|4437.49|175.73,2,10,1,
4402,2000,Amb_Fire_Large_01.ogg,3349.22|4384.16|178.15,2,10,1,
4403,2000,Amb_Fire_Large_01.ogg,3211.84|4346.68|168.70,2,10,1,
4404,2000,Amb_Fire_Large_01.ogg,3220.35|4347.29|168.46,2,10,1,
4405,2000,Amb_Fire_Large_01.ogg,3204.91|4361.40|171.00,2,10,1,
4406,2000,Amb_Fire_Large_01.ogg,3239.48|4221.65|162.07,2,10,1,
4407,2000,Amb_Fire_Large_01.ogg,3224.26|4243.07|163.32,2,10,1,
4408,2000,Amb_Fire_Large_01.ogg,3315.41|4203.74|159.39,2,10,1,
4409,2000,Amb_Fire_Large_01.ogg,3476.14|4504.85|185.98,2,10,1,
4410,2000,Amb_Fire_Large_01.ogg,3471.82|4509.81|186.02,2,10,1,
4411,2000,Amb_Fire_Large_01.ogg,3491.47|4523.89|189.75,2,10,1,
4412,2000,Amb_Fire_Large_01.ogg,3495.52|4518.49|190.02,2,10,1,
4413,2000,Amb_Fire_Large_01.ogg,3530.72|4556.33|192.80,2,10,1,
4414,2000,Amb_Fire_Large_01.ogg,3528.47|4562.48|192.72,2,10,1,
4415,2000,Amb_Fire_Large_01.ogg,3518.54|4549.58|192.65,2,10,1,
4416,2000,Amb_Fire_Large_01.ogg,3513.50|4556.08|192.92,2,10,1,
4417,2000,Amb_Fire_Large_01.ogg,3507.63|4551.06|190.31,2,10,1,
4418,2000,Amb_Fire_Large_01.ogg,3512.11|4544.54|190.13,2,10,1,
4419,2000,Amb_Fire_Torch_01.ogg,3496.83|4541.04|190.31,2,10,1,
4420,2000,Amb_Fire_Torch_01.ogg,3517.74|4518.30|192.89,2,10,1,
4421,2000,Amb_Fire_Torch_01.ogg,3507.66|4508.36|192.89,2,10,1,
4422,2000,Amb_Fire_Torch_01.ogg,3503.50|4515.59|192.89,2,10,1,
4423,2000,Amb_Fire_Large_01.ogg,3437.28|4142.31|184.88,2,10,1,
4424,2000,Amb_Fire_Large_01.ogg,3429.82|4142.23|184.83,2,10,1,
4425,2000,Amb_Fire_Large_01.ogg,3444.34|4127.11|188.72,2,10,1,
4426,2000,Amb_Magiccircle_01.ogg,3509.71|4154.91|198.76,10,30,1,
4427,2000,Amb_Spell_01.ogg,3219.45|4489.28|188.19,20,50,1,
4428,2000,Amb_Spell_02.ogg,3210.03|4415.60|177.93,20,50,1,
4429,2000,Amb_Magiccircle_01.ogg,3150.94|4334.91|186.07,10,30,1,
4430,2000,Amb_Magiccircle_01.ogg,3287.52|4351.18|189.63,10,30,1,
4431,2000,Amb_Magiccircle_01.ogg,3383.89|4139.74|204.28,10,30,1,
4432,2000,Amb_Obj_Windmill_01.ogg,3844.92|4348.46|235.77,20,60,1,
4433,2000,Amb_Obj_Windmill_01.ogg,3952.19|4458.89|268.30,20,60,1,
4434,2000,Amb_Obj_Windmill_01.ogg,3691.20|4342.60|245.16,20,60,1,
4435,2000,Amb_Obj_Windmill_01.ogg,3540.41|4399.99|188.99,20,60,1,
4436,2000,Amb_Fire_Torch_01.ogg,3826.20|4420.32|230.29,2,10,1,
4437,2000,Amb_Fire_Torch_01.ogg,3820.20|4423.38|228.84,2,10,1,
4438,2000,Amb_Fire_Torch_01.ogg,3824.57|4424.24|229.92,2,10,1,
4439,2000,Amb_Fire_Torch_01.ogg,3821.35|4418.36|229.58,2,10,1,
4440,2000,Amb_Fire_Torch_01.ogg,3726.34|4395.40|229.92,2,10,1,
4441,2000,Amb_Fire_Torch_01.ogg,3727.39|4389.99|230.06,2,10,1,
4442,2000,Amb_Fire_Torch_01.ogg,3721.98|4392.20|229.73,2,10,1,
4443,2000,Amb_Fire_Torch_01.ogg,3722.10|4397.23|229.86,2,10,1,
4444,2000,Amb_Fire_Large_01.ogg,3671.87|4260.55|224.28,2,10,1,
4445,2000,Amb_Fire_Large_01.ogg,3679.84|4255.63|224.26,2,10,1,
4446,2000,Amb_Fire_Large_01.ogg,3673.23|4154.88|238.37,2,10,1,
4447,2000,Amb_Fire_Large_01.ogg,3679.45|4160.56|238.63,2,10,1,
4448,2000,Amb_Fire_Large_01.ogg,3790.65|4145.33|254.80,2,10,1,
4449,2000,Amb_Fire_Large_01.ogg,3794.63|4134.76|254.97,2,10,1,
4450,2000,Amb_Fire_Large_01.ogg,3802.45|4141.23|254.86,2,10,1,
4451,2000,Amb_Fire_Large_01.ogg,3799.74|4147.03|255.03,2,10,1,
4452,2000,Amb_Fire_Large_01.ogg,3860.52|4176.11|256.67,2,10,1,
4453,2000,Amb_Fire_Large_01.ogg,3863.15|4169.86|256.67,2,10,1,
4454,2000,Amb_Fire_Large_01.ogg,3872.55|4157.55|256.67,2,10,1,
4455,2000,Amb_Fire_Large_01.ogg,3875.01|4151.61|256.67,2,10,1,
4456,2000,Amb_Fire_Large_01.ogg,3905.93|4196.38|256.67,2,10,1,
4457,2000,Amb_Fire_Large_01.ogg,3908.98|4190.36|256.67,2,10,1,
4458,2000,Amb_Fire_Large_01.ogg,3918.75|4170.59|256.67,2,10,1,
4459,2000,Amb_Fire_Large_01.ogg,3921.83|4164.91|256.67,2,10,1,
4460,2000,Amb_Fire_Large_01.ogg,3893.84|4199.18|256.67,2,10,1,
4461,2000,Amb_Fire_Large_01.ogg,3886.46|4214.72|256.67,2,10,1,
4462,2000,Amb_Fire_Large_01.ogg,3887.35|4223.86|256.67,2,10,1,
4463,2000,Amb_Fire_Large_01.ogg,3884.51|4228.34|256.67,2,10,1,
4464,2000,Amb_Fire_Large_01.ogg,3870.51|4230.20|256.67,2,10,1,
4465,2000,Amb_Fire_Large_01.ogg,3865.17|4227.46|256.67,2,10,1,
4466,2000,Amb_Fire_Large_01.ogg,3853.85|4196.41|256.67,2,10,1,
4467,2000,Amb_Fire_Large_01.ogg,3856.12|4190.24|256.65,2,10,1,
4468,2000,Amb_Fire_Large_01.ogg,3874.54|4185.14|256.67,2,10,1,
4469,2000,Amb_Fire_Large_01.ogg,3878.59|4187.53|256.67,2,10,1,
4470,2000,Amb_Fire_Large_01.ogg,3885.26|4173.88|256.67,2,10,1,
4471,2000,Amb_Fire_Large_01.ogg,3890.07|4175.83|256.67,2,10,1,
4472,2000,Amb_Fire_Large_01.ogg,3909.44|4225.79|262.73,2,10,1,
4473,2000,Amb_Fire_Large_01.ogg,3915.71|4253.65|262.73,2,10,1,
4474,2000,Amb_Fire_Large_01.ogg,3910.47|4250.35|262.73,2,10,1,
4475,2000,Amb_Fire_Large_01.ogg,3935.48|4235.49|262.73,2,10,1,
4476,2000,Amb_Fire_Large_01.ogg,3941.39|4223.13|262.73,2,10,1,
4477,2000,Amb_Fire_Large_01.ogg,3953.13|4230.63|267.98,2,10,1,
4478,2000,Amb_Fire_Large_01.ogg,3985.48|4253.13|267.55,2,10,1,
4479,2000,Amb_Fire_Large_01.ogg,3982.09|4258.14|267.98,2,10,1,
4480,2000,Amb_Fire_Large_01.ogg,3990.26|4245.44|268.16,2,10,1,
4481,2000,Amb_Fire_Large_01.ogg,3993.13|4240.05|268.16,2,10,1,
4482,2000,Amb_Fire_Large_01.ogg,4020.18|4259.66|268.04,2,10,1,
4483,2000,Amb_Fire_Large_01.ogg,4022.44|4254.00|268.04,2,10,1,
4484,2000,Amb_Fire_Large_01.ogg,4022.71|4311.28|267.91,2,10,1,
4485,2000,Amb_Fire_Large_01.ogg,4014.61|4307.01|267.91,2,10,1,
4486,2000,Amb_Fire_Large_01.ogg,3941.74|4394.65|252.51,2,10,1,
4487,2000,Amb_Fire_Large_01.ogg,3946.09|4401.35|251.91,2,10,1,
4488,2000,Amb_Fire_Large_01.ogg,3636.41|4527.83|245.78,2,10,1,
4489,2000,Amb_Fire_Large_01.ogg,3638.81|4527.37|245.80,2,10,1,
4490,2000,Amb_Fire_Large_01.ogg,4009.61|4554.76|271.67,2,10,1,
4491,2000,Amb_Fire_Large_01.ogg,4000.63|4554.28|271.46,2,10,1,
4492,2000,Amb_Magiccircle_01.ogg,4053.88|4516.75|279.04,5,20,1,
4493,2000,Amb_Fire_Torch_01.ogg,3872.81|4228.09|256.67,2,10,1,
4494,2000,Amb_Fire_Torch_01.ogg,3879.71|4231.33|256.67,2,10,1,
4495,2000,Amb_Fire_Torch_01.ogg,3935.19|4248.67|262.73,2,10,1,
4496,2000,Amb_Fire_Torch_01.ogg,3939.02|4240.74|262.80,2,10,1,
4497,2000,Amb_Fire_Torch_01.ogg,3992.26|4219.91|267.98,2,10,1,
4498,2000,Amb_Fire_Torch_01.ogg,3994.81|4215.85|267.98,2,10,1,
4499,2000,Amb_Fire_Torch_01.ogg,3979.91|4204.03|267.98,2,10,1,
4500,2000,Amb_Fire_Torch_01.ogg,3997.89|4187.00|267.98,2,10,1,
4501,2000,Amb_Fire_Torch_01.ogg,3934.89|4175.98|267.98,2,10,1,
4502,2000,Amb_Fire_Torch_01.ogg,3928.77|4183.95|267.98,2,10,1,
4503,2000,Amb_Fire_Torch_01.ogg,3925.20|4191.59|267.98,2,10,1,
4504,2000,Amb_Fire_Bonfire_01.ogg,3998.46|4207.77|267.98,2,10,1,
4505,2000,Amb_Fire_Bonfire_01.ogg,3998.51|4201.92|267.98,2,10,1,
4506,2000,Amb_Fire_Large_01.ogg,3995.38|4230.80|268.16,2,10,1,
4507,2000,Amb_Fire_Large_01.ogg,3998.34|4225.79|268.16,2,10,1,
4508,2000,Amb_Fire_Large_01.ogg,3993.98|3853.11|230.83,2,10,1,
4509,2000,Amb_Fire_Large_01.ogg,3993.25|3846.31|230.89,2,10,1,
4510,2000,Amb_Fire_Large_01.ogg,4019.40|3848.05|237.80,2,10,1,
4511,2000,Amb_Fire_Large_01.ogg,4018.08|3838.88|237.91,2,10,1,
4512,2000,Amb_Fire_Large_01.ogg,4027.55|3865.16|238.42,2,10,1,
4513,2000,Amb_Fire_Large_01.ogg,4025.26|3859.09|238.42,2,10,1,
4514,2000,Amb_Fire_Large_01.ogg,4018.15|3823.93|238.60,2,10,1,
4515,2000,Amb_Fire_Large_01.ogg,4020.53|3815.50|238.51,2,10,1,
4516,2000,Amb_Fire_Large_01.ogg,4027.90|3811.38|238.52,2,10,1,
4517,2000,Amb_Fire_Large_01.ogg,4045.81|3804.68|237.90,2,10,1,
4518,2000,Amb_Fire_Large_01.ogg,4038.66|3806.03|237.96,2,10,1,
4519,2000,Amb_Fire_Large_01.ogg,3912.89|3695.26|245.87,2,10,1,
4520,2000,Amb_Fire_Large_01.ogg,3898.88|3664.14|245.87,2,10,1,
4521,2000,Amb_Fire_Large_01.ogg,3905.09|3661.67|245.87,2,10,1,
4522,2000,Amb_Fire_Large_01.ogg,3891.17|3637.15|245.87,2,10,1,
4523,2000,Amb_Fire_Large_01.ogg,3891.56|3650.95|245.87,2,10,1,
4524,2000,Amb_Fire_Large_01.ogg,3874.55|3647.07|250.75,2,10,1,
4525,2000,Amb_Fire_Large_01.ogg,3874.64|3640.24|250.75,2,10,1,
4526,2000,Amb_Fire_Large_01.ogg,3852.66|3640.69|256.73,2,10,1,
4527,2000,Amb_Fire_Large_01.ogg,3852.31|3648.29|256.73,2,10,1,
4528,2000,Amb_Fire_Large_01.ogg,3782.96|3644.21|256.74,2,10,1,
4529,2000,Amb_Fire_Large_01.ogg,3783.26|3633.76|256.73,2,10,1,
4530,2000,Amb_Fire_Large_01.ogg,3730.43|3680.08|263.97,2,10,1,
4531,2000,Amb_Fire_Large_01.ogg,3721.59|3684.14|264.20,2,10,1,
4532,2000,Amb_Fire_Large_01.ogg,3704.71|3662.61|264.17,2,10,1,
4533,2000,Amb_Fire_Large_01.ogg,3704.74|3658.46|264.17,2,10,1,
4534,2000,Amb_Fire_Large_01.ogg,3744.88|3653.43|260.90,2,10,1,
4535,2000,Amb_Fire_Large_01.ogg,3777.70|3715.28|264.08,2,10,1,
4536,2000,Amb_Fire_Large_01.ogg,3774.08|3720.57|264.02,2,10,1,
4537,2000,Amb_Fire_Large_01.ogg,3765.51|3731.75|263.68,2,10,1,
4538,2000,Amb_Fire_Large_01.ogg,3766.81|3740.63|263.68,2,10,1,
4539,2000,Amb_Fire_Large_01.ogg,3760.07|3775.09|263.57,2,10,1,
4540,2000,Amb_Fire_Large_01.ogg,3755.01|3773.13|263.57,2,10,1,
4541,2000,Amb_Fire_Large_01.ogg,3753.16|3765.33|263.57,2,10,1,
4542,2000,Amb_Fire_Large_01.ogg,3750.96|3756.80|263.58,2,10,1,
4543,2000,Amb_Fire_Large_01.ogg,3804.40|3781.24|263.57,2,10,1,
4544,2000,Amb_Fire_Large_01.ogg,3809.99|3773.90|263.57,2,10,1,
4545,2000,Amb_Fire_Large_01.ogg,3818.52|3754.37|264.16,2,10,1,
4546,2000,Amb_Fire_Large_01.ogg,3822.17|3749.21|264.24,2,10,1,
4547,2000,Amb_Fire_Large_01.ogg,3839.37|3758.68|263.67,2,10,1,
4548,2000,Amb_Fire_Large_01.ogg,3839.29|3749.17|263.75,2,10,1,
4549,2000,Amb_Fire_Large_01.ogg,3784.08|3759.05|265.48,2,10,1,
4550,2000,Amb_Fire_Large_01.ogg,3812.91|3710.77|264.00,2,10,1,
4551,2000,Amb_Fire_Large_01.ogg,3818.24|3714.81|263.89,2,10,1,
4552,2000,Amb_Fire_Large_01.ogg,3803.22|3723.59|267.77,2,10,1,
4553,2000,Amb_Fire_Large_01.ogg,3808.18|3727.42|267.85,2,10,1,
4554,2000,Amb_Fire_Large_01.ogg,3790.54|3725.16|267.77,2,10,1,
4555,2000,Amb_Fire_Large_01.ogg,3786.69|3729.81|267.92,2,10,1,
4556,2000,Amb_Fire_Large_01.ogg,3788.15|3742.50|267.77,2,10,1,
4557,2000,Amb_Fire_Large_01.ogg,3792.96|3746.40|267.77,2,10,1,
4558,2000,Amb_Fire_Large_01.ogg,3806.24|3744.70|267.89,2,10,1,
4559,2000,Amb_Fire_Large_01.ogg,3809.88|3739.66|267.77,2,10,1,
4560,2000,Amb_Fire_Large_01.ogg,3736.54|3727.08|270.62,2,10,1,
4561,2000,Amb_Fire_Large_01.ogg,3743.36|3722.62|270.74,2,10,1,
4562,2000,Amb_Fire_Large_01.ogg,3377.47|3858.10|179.56,2,10,1,
4563,2000,Amb_Fire_Large_01.ogg,3376.89|3842.09|179.55,2,10,1,
4564,2000,Amb_Fire_Large_01.ogg,3370.37|3861.11|179.53,2,10,1,
4565,2000,Amb_Fire_Large_01.ogg,3410.34|3838.49|180.65,2,10,1,
4566,2000,Amb_Fire_Large_01.ogg,3401.90|3841.76|180.65,2,10,1,
4567,2000,Amb_Fire_Large_01.ogg,3419.88|3839.01|180.65,2,10,1,
4568,2000,Amb_Fire_Large_01.ogg,3401.96|3857.55|180.65,2,10,1,
4569,2000,Amb_Fire_Large_01.ogg,3411.19|3806.56|181.99,2,10,1,
4570,2000,Amb_Fire_Large_01.ogg,3417.98|3805.94|182.14,2,10,1,
4571,2000,Amb_Fire_Large_01.ogg,3495.69|3691.16|76.83,2,10,1,
4572,2000,Amb_Fire_Large_01.ogg,3498.86|3679.44|76.75,2,10,1,
4573,2000,Amb_Fire_Large_01.ogg,3206.53|3712.70|75.71,2,10,1,
4574,2000,Amb_Fire_Large_01.ogg,3193.92|3725.77|75.71,2,10,1,
4575,2000,Amb_Fire_Large_01.ogg,3174.27|3725.12|75.71,2,10,1,
4576,2000,Amb_Fire_Large_01.ogg,3161.41|3711.77|75.71,2,10,1,
4577,2000,Amb_Fire_Large_01.ogg,3161.40|3695.19|75.71,2,10,1,
4578,2000,Amb_Fire_Large_01.ogg,3174.62|3683.10|75.71,2,10,1,
4579,2000,Amb_Fire_Large_01.ogg,3193.74|3682.85|75.71,2,10,1,
4580,2000,Amb_Fire_Large_01.ogg,3206.42|3695.94|75.71,2,10,1,
4581,2000,Amb_Fire_Large_01.ogg,3314.40|3834.96|174.12,2,10,1,
4582,2000,Amb_Fire_Large_01.ogg,3314.10|3821.58|174.12,2,10,1,
4583,2000,Amb_Fire_Large_01.ogg,3331.66|3820.27|179.53,2,10,1,
4584,2000,Amb_Fire_Large_01.ogg,3331.53|3835.14|179.53,2,10,1,
4585,2000,Amb_Fire_Large_01.ogg,3345.68|3860.60|179.55,2,10,1,
4586,2000,Amb_Fire_Large_01.ogg,3340.35|3860.35|179.56,2,10,1,
4587,2000,Amb_Fire_Large_01.ogg,3331.18|3852.12|179.53,2,10,1,
4588,2000,Amb_Fire_Large_01.ogg,3331.29|3866.92|179.53,2,10,1,
4589,2000,Amb_Fire_Large_01.ogg,3314.57|3852.52|174.13,2,10,1,
4590,2000,Amb_Fire_Large_01.ogg,3314.71|3866.35|174.12,2,10,1,
4591,2000,Amb_Fire_Large_01.ogg,3284.91|3848.13|174.11,2,10,1,
4592,2000,Amb_Fire_Large_01.ogg,3284.96|3838.66|174.11,2,10,1,
4593,2000,Amb_Fire_Large_01.ogg,3239.39|3845.97|172.68,2,10,1,
4594,2000,Amb_Fire_Large_01.ogg,3238.91|3839.65|172.58,2,10,1,
4595,2000,Amb_Fire_Large_01.ogg,3240.49|4041.51|144.58,2,10,1,
4596,2000,Amb_Fire_Large_01.ogg,3981.34|3353.41|235.02,2,10,1,
4597,2000,Amb_Fire_Large_01.ogg,3981.59|3339.14|235.20,2,10,1,
4598,2000,Amb_Fire_Large_01.ogg,4001.37|3321.79|234.58,2,10,1,
4599,2000,Amb_Fire_Large_01.ogg,4015.80|3316.83|234.52,2,10,1,
4600,2000,Amb_Fire_Large_01.ogg,4009.89|3275.89|232.24,2,10,1,
4601,2000,Amb_Fire_Large_01.ogg,4006.89|3267.20|232.44,2,10,1,
4602,2000,Amb_Fire_Large_01.ogg,4012.27|3265.89|233.92,2,10,1,
4603,2000,Amb_Fire_Large_01.ogg,4013.71|3262.51|233.57,2,10,1,
4604,2000,Amb_Fire_Large_01.ogg,4017.66|3277.55|233.45,2,10,1,
4605,2000,Amb_Fire_Large_01.ogg,4015.05|3274.55|233.95,2,10,1,
4606,2000,Amb_Fire_Large_01.ogg,4033.26|3266.69|233.72,2,10,1,
4607,2000,Amb_Fire_Large_01.ogg,4031.29|3260.93|233.97,2,10,1,
4608,2000,Amb_Fire_Large_01.ogg,3991.62|3284.41|232.39,2,10,1,
4609,2000,Amb_Fire_Large_01.ogg,3989.72|3273.98|232.03,2,10,1,
4610,2000,Amb_Fire_Large_01.ogg,3984.41|3274.47|230.71,2,10,1,
4611,2000,Amb_Fire_Large_01.ogg,3984.85|3283.64|230.98,2,10,1,
4612,2000,Amb_Fire_Large_01.ogg,3971.17|3259.78|230.98,2,10,1,
4613,2000,Amb_Fire_Large_01.ogg,3986.26|3259.29|231.19,2,10,1,
4614,2000,Amb_Fire_Large_01.ogg,3971.77|3250.46|233.79,2,10,1,
4615,2000,Amb_Fire_Large_01.ogg,3986.55|3250.34|233.80,2,10,1,
4616,2000,Amb_Fire_Large_01.ogg,3984.68|3234.26|234.01,2,10,1,
4617,2000,Amb_Fire_Large_01.ogg,3990.06|3241.60|233.92,2,10,1,
4618,2000,Amb_Fire_Large_01.ogg,3961.17|3210.24|230.99,2,10,1,
4619,2000,Amb_Fire_Large_01.ogg,3950.37|3211.84|230.97,2,10,1,
4620,2000,Amb_Fire_Large_01.ogg,3961.93|3216.23|232.59,2,10,1,
4621,2000,Amb_Fire_Large_01.ogg,3951.50|3217.99|232.60,2,10,1,
4622,2000,Amb_Fire_Large_01.ogg,3951.80|3191.91|231.31,2,10,1,
4623,2000,Amb_Fire_Large_01.ogg,3964.06|3194.90|231.31,2,10,1,
4624,2000,Amb_Fire_Large_01.ogg,3964.50|3188.84|229.55,2,10,1,
4625,2000,Amb_Fire_Large_01.ogg,3954.19|3186.38|229.75,2,10,1,
4626,2000,Amb_Fire_Large_01.ogg,3951.81|3185.45|229.92,2,10,1,
4627,2000,Amb_Fire_Large_01.ogg,3966.85|3189.14|229.58,2,10,1,
4628,2000,Amb_Fire_Large_01.ogg,3962.39|3277.68|231.14,2,10,1,
4629,2000,Amb_Fire_Large_01.ogg,3966.07|3286.15|230.70,2,10,1,
4630,2000,Amb_Fire_Large_01.ogg,3960.64|3288.30|232.17,2,10,1,
4631,2000,Amb_Fire_Large_01.ogg,3957.15|3280.05|232.18,2,10,1,
4632,2000,Amb_Fire_Large_01.ogg,3926.92|3274.00|232.09,2,10,1,
4633,2000,Amb_Fire_Large_01.ogg,3942.57|3274.05|232.13,2,10,1,
4634,2000,Amb_Fire_Large_01.ogg,3896.85|3276.11|232.86,2,10,1,
4635,2000,Amb_Fire_Large_01.ogg,3895.09|3281.74|232.57,2,10,1,
4636,2000,Amb_Fire_Large_01.ogg,3897.20|3283.84|233.16,2,10,1,
4637,2000,Amb_Fire_Large_01.ogg,3899.26|3274.56|232.97,2,10,1,
4638,2000,Amb_Fire_Large_01.ogg,3860.29|3265.40|232.76,2,10,1,
4639,2000,Amb_Fire_Large_01.ogg,3858.60|3271.00|232.70,2,10,1,
4640,2000,Amb_Fire_Large_01.ogg,3834.30|3258.24|233.64,2,10,1,
4641,2000,Amb_Fire_Large_01.ogg,3835.82|3264.01|232.27,2,10,1,
4642,2000,Amb_Fire_Large_01.ogg,3826.34|3266.71|232.51,2,10,1,
4643,2000,Amb_Fire_Large_01.ogg,3824.53|3260.19|233.62,2,10,1,
4644,2000,Amb_Fire_Large_01.ogg,3822.73|3259.89|233.82,2,10,1,
4645,2000,Amb_Fire_Large_01.ogg,3835.39|3257.31|234.05,2,10,1,
4646,2000,Amb_Fire_Large_01.ogg,3816.27|3239.86|234.06,2,10,1,
4647,2000,Amb_Fire_Large_01.ogg,3821.89|3237.67|233.97,2,10,1,
4648,2000,Amb_Fire_Large_01.ogg,3820.27|3276.62|231.80,2,10,1,
4649,2000,Amb_Fire_Large_01.ogg,3831.48|3286.18|231.74,2,10,1,
4650,2000,Amb_Fire_Large_01.ogg,3814.82|3285.18|229.29,2,10,1,
4651,2000,Amb_Fire_Large_01.ogg,3824.92|3293.90|229.04,2,10,1,
4652,2000,Amb_Fire_Large_01.ogg,3807.28|3286.83|228.61,2,10,1,
4653,2000,Amb_Fire_Large_01.ogg,3801.40|3294.92|228.44,2,10,1,
4654,2000,Amb_Fire_Large_01.ogg,3800.95|3298.23|228.74,2,10,1,
4655,2000,Amb_Fire_Large_01.ogg,3808.00|3317.01|228.89,2,10,1,
4656,2000,Amb_Fire_Large_01.ogg,3823.07|3306.75|229.44,2,10,1,
4657,2000,Amb_Fire_Large_01.ogg,3828.43|3315.33|232.20,2,10,1,
4658,2000,Amb_Fire_Large_01.ogg,3812.99|3323.92|231.72,2,10,1,
4659,2000,Amb_Fire_Large_01.ogg,3812.59|3329.84|232.22,2,10,1,
4660,2000,Amb_Fire_Large_01.ogg,3809.88|3350.89|232.25,2,10,1,
4661,2000,Amb_Fire_Large_01.ogg,3808.57|3348.29|232.37,2,10,1,
4662,2000,Amb_Fire_Large_01.ogg,3808.78|3333.20|232.32,2,10,1,
4663,2000,Amb_Fire_Large_01.ogg,3794.58|3332.51|228.10,2,10,1,
4664,2000,Amb_Fire_Large_01.ogg,3794.66|3348.04|227.72,2,10,1,
4665,2000,Amb_Fire_Large_01.ogg,3763.33|3341.01|225.91,2,10,1,
4666,2000,Amb_Fire_Large_01.ogg,3763.29|3334.86|225.91,2,10,1,
4667,2000,Amb_Fire_Large_01.ogg,3860.24|3336.53|233.39,2,10,1,
4668,2000,Amb_Fire_Large_01.ogg,3851.63|3335.48|233.21,2,10,1,
4669,2000,Amb_Fire_Large_01.ogg,3880.36|3341.29|232.73,2,10,1,
4670,2000,Amb_Fire_Large_01.ogg,3873.01|3342.66|232.86,2,10,1,
4671,2000,Amb_Fire_Large_01.ogg,3890.66|3337.66|233.49,2,10,1,
4672,2000,Amb_Fire_Large_01.ogg,3898.27|3334.86|233.11,2,10,1,
4673,2000,Amb_Fire_Large_01.ogg,3911.70|3314.00|233.62,2,10,1,
4674,2000,Amb_Fire_Large_01.ogg,3918.97|3325.49|232.82,2,10,1,
4675,2000,Amb_Fire_Large_01.ogg,3913.18|3309.01|233.62,2,10,1,
4676,2000,Amb_Fire_Large_01.ogg,3926.34|3326.21|232.95,2,10,1,
4677,2000,Amb_Fire_Large_01.ogg,3934.71|3250.25|232.12,2,10,1,
4678,2000,Amb_Fire_Large_01.ogg,3940.44|3250.14|232.26,2,10,1,
4679,2000,Amb_Fire_Large_01.ogg,3975.75|3308.85|230.83,2,10,1,
4680,2000,Amb_Fire_Large_01.ogg,3979.28|3313.64|230.95,2,10,1,
4681,2000,Amb_Fire_Large_01.ogg,3958.36|3321.39|231.01,2,10,1,
4682,2000,Amb_Fire_Large_01.ogg,3964.32|3328.26|230.98,2,10,1,
4683,2000,Amb_Fire_Large_01.ogg,3958.20|3333.67|232.74,2,10,1,
4684,2000,Amb_Fire_Large_01.ogg,3952.16|3326.42|232.72,2,10,1,
4685,2000,Amb_Fire_Large_01.ogg,3949.51|3325.19|232.91,2,10,1,
4686,2000,Amb_Fire_Large_01.ogg,3959.22|3336.21|233.07,2,10,1,
