TID,Type,Kind,Property,SpecialValue,Race,Grade,WeaponType,ShapeID,Comment,EngTitle,EngName,LocalTitle,LocalName,UseIconType,WorldMapIcon,Level,HP,MP,HPR,MPR,POPMin,POPMax,MOPMin,MOPMax,PD,MD,FD,WD,AD,LD,DP,BP,AP,CP,IGN_AT,AS,Ws,WsAni,RS,RsAni,CS,Exp,ItemDropTID,MapDropTID,SaleTID,Motion,EventRange,Color,Width,Height,Scale,NpcBrain,RegenR,RegenTimeMin,RegenTimeMax,Greeting,Eventlist,Gossip,GreetVoice,GoodbyeVoice
150951,2,0,0,0,0,3,0,7058, 黑暗要塞,NPT_Title_003442,NPT_Name_003442,非常困难,堕落的指挥者拉克雷顿(队长),7,10002,50,450218,100,0,0,11126,11131,11126,11131,1185,1185,0,0,0,0,54,144,475,95,0,1000,2500,2500,7000,8000,1000,664200,13050,0,0,2,2,,0.5,2.1,1.5,5750,0,0,0,0,0,0,,
150952,2,0,0,0,0,2,0,50108, 黑暗要塞,NPT_Title_003443,NPT_Name_003443,非常困难,被洗脑的艾因哈伊战士(精英),1,10001,50,11564,100,0,0,8653,8658,8653,8658,1081,1081,0,0,0,0,54,144,494,209,0,1000,2500,2500,7000,8000,1000,199260,11050,0,0,2,2,,0.5,2.1,1,5751,0,0,0,0,0,0,,
150953,2,0,0,0,0,2,0,50611, 黑暗要塞,NPT_Title_003444,NPT_Name_003444,非常困难,被洗脑的艾因哈伊魔法师(精英),1,10001,50,12347,100,0,0,8653,8658,8653,8658,1081,1081,0,0,0,0,54,144,494,209,0,1000,2500,2500,7000,8000,1000,199260,11050,0,0,2,2,,2,2.1,1,5752,0,0,0,0,0,0,,
150954,2,0,0,0,0,2,0,53008, 黑暗要塞,NPT_Title_003445,NPT_Name_003445,非常困难,被洗脑的戴姆里伸战士(精英),1,10001,50,12347,100,0,0,8653,8658,8653,8658,1081,1081,0,0,0,0,54,144,494,209,0,1000,2500,2500,7000,8000,1000,199260,11050,0,0,2,2,,0.5,2.1,1,5753,0,0,0,0,0,0,,
150955,2,0,0,0,0,2,0,53511, 黑暗要塞,NPT_Title_003446,NPT_Name_003446,非常困难,被洗脑的戴姆里伸魔法师(精英),1,10001,50,11564,100,0,0,8653,8658,8653,8658,1081,1081,0,0,0,0,54,144,494,209,0,1000,2500,2500,7000,8000,1000,199260,11050,0,0,2,2,,0.5,2.1,1,5754,0,0,0,0,0,0,,
150956,2,0,0,0,0,3,0,7134, 黑暗要塞,NPT_Title_003447,NPT_Name_003447,非常困难,混乱的指挥者拉克利撒(队长),7,10002,50,450218,100,0,0,11126,11131,11126,11131,1185,1185,0,0,0,0,54,144,475,95,0,1000,2500,2500,7000,8000,1000,664200,13050,0,0,2,2,,0.5,2.1,1.5,5755,0,0,0,0,0,0,,
150957,2,0,0,0,0,2,0,3015, 黑暗要塞,NPT_Title_003448,NPT_Name_003448,非常困难,捣乱的茶园管理者(精英),1,10001,50,11564,100,0,0,8653,8658,8653,8658,1081,1081,0,0,0,0,54,144,494,209,0,1000,2500,2500,7000,8000,1000,199260,11050,0,0,2,2,,0.5,2.1,1.2,5756,0,0,0,0,0,0,,
150958,2,0,0,0,0,2,0,3016, 黑暗要塞,NPT_Title_003449,NPT_Name_003449,非常困难,捣乱的茶园守护者(精英),1,10001,50,11564,100,0,0,8653,8658,8653,8658,1081,1081,0,0,0,0,54,144,494,209,0,1000,2500,2500,7000,8000,1000,199260,11050,0,0,2,2,,0.5,2.1,1.2,5757,0,0,0,0,0,0,,
150959,2,0,0,0,0,4,0,1037, 黑暗要塞,NPT_Title_003450,NPT_Name_003450,非常困难,俄比斯的守护者拉克雷阿(BOSS),7,10003,50,634412,100,0,0,12979,12984,12979,12984,1645,1645,0,0,0,0,54,240,665,0,0,1000,2500,2500,7000,8000,1000,1328400,15050,0,0,2,2,,0.5,2.1,1,5758,0,0,0,0,0,0,,
150960,2,0,0,8,0,2,0,12092, 黑暗要塞,NPT_Title_003451,NPT_Name_003451,非常困难,精神控制装置(精英),1,10001,50,11564,100,0,0,8653,8658,8653,8658,1081,1081,0,0,0,0,54,144,494,209,0,1000,2500,2500,7000,8000,1000,0,0,0,0,2,2,,0.5,2.1,1.2,0,0,0,0,0,0,0,,
150961,2,0,0,0,0,2,0,9057, 黑暗要塞,NPT_Title_003452,NPT_Name_003452,极恶,分裂的清洁工(精英),1,10001,50,11564,100,0,0,2779,2784,2779,2784,2784,2784,0,0,0,0,698,54,144,355,0,1000,2500,2500,7000,8000,1000,259038,11550,0,0,2,2,,0.5,2.1,1,6200,0,0,0,0,0,0,,
150962,2,0,0,0,0,2,0,9058, 黑暗要塞,NPT_Title_003453,NPT_Name_003453,极恶,茶园的清洁工(精英),1,10001,50,12347,100,0,0,2779,2784,2779,2784,2784,2784,0,0,0,0,698,54,144,355,0,1000,2500,2500,7000,8000,1000,259038,11550,0,0,2,2,,0.5,2.1,1,6201,0,0,0,0,0,0,,
150963,2,0,0,0,0,3,0,9065, 黑暗要塞,NPT_Title_003454,NPT_Name_003454,极恶,裂缝的恢复者拉克拉德(队长),7,10002,50,12347,100,0,0,2779,2784,2779,2784,2784,2784,0,0,0,0,698,54,144,355,0,1000,2500,2500,7000,8000,1000,863460,13550,0,0,2,2,,0.5,2.1,1.2,6202,0,0,0,0,0,0,,
150964,2,0,0,0,0,2,0,1002, 黑暗要塞,NPT_Title_003455,NPT_Name_003455,极恶,黑暗的战士(精英),1,10001,50,11564,100,0,0,2779,2784,2779,2784,2784,2784,0,0,0,0,698,54,144,355,0,1000,2000,2000,7000,5000,1000,259038,11550,0,0,2,2,,0.5,2.1,1.2,6203,0,0,0,0,0,0,,
150965,2,0,0,0,0,2,0,7065, 黑暗要塞,NPT_Title_003456,NPT_Name_003456,极恶,黑暗的弓箭手(精英),1,10001,50,12347,100,0,0,2779,2784,2779,2784,2784,2784,0,0,0,0,698,54,144,355,0,1000,2500,2500,7000,8000,1000,259038,11550,0,0,2,2,,0.5,2.1,1.2,6204,0,0,0,0,0,0,,
150966,2,0,0,0,0,3,0,7061, 黑暗要塞,NPT_Title_003457,NPT_Name_003457,极恶,黑暗指挥者拉克诺亚(队长),7,10002,50,11837,100,0,0,2779,2784,2779,2784,2784,2784,0,0,0,0,698,54,144,355,0,1000,2000,2000,7000,5000,1000,863460,13550,0,0,2,2,,0.5,2.1,1.5,6205,0,0,0,0,0,0,,
150967,2,0,0,8,0,2,0,12089, 黑暗要塞,NPT_Title_003458,NPT_Name_003458,极恶,诺丝夸的储存体(精英),1,10001,50,12483,100,0,0,2779,2784,2779,2784,2784,2784,0,0,0,0,698,54,144,355,0,1000,2500,2500,7000,8000,1000,0,0,0,0,2,2,,0.5,2.1,1.2,6206,0,0,0,0,0,0,,
150968,2,0,0,0,0,2,0,5005, 黑暗要塞,NPT_Title_003459,NPT_Name_003459,极恶,黑暗的诺丝夸(精英),1,10001,50,12347,100,0,0,2779,2784,2779,2784,2784,2784,0,0,0,0,698,54,144,355,0,1000,2500,2500,7000,8000,1000,259038,11550,0,0,2,2,,0.5,2.1,1.2,6207,0,0,0,0,0,0,,
150969,2,0,0,0,0,2,0,1031, 黑暗要塞,NPT_Title_003460,NPT_Name_003460,极恶,堕落的生命体(精英),1,10001,50,12347,100,0,0,2779,2784,2779,2784,2784,2784,0,0,0,0,698,54,144,355,0,1000,2500,2500,7000,8000,1000,259038,11550,0,0,2,2,,0.5,2.1,1.2,6208,0,0,0,0,0,0,,
150970,2,0,0,0,0,2,0,1032, 黑暗要塞,NPT_Title_003461,NPT_Name_003461,极恶,捣乱的生命体(精英),1,10001,50,11564,100,0,0,2779,2784,2779,2784,2784,2784,0,0,0,0,698,54,144,355,0,1000,2500,2500,7000,8000,1000,259038,11550,0,0,2,2,,0.5,2.1,1.2,6209,0,0,0,0,0,0,,
150971,2,0,0,0,0,3,0,7058, 黑暗要塞,NPT_Title_003462,NPT_Name_003462,极恶,堕落的指挥者拉克雷顿(队长),7,10002,50,12347,100,0,0,2779,2784,2779,2784,2784,2784,0,0,0,0,698,54,144,355,0,1000,2500,2500,7000,8000,1000,863460,13550,0,0,2,2,,0.5,2.1,1.5,6210,0,0,0,0,0,0,,
150972,2,0,0,0,0,2,0,50108, 黑暗要塞,NPT_Title_003463,NPT_Name_003463,极恶,被洗脑的艾因哈伊战士(精英),1,10001,50,11564,100,0,0,2779,2784,2779,2784,2784,2784,0,0,0,0,698,54,144,355,0,1000,2500,2500,7000,8000,1000,259038,11550,0,0,2,2,,0.5,2.1,1,6211,0,0,0,0,0,0,,
150973,2,0,0,0,0,2,0,50611, 黑暗要塞,NPT_Title_003464,NPT_Name_003464,极恶,被洗脑的艾因哈伊魔法师(精英),1,10001,50,12347,100,0,0,2779,2784,2779,2784,2784,2784,0,0,0,0,698,54,144,355,0,1000,2500,2500,7000,8000,1000,259038,11550,0,0,2,2,,2,2.1,1,6212,0,0,0,0,0,0,,
150974,2,0,0,0,0,2,0,53008, 黑暗要塞,NPT_Title_003465,NPT_Name_003465,极恶,被洗脑的戴姆里伸战士(精英),1,10001,50,12347,100,0,0,2779,2784,2779,2784,2784,2784,0,0,0,0,698,54,144,355,0,1000,2500,2500,7000,8000,1000,259038,11550,0,0,2,2,,0.5,2.1,1,6213,0,0,0,0,0,0,,
150975,2,0,0,0,0,2,0,53511, 黑暗要塞,NPT_Title_003466,NPT_Name_003466,极恶,被洗脑的戴姆里伸魔法师(精英),1,10001,50,11564,100,0,0,2779,2784,2779,2784,2784,2784,0,0,0,0,698,54,144,355,0,1000,2500,2500,7000,8000,1000,259038,11550,0,0,2,2,,0.5,2.1,1,6214,0,0,0,0,0,0,,
150976,2,0,0,0,0,3,0,7134, 黑暗要塞,NPT_Title_003467,NPT_Name_003467,极恶,混乱的指挥者拉克利撒(队长),7,10002,50,12347,100,0,0,2779,2784,2779,2784,2784,2784,0,0,0,0,698,54,144,355,0,1000,2500,2500,7000,8000,1000,863460,13550,0,0,2,2,,0.5,2.1,1.5,6215,0,0,0,0,0,0,,
150977,2,0,0,0,0,2,0,3015, 黑暗要塞,NPT_Title_003468,NPT_Name_003468,极恶,捣乱的茶园管理者(精英),1,10001,50,11564,100,0,0,2779,2784,2779,2784,2784,2784,0,0,0,0,698,54,144,355,0,1000,2500,2500,7000,8000,1000,259038,11550,0,0,2,2,,0.5,2.1,1.2,6216,0,0,0,0,0,0,,
150978,2,0,0,0,0,2,0,3016, 黑暗要塞,NPT_Title_003469,NPT_Name_003469,极恶,捣乱的茶园守护者(精英),1,10001,50,11564,100,0,0,2779,2784,2779,2784,2784,2784,0,0,0,0,698,54,144,355,0,1000,2500,2500,7000,8000,1000,259038,11550,0,0,2,2,,0.5,2.1,1.2,6217,0,0,0,0,0,0,,
150979,2,0,0,0,0,4,0,1037, 黑暗要塞,NPT_Title_003470,NPT_Name_003470,极恶,俄比斯的守护者拉克雷阿(BOSS),7,10003,50,12347,100,0,0,2779,2784,2779,2784,2784,2784,0,0,0,0,698,54,144,355,0,1000,2500,2500,7000,8000,1000,1726920,15550,0,0,2,2,,0.5,2.1,1,6218,0,0,0,0,0,0,,
150980,2,0,0,8,0,2,0,12027, 黑暗要塞,NPT_Title_003471,NPT_Name_003471,极恶,精神控制装置(精英),1,10001,50,11564,100,0,0,2779,2784,2779,2784,2784,2784,0,0,0,0,698,54,144,355,0,1000,2500,2500,7000,8000,1000,0,0,0,0,2,2,,0.5,2.1,1.2,0,0,0,0,0,0,0,,
150981,1,0,0,8,0,1,0,12092, 黑暗要塞,NPT_Title_003472,NPT_Name_003472,非常困难,混乱的控制装置(精英),0,0,50,12849,100,0,0,8653,8658,8653,8658,1081,1081,0,0,0,0,0,100,160,160,0,1000,0,0,0,0,1000,0,0,0,0,2,2,,0.5,2.1,1,5759,0,0,0,0,0,0,,
150982,1,0,0,8,0,1,0,12092, 黑暗要塞,NPT_Title_003473,NPT_Name_003473,非常困难,堕落的控制装置(精英),0,0,50,12849,100,0,0,8653,8658,8653,8658,1081,1081,0,0,0,0,0,100,160,160,0,1000,0,0,0,0,1000,0,0,0,0,2,2,,0.5,2.1,1,5760,0,0,0,0,0,0,,
150983,1,13,0,0,1,1,0,7009, 黑暗要塞,NPT_Title_003474,NPT_Name_003474,非常困难,混乱的僵尸(精英),0,0,50,9202,100,0,0,396,401,396,401,537,537,0,0,0,0,40,100,160,0,0,1000,2000,1200,3000,4200,1000,0,0,0,0,3,2,,0.5,2.1,1,5761,0,0,0,0,0,0,,
150984,1,13,0,0,1,1,0,7010, 黑暗要塞,NPT_Title_003475,NPT_Name_003475,非常困难,堕落的僵尸(精英),0,0,50,9202,100,0,0,396,401,396,401,537,537,0,0,0,0,40,100,160,0,0,1000,2000,1400,3000,4200,1000,0,0,0,0,3,2,,0.5,2.1,1,5762,0,0,0,0,0,0,,
170001,2,0,0,0,0,2,0,7014, 布里德米尔饲养场,NPT_Title_003476,NPT_Name_003476,普通,毒刺特利皮特(精英),1,10001,10,1690,100,0,0,55,60,55,60,178,178,0,0,0,0,14,48,77,77,0,1000,2000,2000,7000,4500,1000,3750,10010,0,0,2,2,,0.5,2.1,1.2,3500,0,0,0,0,0,0,,
170002,2,0,0,0,0,3,0,5020, 布里德米尔饲养场,NPT_Title_003477,NPT_Name_003477,普通,血雨腥风的花(队长),7,10002,11,2904,100,0,0,67,72,67,72,145,145,0,0,0,0,14,48,77,35,0,1000,1200,1200,7000,2820,1000,16306,12010,0,0,2,2,,0.5,2.1,1.4,3501,0,0,0,0,0,0,,
170003,2,0,0,0,0,2,0,7003, 布里德米尔饲养场,NPT_Title_003478,NPT_Name_003478,普通,老树哥布林园丁(精英),1,10001,10,1661,100,0,0,55,60,55,60,178,178,0,0,0,0,14,48,77,77,0,1000,1000,1000,7000,4300,1000,3750,10010,0,0,2,2," 180,160,50 ",0.5,2.1,1.4,3502,0,0,0,0,0,0,,
170004,2,0,0,0,0,2,0,7004, 布里德米尔饲养场,NPT_Title_003479,NPT_Name_003479,普通,老树哥布林饲养员(精英),1,10001,10,1846,100,0,0,55,60,55,60,178,178,0,0,0,0,14,48,77,77,0,1000,1000,1000,7000,4300,1000,3750,10010,0,0,2,2," 160,150,50 ",0.5,2.1,1.4,3503,0,0,0,0,0,0,,
170005,2,0,0,0,0,2,0,5023, 布里德米尔饲养场,NPT_Title_003480,NPT_Name_003480,普通,斯帕特斯卡(精英),1,10001,10,1457,100,0,0,55,60,55,60,178,178,0,0,0,0,14,48,77,77,0,1000,2000,2000,7000,7000,1000,3750,10010,0,0,2,2," 140,160,50 ",0.5,2.1,1.2,3504,0,0,0,0,0,0,,
170006,2,0,0,0,0,3,0,7005, 布里德米尔饲养场,NPT_Title_003481,NPT_Name_003481,普通,老树哥布林巫师(队长),7,10002,10,2904,100,0,0,67,72,67,72,145,145,0,0,0,0,14,48,77,35,0,1000,1000,1000,7000,4300,1000,12500,12010,0,0,2,2," 140,160,50 ",0.5,2.1,1.4,3505,0,0,0,0,0,0,,
170007,2,0,0,0,0,4,0,1045, 布里德米尔饲养场,NPT_Title_003482,NPT_Name_003482,普通,老树哥布林祭司帕帕勒(BOSS),7,10003,12,6184,100,0,0,87,92,87,92,1,1,0,0,0,0,14,48,77,0,0,1000,3800,3800,7000,3800,1000,36494,14010,0,0,2,2," 140,160,50 ",1.5,2.1,1.2,3506,0,0,0,0,0,0,,
170021,2,0,0,0,0,2,0,7014, 布里德米尔饲养场,NPT_Title_003483,NPT_Name_003483,困难,毒刺特利皮特(精英),1,10001,10,4794,100,0,0,94,99,94,99,253,253,0,0,0,0,14,48,77,77,0,1000,2000,2000,7000,4500,1000,6000,10510,0,0,2,2,,0.5,2.1,1.2,4500,0,0,0,0,0,0,,
170022,2,0,0,0,0,3,0,5020, 布里德米尔饲养场,NPT_Title_003484,NPT_Name_003484,困难,血雨腥风的花(队长),7,10002,11,13943,100,0,0,127,132,127,132,184,184,0,0,0,0,14,48,77,35,0,1000,1200,1200,7000,2820,1000,26090,12510,0,0,2,2,,0.5,2.1,1.4,4501,0,0,0,0,0,0,,
170023,2,0,0,0,0,2,0,7003, 布里德米尔饲养场,NPT_Title_003485,NPT_Name_003485,困难,老树哥布林园丁(精英),1,10001,10,4892,100,0,0,94,99,94,99,253,253,0,0,0,0,14,48,77,77,0,1000,1000,1000,7000,4300,1000,6000,10510,0,0,2,2," 180,160,50 ",0.5,2.1,1.4,4502,0,0,0,0,0,0,,
170024,2,0,0,0,0,2,0,7004, 布里德米尔饲养场,NPT_Title_003486,NPT_Name_003486,困难,老树哥布林饲养员(精英),1,10001,10,4794,100,0,0,94,99,94,99,253,253,0,0,0,0,14,48,77,77,0,1000,1000,1000,7000,4300,1000,6000,10510,0,0,2,2," 160,150,50 ",0.5,2.1,1.4,4503,0,0,0,0,0,0,,
170025,2,0,0,0,0,2,0,5023, 布里德米尔饲养场,NPT_Title_003487,NPT_Name_003487,困难,斯帕特斯卡(精英),1,10001,10,4794,100,0,0,94,99,94,99,253,253,0,0,0,0,14,48,77,77,0,1000,2000,2000,7000,7000,1000,6000,10510,0,0,2,2," 140,160,50 ",0.5,2.1,1.2,4504,0,0,0,0,0,0,,
170026,2,0,0,0,0,3,0,7005, 布里德米尔饲养场,NPT_Title_003488,NPT_Name_003488,困难,老树哥布林巫师(队长),7,10002,10,13983,100,0,0,127,132,127,132,184,184,0,0,0,0,14,48,77,35,0,1000,1000,1000,7000,4300,1000,20000,12510,0,0,2,2," 140,160,50 ",0.5,2.1,1.4,4505,0,0,0,0,0,0,,
170027,2,0,0,0,0,4,0,1045, 布里德米尔饲养场,NPT_Title_003489,NPT_Name_003489,困难,老树哥布林祭司帕帕勒(BOSS),7,10003,12,28093,100,0,0,193,198,193,198,152,152,0,0,0,0,14,48,210,0,0,1000,3800,3800,7000,3800,1000,58390,14510,0,0,2,2," 140,160,50 ",1.5,2.1,1.2,4506,0,0,0,0,0,0,,
170041,2,0,0,0,0,2,0,7014, 布里德米尔饲养场,NPT_Title_003490,NPT_Name_003490,非常困难,毒刺特利皮特(精英),1,10001,10,7915,100,0,0,140,145,140,145,281,281,0,0,0,0,14,48,77,77,0,1000,2000,2000,7000,4500,1000,7500,11010,0,0,2,2,,0.5,2.1,1.2,5500,0,0,0,0,0,0,,
170042,2,0,0,0,0,3,0,5020, 布里德米尔饲养场,NPT_Title_003491,NPT_Name_003491,非常困难,血雨腥风的花(队长),7,10002,11,32743,100,0,0,160,165,160,165,105,105,0,0,0,0,14,48,77,35,0,1000,1200,1200,7000,2820,1000,32612,13010,0,0,2,2,,0.5,2.1,1.4,5501,0,0,0,0,0,0,,
170043,2,0,0,0,0,2,0,7003, 布里德米尔饲养场,NPT_Title_003492,NPT_Name_003492,非常困难,老树哥布林园丁(精英),1,10001,10,8795,100,0,0,140,145,140,145,281,281,0,0,0,0,14,48,77,77,0,1000,1000,1000,7000,4300,1000,7500,11010,0,0,2,2," 180,160,50 ",0.5,2.1,1.4,5502,0,0,0,0,0,0,,
170044,2,0,0,0,0,2,0,7004, 布里德米尔饲养场,NPT_Title_003493,NPT_Name_003493,非常困难,老树哥布林饲养员(精英),1,10001,10,6943,100,0,0,140,145,140,145,281,281,0,0,0,0,14,48,77,77,0,1000,1000,1000,7000,4300,1000,7500,11010,0,0,2,2," 160,150,50 ",0.5,2.1,1.4,5503,0,0,0,0,0,0,,
170045,2,0,0,0,0,2,0,5023, 布里德米尔饲养场,NPT_Title_003494,NPT_Name_003494,非常困难,斯帕特斯卡(精英),1,10001,10,7915,100,0,0,140,145,140,145,281,281,0,0,0,0,14,48,77,77,0,1000,2000,2000,7000,7000,1000,7500,11010,0,0,2,2," 140,160,50 ",0.5,2.1,1.2,5504,0,0,0,0,0,0,,
170046,2,0,0,0,0,3,0,7005, 布里德米尔饲养场,NPT_Title_003495,NPT_Name_003495,非常困难,老树哥布林巫师(队长),7,10002,10,32743,100,0,0,160,165,160,165,105,105,0,0,0,0,14,48,77,35,0,1000,1000,1000,7000,4300,1000,25000,13010,0,0,2,2," 140,160,50 ",0.5,2.1,1.4,5505,0,0,0,0,0,0,,
170047,2,0,0,0,0,4,0,1045, 布里德米尔饲养场,NPT_Title_003496,NPT_Name_003496,非常困难,老树哥布林祭司帕帕勒(BOSS),7,10003,12,45916,100,0,0,193,198,193,198,125,125,0,0,0,0,14,48,210,0,0,1000,3800,3800,7000,3800,1000,72988,15010,0,0,2,2," 140,160,50 ",1.5,2.1,1.2,5506,0,0,0,0,0,0,,
170061,2,0,0,0,0,2,0,7014, 布里德米尔饲养场,NPT_Title_003497,NPT_Name_003497,极恶,毒刺特利皮特(精英),1,10001,50,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,2000,2000,7000,4500,1000,259038,11550,0,0,2,2,,0.5,2.1,1.2,6500,0,0,0,0,0,0,,
170062,2,0,0,0,0,3,0,5020, 布里德米尔饲养场,NPT_Title_003498,NPT_Name_003498,极恶,血雨腥风的花(队长),7,10002,50,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1200,1200,7000,2820,1000,863460,13550,0,0,2,2,,0.5,2.1,1.4,6501,0,0,0,0,0,0,,
170063,2,0,0,0,0,2,0,7003, 布里德米尔饲养场,NPT_Title_003499,NPT_Name_003499,极恶,老树哥布林园丁(精英),1,10001,50,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,1000,7000,4300,1000,259038,11550,0,0,2,2," 180,160,50 ",0.5,2.1,1.4,6502,0,0,0,0,0,0,,
170064,2,0,0,0,0,2,0,7004, 布里德米尔饲养场,NPT_Title_003500,NPT_Name_003500,极恶,老树哥布林饲养员(精英),1,10001,50,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,1000,7000,4300,1000,259038,11550,0,0,2,2," 160,150,50 ",0.5,2.1,1.4,6503,0,0,0,0,0,0,,
170065,2,0,0,0,0,2,0,5023, 布里德米尔饲养场,NPT_Title_003501,NPT_Name_003501,极恶,斯帕特斯卡(精英),1,10001,50,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,2000,2000,7000,7000,1000,259038,11550,0,0,2,2," 140,160,50 ",0.5,2.1,1.2,6504,0,0,0,0,0,0,,
170066,2,0,0,0,0,3,0,7005, 布里德米尔饲养场,NPT_Title_003502,NPT_Name_003502,极恶,老树哥布林巫师(队长),7,10002,50,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,1000,7000,4300,1000,863460,13550,0,0,2,2," 140,160,50 ",0.5,2.1,1.4,6505,0,0,0,0,0,0,,
170067,2,0,0,0,0,4,0,1045, 布里德米尔饲养场,NPT_Title_003503,NPT_Name_003503,极恶,老树哥布林祭司帕帕勒(BOSS),7,10003,50,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,3800,3800,7000,3800,1000,1726920,15550,0,0,2,2," 140,160,50 ",1.5,2.1,1.2,6506,0,0,0,0,0,0,,
170101,2,0,0,0,0,2,0,3001, 恩蒂温的圣所,NPT_Title_003504,NPT_Name_003504,普通,毒性博马(精英),1,10001,20,2513,100,0,0,131,136,131,136,308,308,0,0,0,0,24,72,110,110,0,1000,1800,1800,7000,6000,1000,13365,10020,0,0,2,2,,0.5,2.1,1.4,3520,0,0,0,0,0,0,,
170102,2,0,0,0,0,2,0,3002, 恩蒂温的圣所,NPT_Title_003505,NPT_Name_003505,普通,蝮蛇博马(精英),1,10001,20,2513,100,0,0,131,136,131,136,308,308,0,0,0,0,24,72,110,110,0,1000,1800,1800,7000,6000,1000,13365,10020,0,0,2,2,,0.5,2.1,1.4,3521,0,0,0,0,0,0,,
170103,2,0,0,0,0,2,0,1022, 恩蒂温的圣所,NPT_Title_003506,NPT_Name_003506,普通,痛苦的小兵(精英),1,10001,20,2513,100,0,0,131,136,131,136,308,308,0,0,0,0,24,72,110,110,0,1000,1350,1350,7000,8000,1000,13365,10020,0,0,2,2,,0.5,2.1,1.4,3522,0,0,0,0,0,0,,
170104,2,0,0,0,0,2,0,1023, 恩蒂温的圣所,NPT_Title_003507,NPT_Name_003507,普通,伤疤宪兵(精英),1,10001,20,2513,100,0,0,131,136,131,136,308,308,0,0,0,0,24,72,110,110,0,1000,1350,1350,7000,8000,1000,13365,10020,0,0,2,2,,0.5,2.1,1.4,3523,0,0,0,0,0,0,,
170105,2,0,0,0,0,2,0,5013, 恩蒂温的圣所,NPT_Title_003508,NPT_Name_003508,普通,愤怒的安提兰斯(精英),1,10001,20,2513,100,0,0,131,136,131,136,308,308,0,0,0,0,24,72,110,110,0,1000,1200,1200,7000,2250,1000,13365,10020,0,0,2,2,,0.5,2.1,1.4,3524,0,0,0,0,0,0,,
170106,2,0,0,0,0,2,0,5014, 恩蒂温的圣所,NPT_Title_003509,NPT_Name_003509,普通,被激怒的的安提兰斯(精英),1,10001,20,2513,100,0,0,131,136,131,136,308,308,0,0,0,0,24,72,110,110,0,1000,1200,1200,7000,2250,1000,13365,10020,0,0,2,2,,0.5,2.1,1.4,3525,0,0,0,0,0,0,,
170107,2,0,0,0,0,3,0,1023, 恩蒂温的圣所,NPT_Title_003510,NPT_Name_003510,普通,粳粟(队长),7,10002,21,6520,100,0,0,158,163,158,163,305,305,0,0,0,0,24,72,110,50,0,1000,1350,1350,7000,8000,1000,48363,12020,0,0,2,2,,0.5,2.1,1.4,3526,0,0,0,0,0,0,,
170108,2,0,0,0,0,3,0,3002, 恩蒂温的圣所,NPT_Title_003511,NPT_Name_003511,普通,暴伊巴(队长),7,10002,21,6520,100,0,0,158,163,158,163,305,305,0,0,0,0,24,72,110,50,0,1000,1800,1800,7000,6000,1000,48363,12020,0,0,2,2,,0.5,2.1,1.4,3527,0,0,0,0,0,0,,
170109,2,0,0,0,0,4,0,3030, 恩蒂温的圣所,NPT_Title_003512,NPT_Name_003512,普通,恩蒂温(BOSS),7,10003,22,9484,100,0,0,206,211,206,211,1,1,0,0,0,0,24,72,110,0,0,1000,1500,1500,7000,1500,1000,104756,14020,0,0,2,2,,1.5,2.1,1.2,3528,0,0,0,0,0,0,,
170121,2,0,0,0,0,2,0,3001, 恩蒂温的圣所,NPT_Title_003513,NPT_Name_003513,困难,毒性博马(精英),1,10001,20,7377,100,0,0,222,227,222,227,433,433,0,0,0,0,24,72,110,110,0,1000,1800,1800,7000,6000,1000,21384,10520,0,0,2,2,,0.5,2.1,1.4,4520,0,0,0,0,0,0,,
170122,2,0,0,0,0,2,0,3002, 恩蒂温的圣所,NPT_Title_003514,NPT_Name_003514,困难,蝮蛇博马(精英),1,10001,20,7377,100,0,0,222,227,222,227,433,433,0,0,0,0,24,72,110,110,0,1000,1800,1800,7000,6000,1000,21384,10520,0,0,2,2,,0.5,2.1,1.4,4521,0,0,0,0,0,0,,
170123,2,0,0,0,0,2,0,1022, 恩蒂温的圣所,NPT_Title_003515,NPT_Name_003515,困难,痛苦的小兵(精英),1,10001,20,7377,100,0,0,222,227,222,227,433,433,0,0,0,0,24,72,110,110,0,1000,1350,1350,7000,8000,1000,21384,10520,0,0,2,2,,0.5,2.1,1.4,4522,0,0,0,0,0,0,,
170124,2,0,0,0,0,2,0,1023, 恩蒂温的圣所,NPT_Title_003516,NPT_Name_003516,困难,伤疤宪兵(精英),1,10001,20,7377,100,0,0,222,227,222,227,433,433,0,0,0,0,24,72,110,110,0,1000,1350,1350,7000,8000,1000,21384,10520,0,0,2,2,,0.5,2.1,1.4,4523,0,0,0,0,0,0,,
