ID,MediaPath,Bone,MPartsFace,MPartsEyeball,MPartsHair,MPartsHelm,MPartsBody,MPartsHand,MPartsLegs,MPartsFoot,MPartsCape,LHandWeapon,RHandWeapon,ItemMeshScale,StepLOD_01,StepLOD_02,StepLOD_03,StepLOD_04,StepLOD_05,EffectCreate,HitEffectKind,FourFoot
53005,Model,02031.kfm,p_o_m_face_0202_lod.bif,p_o_m_eyes_0005_lod.bif,p_o_m_hair_0005_lod.nif,p_o_03_i_m_helm_lod.nif,p_o_03_i_m_body_lod.nif,p_o_03_i_m_hand_lod.nif,,p_o_03_i_m_foot_lod.nif,,4|p_w_tbow_03_all_lod.nif,,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53006,Model,02032.kfm,p_o_m_face_0300_lod.nif,p_o_m_eyes_0000_lod.nif,p_o_m_hair_0006_lod.nif,p_o_04_h_m_helm_lod.nif,p_o_04_h_m_body_lod.nif,p_o_04_h_m_hand_lod.nif,,p_o_04_h_m_foot_lod.nif,,0|p_w_shle_03_lft_lod.nif,1|p_w_lanc_03_all_lod.nif,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53007,Model,02033.kfm,p_o_m_face_0301_lod.bif,p_o_m_eyes_0001_lod.bif,p_o_m_hair_0007_lod.nif,p_o_04_i_m_helm_lod.nif,p_o_04_i_m_body_lod.nif,p_o_04_i_m_hand_lod.nif,,p_o_04_i_m_foot_lod.nif,,,13|p_w_twan_03_all_lod.nif,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53008,Model,02030.kfm,p_o_m_face_0302_lod.bif,p_o_m_eyes_0002_lod.bif,p_o_m_hair_0008_lod.nif,p_o_05_h_m_helm_lod.nif,p_o_05_h_m_body_lod.nif,p_o_05_h_m_hand_lod.nif,,p_o_05_h_m_foot_lod.nif,,3|p_w_taxe_03_all_lod.nif,,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53009,Model,02031.kfm,p_o_m_face_0400_lod.nif,p_o_m_eyes_0003_lod.bif,p_o_m_hair_0009_lod.nif,p_o_05_i_m_helm_lod.nif,p_o_05_i_m_body_lod.nif,p_o_05_i_m_hand_lod.nif,,p_o_05_i_m_foot_lod.nif,,4|p_w_tbow_03_all_lod.nif,,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53010,Model,02032.kfm,p_o_m_face_0401_lod.bif,p_o_m_eyes_0004_lod.bif,p_o_m_hair_0008_lod.nif,p_o_06_i_m_helm_lod.nif,p_o_06_i_m_body_lod.nif,p_o_06_i_m_hand_lod.nif,,p_o_06_i_m_foot_lod.nif,,0|p_w_shle_03_lft_lod.nif,1|p_w_lanc_03_all_lod.nif,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53011,Model,02033.kfm,p_o_m_face_0402_lod.bif,p_o_m_eyes_0005_lod.bif,p_o_m_hair_0009_lod.nif,p_o_06_i_m_helm_lod.nif,p_o_06_i_m_body_lod.nif,p_o_06_i_m_hand_lod.nif,,p_o_06_i_m_foot_lod.nif,,,13|p_w_twan_03_all_lod.nif,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53100,Model,02030.kfm,p_o_m_face_0100_lod.nif,p_o_m_eyes_0000_lod.nif,p_o_m_hair_0000_lod.nif,p_o_01_d_m_helm_lod.nif,p_o_01_d_m_body_lod.bif,p_o_01_d_m_hand_lod.bif,,p_o_01_d_m_foot_lod.bif,,3|p_w_taxe_03_all_lod.nif,,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53101,Model,02031.kfm,p_o_m_face_0101_lod.bif,p_o_m_eyes_0001_lod.bif,p_o_m_hair_0001_lod.nif,p_o_01_e_m_helm_lod.nif,p_o_01_e_m_body_lod.nif,p_o_01_e_m_hand_lod.nif,,p_o_01_e_m_foot_lod.nif,,4|p_w_tbow_03_all_lod.nif,,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53102,Model,02032.kfm,p_o_m_face_0102_lod.bif,p_o_m_eyes_0002_lod.bif,p_o_m_hair_0002_lod.nif,p_o_02_e_m_helm_lod.nif,p_o_02_e_m_body_lod.nif,p_o_02_e_m_hand_lod.nif,,p_o_02_e_m_foot_lod.nif,,0|p_w_shle_03_lft_lod.nif,1|p_w_lanc_03_all_lod.nif,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53103,Model,02033.kfm,p_o_m_face_0200_lod.nif,p_o_m_eyes_0003_lod.bif,p_o_m_hair_0003_lod.nif,p_o_02_f_m_helm_lod.nif,p_o_02_f_m_body_lod.nif,p_o_02_f_m_hand_lod.nif,,p_o_02_f_m_foot_lod.nif,,,13|p_w_twan_03_all_lod.nif,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53104,Model,02030.kfm,p_o_m_face_0201_lod.bif,p_o_m_eyes_0004_lod.bif,p_o_m_hair_0004_lod.nif,p_o_03_e_m_helm_lod.nif,p_o_03_e_m_body_lod.nif,p_o_03_e_m_hand_lod.nif,,p_o_03_e_m_foot_lod.nif,,3|p_w_taxe_03_all_lod.nif,,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53105,Model,02031.kfm,p_o_m_face_0202_lod.bif,p_o_m_eyes_0005_lod.bif,p_o_m_hair_0005_lod.nif,p_o_03_f_m_helm_lod.nif,p_o_03_f_m_body_lod.nif,p_o_03_f_m_hand_lod.nif,,p_o_03_f_m_foot_lod.nif,,4|p_w_tbow_03_all_lod.nif,,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53106,Model,02032.kfm,p_o_m_face_0300_lod.nif,p_o_m_eyes_0000_lod.nif,p_o_m_hair_0006_lod.nif,p_o_04_e_m_helm_lod.nif,p_o_04_e_m_body_lod.nif,p_o_04_e_m_hand_lod.nif,,p_o_04_e_m_foot_lod.nif,,0|p_w_shle_03_lft_lod.nif,1|p_w_lanc_03_all_lod.nif,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53107,Model,02033.kfm,p_o_m_face_0301_lod.bif,p_o_m_eyes_0001_lod.bif,p_o_m_hair_0007_lod.nif,p_o_04_f_m_helm_lod.nif,p_o_04_f_m_body_lod.nif,p_o_04_f_m_hand_lod.nif,,p_o_04_f_m_foot_lod.nif,,,13|p_w_twan_03_all_lod.nif,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53108,Model,02030.kfm,p_o_m_face_0302_lod.bif,p_o_m_eyes_0002_lod.bif,p_o_m_hair_0008_lod.nif,p_o_05_e_m_helm_lod.nif,p_o_05_e_m_body_lod.nif,p_o_05_e_m_hand_lod.nif,,p_o_05_e_m_foot_lod.nif,,3|p_w_taxe_03_all_lod.nif,,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53109,Model,02031.kfm,p_o_m_face_0400_lod.nif,p_o_m_eyes_0003_lod.bif,p_o_m_hair_0009_lod.nif,p_o_05_f_m_helm_lod.nif,p_o_05_f_m_body_lod.nif,p_o_05_f_m_hand_lod.nif,,p_o_05_f_m_foot_lod.nif,,4|p_w_tbow_03_all_lod.nif,,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53110,Model,02032.kfm,p_o_m_face_0401_lod.bif,p_o_m_eyes_0004_lod.bif,p_o_m_hair_0008_lod.nif,p_o_06_f_m_helm_lod.nif,p_o_06_f_m_body_lod.nif,p_o_06_f_m_hand_lod.nif,,p_o_06_f_m_foot_lod.nif,,0|p_w_shle_03_lft_lod.nif,1|p_w_lanc_03_all_lod.nif,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53111,Model,02033.kfm,p_o_m_face_0402_lod.bif,p_o_m_eyes_0005_lod.bif,p_o_m_hair_0009_lod.nif,p_o_06_f_m_helm_lod.nif,p_o_06_f_m_body_lod.nif,p_o_06_f_m_hand_lod.nif,,p_o_06_f_m_foot_lod.nif,,,13|p_w_twan_03_all_lod.nif,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53200,Model,02030.kfm,p_o_m_face_0100_lod.nif,p_o_m_eyes_0000_lod.nif,p_o_m_hair_0000_lod.nif,p_o_01_a_m_helm_lod.nif,p_o_01_a_m_body_lod.nif,p_o_01_a_m_hand_lod.nif,,p_o_01_a_m_foot_lod.nif,,3|p_w_taxe_03_all_lod.nif,,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53201,Model,02031.kfm,p_o_m_face_0101_lod.bif,p_o_m_eyes_0001_lod.bif,p_o_m_hair_0001_lod.nif,p_o_01_b_m_helm_lod.nif,p_o_01_b_m_body_lod.nif,p_o_01_b_m_hand_lod.nif,,p_o_01_b_m_foot_lod.nif,,4|p_w_tbow_03_all_lod.nif,,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53202,Model,02032.kfm,p_o_m_face_0102_lod.bif,p_o_m_eyes_0002_lod.bif,p_o_m_hair_0002_lod.nif,p_o_02_b_m_helm_lod.nif,p_o_02_b_m_body_lod.nif,p_o_02_b_m_hand_lod.nif,,p_o_02_b_m_foot_lod.nif,,0|p_w_shle_03_lft_lod.nif,1|p_w_lanc_03_all_lod.nif,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53203,Model,02033.kfm,p_o_m_face_0200_lod.nif,p_o_m_eyes_0003_lod.bif,p_o_m_hair_0003_lod.nif,p_o_02_c_m_helm_lod.nif,p_o_02_c_m_body_lod.nif,p_o_02_c_m_hand_lod.nif,,p_o_02_c_m_foot_lod.nif,,,13|p_w_twan_03_all_lod.nif,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53204,Model,02030.kfm,p_o_m_face_0201_lod.bif,p_o_m_eyes_0004_lod.bif,p_o_m_hair_0004_lod.nif,p_o_03_b_m_helm_lod.nif,p_o_03_b_m_body_lod.nif,p_o_03_b_m_hand_lod.nif,,p_o_03_b_m_foot_lod.nif,,3|p_w_taxe_03_all_lod.nif,,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53205,Model,02031.kfm,p_o_m_face_0202_lod.bif,p_o_m_eyes_0005_lod.bif,p_o_m_hair_0005_lod.nif,p_o_03_c_m_helm_lod.nif,p_o_03_c_m_body_lod.nif,p_o_03_c_m_hand_lod.nif,,p_o_03_c_m_foot_lod.nif,,4|p_w_tbow_03_all_lod.nif,,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53206,Model,02032.kfm,p_o_m_face_0300_lod.nif,p_o_m_eyes_0000_lod.nif,p_o_m_hair_0006_lod.nif,p_o_04_b_m_helm_lod.nif,p_o_04_b_m_body_lod.nif,p_o_04_b_m_hand_lod.nif,,p_o_04_b_m_foot_lod.nif,,0|p_w_shle_03_lft_lod.nif,1|p_w_lanc_03_all_lod.nif,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53207,Model,02033.kfm,p_o_m_face_0301_lod.bif,p_o_m_eyes_0001_lod.bif,p_o_m_hair_0007_lod.nif,p_o_04_c_m_helm_lod.nif,p_o_04_c_m_body_lod.nif,p_o_04_c_m_hand_lod.nif,,p_o_04_c_m_foot_lod.nif,,,13|p_w_twan_03_all_lod.nif,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53208,Model,02030.kfm,p_o_m_face_0302_lod.bif,p_o_m_eyes_0002_lod.bif,p_o_m_hair_0008_lod.nif,p_o_05_b_m_helm_lod.nif,p_o_05_b_m_body_lod.nif,p_o_05_b_m_hand_lod.nif,,p_o_05_b_m_foot_lod.nif,,3|p_w_taxe_03_all_lod.nif,,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53209,Model,02031.kfm,p_o_m_face_0400_lod.nif,p_o_m_eyes_0003_lod.bif,p_o_m_hair_0009_lod.nif,p_o_05_c_m_helm_lod.nif,p_o_05_c_m_body_lod.nif,p_o_05_c_m_hand_lod.nif,,p_o_05_c_m_foot_lod.nif,,4|p_w_tbow_03_all_lod.nif,,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53210,Model,02032.kfm,p_o_m_face_0401_lod.bif,p_o_m_eyes_0004_lod.bif,p_o_m_hair_0008_lod.nif,p_o_06_c_m_helm_lod.nif,p_o_06_c_m_body_lod.nif,p_o_06_c_m_hand_lod.nif,,p_o_06_c_m_foot_lod.nif,,0|p_w_shle_03_lft_lod.nif,1|p_w_lanc_03_all_lod.nif,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53211,Model,02033.kfm,p_o_m_face_0402_lod.bif,p_o_m_eyes_0005_lod.bif,p_o_m_hair_0009_lod.nif,p_o_06_c_m_helm_lod.nif,p_o_06_c_m_body_lod.nif,p_o_06_c_m_hand_lod.nif,,p_o_06_c_m_foot_lod.nif,,,13|p_w_twan_03_all_lod.nif,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53500,Model,02034.kfm,p_o_f_face_0100_lod.nif,p_o_f_eyes_0000_lod.nif,p_o_f_hair_0000_lod.nif,p_o_01_g_f_helm_lod.nif,p_o_01_g_f_body_lod.bif,p_o_01_g_f_hand_lod.bif,,p_o_01_g_f_foot_lod.bif,,3|p_w_taxe_03_all_lod.nif,,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53501,Model,02035.kfm,p_o_f_face_0101_lod.bif,p_o_f_eyes_0001_lod.bif,p_o_f_hair_0001_lod.nif,p_o_01_h_f_helm_lod.nif,p_o_01_h_f_body_lod.nif,p_o_01_h_f_hand_lod.nif,,p_o_01_h_f_foot_lod.nif,,4|p_w_tbow_03_all_lod.nif,,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53502,Model,02036.kfm,p_o_f_face_0102_lod.bif,p_o_f_eyes_0002_lod.bif,p_o_f_hair_0002_lod.nif,p_o_02_h_f_helm_lod.nif,p_o_02_h_f_body_lod.nif,p_o_02_h_f_hand_lod.nif,,p_o_02_h_f_foot_lod.nif,,0|p_w_shle_03_lft_lod.nif,1|p_w_lanc_03_all_lod.nif,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53503,Model,02037.kfm,p_o_f_face_0200_lod.nif,p_o_f_eyes_0003_lod.bif,p_o_f_hair_0003_lod.nif,p_o_02_i_f_helm_lod.nif,p_o_02_i_f_body_lod.nif,p_o_02_i_f_hand_lod.nif,,p_o_02_i_f_foot_lod.nif,,,13|p_w_twan_03_all_lod.nif,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53504,Model,02034.kfm,p_o_f_face_0201_lod.bif,p_o_f_eyes_0004_lod.bif,p_o_f_hair_0004_lod.nif,p_o_03_h_f_helm_lod.nif,p_o_03_h_f_body_lod.nif,p_o_03_h_f_hand_lod.nif,,p_o_03_h_f_foot_lod.nif,,3|p_w_taxe_03_all_lod.nif,,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53505,Model,02035.kfm,p_o_f_face_0202_lod.bif,p_o_f_eyes_0005_lod.bif,p_o_f_hair_0005_lod.nif,p_o_03_i_f_helm_lod.nif,p_o_03_i_f_body_lod.nif,p_o_03_i_f_hand_lod.nif,,p_o_03_i_f_foot_lod.nif,,4|p_w_tbow_03_all_lod.nif,,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53506,Model,02036.kfm,p_o_f_face_0300_lod.nif,p_o_f_eyes_0000_lod.nif,p_o_f_hair_0006_lod.nif,p_o_04_h_f_helm_lod.nif,p_o_04_h_f_body_lod.nif,p_o_04_h_f_hand_lod.nif,,p_o_04_h_f_foot_lod.nif,,0|p_w_shle_03_lft_lod.nif,1|p_w_lanc_03_all_lod.nif,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53507,Model,02037.kfm,p_o_f_face_0301_lod.bif,p_o_f_eyes_0001_lod.bif,p_o_f_hair_0007_lod.nif,p_o_04_i_f_helm_lod.nif,p_o_04_i_f_body_lod.nif,p_o_04_i_f_hand_lod.nif,,p_o_04_i_f_foot_lod.nif,,,13|p_w_twan_03_all_lod.nif,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53508,Model,02034.kfm,p_o_f_face_0302_lod.bif,p_o_f_eyes_0002_lod.bif,p_o_f_hair_0008_lod.nif,p_o_05_h_f_helm_lod.nif,p_o_05_h_f_body_lod.nif,p_o_05_h_f_hand_lod.nif,,p_o_05_h_f_foot_lod.nif,,3|p_w_taxe_03_all_lod.nif,,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53509,Model,02035.kfm,p_o_f_face_0400_lod.nif,p_o_f_eyes_0003_lod.bif,p_o_f_hair_0009_lod.nif,p_o_05_i_f_helm_lod.nif,p_o_05_i_f_body_lod.nif,p_o_05_i_f_hand_lod.nif,,p_o_05_i_f_foot_lod.nif,,4|p_w_tbow_03_all_lod.nif,,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53510,Model,02036.kfm,p_o_f_face_0401_lod.bif,p_o_f_eyes_0004_lod.bif,p_o_f_hair_0008_lod.nif,p_o_06_i_f_helm_lod.nif,p_o_06_i_f_body_lod.nif,p_o_06_i_f_hand_lod.nif,,p_o_06_i_f_foot_lod.nif,,0|p_w_shle_03_lft_lod.nif,1|p_w_lanc_03_all_lod.nif,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53511,Model,02037.kfm,p_o_f_face_0402_lod.bif,p_o_f_eyes_0005_lod.bif,p_o_f_hair_0009_lod.nif,p_o_06_i_f_helm_lod.nif,p_o_06_i_f_body_lod.nif,p_o_06_i_f_hand_lod.nif,,p_o_06_i_f_foot_lod.nif,,,13|p_w_twan_03_all_lod.nif,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53600,Model,02034.kfm,p_o_f_face_0100_lod.nif,p_o_f_eyes_0000_lod.nif,p_o_f_hair_0000_lod.nif,p_o_01_d_f_helm_lod.nif,p_o_01_d_f_body_lod.bif,p_o_01_d_f_hand_lod.bif,,p_o_01_d_f_foot_lod.bif,,3|p_w_taxe_03_all_lod.nif,,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53601,Model,02035.kfm,p_o_f_face_0101_lod.bif,p_o_f_eyes_0001_lod.bif,p_o_f_hair_0001_lod.nif,p_o_01_e_f_helm_lod.nif,p_o_01_e_f_body_lod.nif,p_o_01_e_f_hand_lod.nif,,p_o_01_e_f_foot_lod.nif,,4|p_w_tbow_03_all_lod.nif,,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53602,Model,02036.kfm,p_o_f_face_0102_lod.bif,p_o_f_eyes_0002_lod.bif,p_o_f_hair_0002_lod.nif,p_o_02_e_f_helm_lod.nif,p_o_02_e_f_body_lod.nif,p_o_02_e_f_hand_lod.nif,,p_o_02_e_f_foot_lod.nif,,0|p_w_shle_03_lft_lod.nif,1|p_w_lanc_03_all_lod.nif,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53603,Model,02037.kfm,p_o_f_face_0200_lod.nif,p_o_f_eyes_0003_lod.bif,p_o_f_hair_0003_lod.nif,p_o_02_f_f_helm_lod.nif,p_o_02_f_f_body_lod.nif,p_o_02_f_f_hand_lod.nif,,p_o_02_f_f_foot_lod.nif,,,13|p_w_twan_03_all_lod.nif,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53604,Model,02034.kfm,p_o_f_face_0201_lod.bif,p_o_f_eyes_0004_lod.bif,p_o_f_hair_0004_lod.nif,p_o_03_e_f_helm_lod.nif,p_o_03_e_f_body_lod.nif,p_o_03_e_f_hand_lod.nif,,p_o_03_e_f_foot_lod.nif,,3|p_w_taxe_03_all_lod.nif,,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53605,Model,02035.kfm,p_o_f_face_0202_lod.bif,p_o_f_eyes_0005_lod.bif,p_o_f_hair_0005_lod.nif,p_o_03_f_f_helm_lod.nif,p_o_03_f_f_body_lod.nif,p_o_03_f_f_hand_lod.nif,,p_o_03_f_f_foot_lod.nif,,4|p_w_tbow_03_all_lod.nif,,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53606,Model,02036.kfm,p_o_f_face_0300_lod.nif,p_o_f_eyes_0000_lod.nif,p_o_f_hair_0006_lod.nif,p_o_04_e_f_helm_lod.nif,p_o_04_e_f_body_lod.nif,p_o_04_e_f_hand_lod.nif,,p_o_04_e_f_foot_lod.nif,,0|p_w_shle_03_lft_lod.nif,1|p_w_lanc_03_all_lod.nif,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53607,Model,02037.kfm,p_o_f_face_0301_lod.bif,p_o_f_eyes_0001_lod.bif,p_o_f_hair_0007_lod.nif,p_o_04_f_f_helm_lod.nif,p_o_04_f_f_body_lod.nif,p_o_04_f_f_hand_lod.nif,,p_o_04_f_f_foot_lod.nif,,,13|p_w_twan_03_all_lod.nif,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53608,Model,02034.kfm,p_o_f_face_0302_lod.bif,p_o_f_eyes_0002_lod.bif,p_o_f_hair_0008_lod.nif,p_o_05_e_f_helm_lod.nif,p_o_05_e_f_body_lod.nif,p_o_05_e_f_hand_lod.nif,,p_o_05_e_f_foot_lod.nif,,3|p_w_taxe_03_all_lod.nif,,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53609,Model,02035.kfm,p_o_f_face_0400_lod.nif,p_o_f_eyes_0003_lod.bif,p_o_f_hair_0009_lod.nif,p_o_05_f_f_helm_lod.nif,p_o_05_f_f_body_lod.nif,p_o_05_f_f_hand_lod.nif,,p_o_05_f_f_foot_lod.nif,,4|p_w_tbow_03_all_lod.nif,,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53610,Model,02036.kfm,p_o_f_face_0401_lod.bif,p_o_f_eyes_0004_lod.bif,p_o_f_hair_0008_lod.nif,p_o_06_f_f_helm_lod.nif,p_o_06_f_f_body_lod.nif,p_o_06_f_f_hand_lod.nif,,p_o_06_f_f_foot_lod.nif,,0|p_w_shle_03_lft_lod.nif,1|p_w_lanc_03_all_lod.nif,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53611,Model,02037.kfm,p_o_f_face_0402_lod.bif,p_o_f_eyes_0005_lod.bif,p_o_f_hair_0009_lod.nif,p_o_06_f_f_helm_lod.nif,p_o_06_f_f_body_lod.nif,p_o_06_f_f_hand_lod.nif,,p_o_06_f_f_foot_lod.nif,,,13|p_w_twan_03_all_lod.nif,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53700,Model,02034.kfm,p_o_f_face_0100_lod.nif,p_o_f_eyes_0000_lod.nif,p_o_f_hair_0000_lod.nif,p_o_01_a_f_helm_lod.nif,p_o_01_a_f_body_lod.nif,p_o_01_a_f_hand_lod.nif,,p_o_01_a_f_foot_lod.nif,,3|p_w_taxe_03_all_lod.nif,,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53701,Model,02035.kfm,p_o_f_face_0101_lod.bif,p_o_f_eyes_0001_lod.bif,p_o_f_hair_0001_lod.nif,p_o_01_b_f_helm_lod.nif,p_o_01_b_f_body_lod.nif,p_o_01_b_f_hand_lod.nif,,p_o_01_b_f_foot_lod.nif,,4|p_w_tbow_03_all_lod.nif,,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53702,Model,02036.kfm,p_o_f_face_0102_lod.bif,p_o_f_eyes_0002_lod.bif,p_o_f_hair_0002_lod.nif,p_o_02_b_f_helm_lod.nif,p_o_02_b_f_body_lod.nif,p_o_02_b_f_hand_lod.nif,,p_o_02_b_f_foot_lod.nif,,0|p_w_shle_03_lft_lod.nif,1|p_w_lanc_03_all_lod.nif,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53703,Model,02037.kfm,p_o_f_face_0200_lod.nif,p_o_f_eyes_0003_lod.bif,p_o_f_hair_0003_lod.nif,p_o_02_c_f_helm_lod.nif,p_o_02_c_f_body_lod.nif,p_o_02_c_f_hand_lod.nif,,p_o_02_c_f_foot_lod.nif,,,13|p_w_twan_03_all_lod.nif,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53704,Model,02034.kfm,p_o_f_face_0201_lod.bif,p_o_f_eyes_0004_lod.bif,p_o_f_hair_0004_lod.nif,p_o_03_b_f_helm_lod.nif,p_o_03_b_f_body_lod.nif,p_o_03_b_f_hand_lod.nif,,p_o_03_b_f_foot_lod.nif,,3|p_w_taxe_03_all_lod.nif,,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53705,Model,02035.kfm,p_o_f_face_0202_lod.bif,p_o_f_eyes_0005_lod.bif,p_o_f_hair_0005_lod.nif,p_o_03_c_f_helm_lod.nif,p_o_03_c_f_body_lod.nif,p_o_03_c_f_hand_lod.nif,,p_o_03_c_f_foot_lod.nif,,4|p_w_tbow_03_all_lod.nif,,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53706,Model,02036.kfm,p_o_f_face_0300_lod.nif,p_o_f_eyes_0000_lod.nif,p_o_f_hair_0006_lod.nif,p_o_04_b_f_helm_lod.nif,p_o_04_b_f_body_lod.nif,p_o_04_b_f_hand_lod.nif,,p_o_04_b_f_foot_lod.nif,,0|p_w_shle_03_lft_lod.nif,1|p_w_lanc_03_all_lod.nif,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53707,Model,02037.kfm,p_o_f_face_0301_lod.bif,p_o_f_eyes_0001_lod.bif,p_o_f_hair_0007_lod.nif,p_o_04_c_f_helm_lod.nif,p_o_04_c_f_body_lod.nif,p_o_04_c_f_hand_lod.nif,,p_o_04_c_f_foot_lod.nif,,,13|p_w_twan_03_all_lod.nif,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53708,Model,02034.kfm,p_o_f_face_0302_lod.bif,p_o_f_eyes_0002_lod.bif,p_o_f_hair_0008_lod.nif,p_o_05_b_f_helm_lod.nif,p_o_05_b_f_body_lod.nif,p_o_05_b_f_hand_lod.nif,,p_o_05_b_f_foot_lod.nif,,3|p_w_taxe_03_all_lod.nif,,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53709,Model,02035.kfm,p_o_f_face_0400_lod.nif,p_o_f_eyes_0003_lod.bif,p_o_f_hair_0009_lod.nif,p_o_05_c_f_helm_lod.nif,p_o_05_c_f_body_lod.nif,p_o_05_c_f_hand_lod.nif,,p_o_05_c_f_foot_lod.nif,,4|p_w_tbow_03_all_lod.nif,,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53710,Model,02036.kfm,p_o_f_face_0401_lod.bif,p_o_f_eyes_0004_lod.bif,p_o_f_hair_0008_lod.nif,p_o_06_c_f_helm_lod.nif,p_o_06_c_f_body_lod.nif,p_o_06_c_f_hand_lod.nif,,p_o_06_c_f_foot_lod.nif,,0|p_w_shle_03_lft_lod.nif,1|p_w_lanc_03_all_lod.nif,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
53711,Model,02037.kfm,p_o_f_face_0402_lod.bif,p_o_f_eyes_0005_lod.bif,p_o_f_hair_0009_lod.nif,p_o_06_c_f_helm_lod.nif,p_o_06_c_f_body_lod.nif,p_o_06_c_f_hand_lod.nif,,p_o_06_c_f_foot_lod.nif,,,13|p_w_twan_03_all_lod.nif,,1000.0f,2000.0f,3000.0f,4000.0f,6000.0f,,0,0
