TID,ProductType,ProductKind,Comment,ItemTID,ProductLevel,RecipeExp,CostGhelld,CompleteItemTID,SourceItem01,Value01,SourceItem02,Value02,SourceItem03,Value03,SourceItem04,Value04,SourceItem05,Value05,SourceItem06,Value06,SourceItem07,Value07,SourceItem08,Value08
12217,2,4,1模式：高级的铠甲的护腿铠甲,66117,15,756,1620,2446354,37103,4,42201,1,42210,1,,,,,,,,,,
12218,2,4,2模式：高级的铠甲的护腿铠甲,66118,15,756,1620,2446355,37103,4,42201,1,42210,1,,,,,,,,,,
12219,2,4,1模式：难得一见铠甲的护腿铠甲,66119,15,2825,2160,2446356,37103,5,43000,2,42210,1,39101,1,,,,,,,,
12220,2,4,2模式：难得一见铠甲的护腿铠甲,66120,15,2825,2160,2446357,37103,5,43000,2,42210,1,39101,1,,,,,,,,
12221,2,4,模式：破旧的护腿铠甲,66121,20,368,1920,2446451,37104,4,,,,,,,,,,,,,,
12222,2,4,1模式：普通的护腿铠甲,66122,20,688,2112,2446452,37104,4,42201,1,,,,,,,,,,,,
12223,2,4,2模式：普通的护腿铠甲,66123,20,688,2112,2446453,37104,4,42201,1,,,,,,,,,,,,
12224,2,4,1模式：高级的护腿铠甲,66124,20,1008,2880,2446454,37104,4,42201,1,42210,1,,,,,,,,,,
12225,2,4,2模式：高级的护腿铠甲,66125,20,1008,2880,2446455,37104,4,42201,1,42210,1,,,,,,,,,,
12226,2,4,1模式：的罕见腿,66126,20,2327,3840,2446456,37104,5,43001,1,42210,2,39101,1,,,,,,,,
12227,2,4,2模式：的罕见腿,66127,20,2327,3840,2446457,37104,5,43001,1,42210,2,39101,1,,,,,,,,
12228,2,4,模式：重型破旧的格里夫斯,66128,25,460,3000,2446551,37105,4,,,,,,,,,,,,,,
12229,2,4,1模式：普通护腿铠甲,66129,25,960,3300,2446552,37105,4,42202,1,,,,,,,,,,,,
12230,2,4,2模式：普通的护腿铠甲,66130,25,960,3300,2446553,37105,4,42202,1,,,,,,,,,,,,
12231,2,4,1模式：高级的护腿铠甲,66131,25,1460,4500,2446554,37105,4,42202,1,42210,2,,,,,,,,,,
12232,2,4,2模式：高级的的护腿铠甲,66132,25,1460,4500,2446555,37105,4,42202,1,42210,2,,,,,,,,,,
12233,2,4,1模式：护甲重稀土坚韧,66133,25,6200,6000,2446556,37105,5,43001,2,42210,2,39101,2,,,,,,,,
12234,2,4,2模式：护甲重稀土坚韧,66134,25,6200,6000,2446557,37105,5,43001,2,42210,2,39101,2,,,,,,,,
12235,2,4,模式：护腿不屈寒酸,66135,30,552,4320,2446651,37106,4,,,,,,,,,,,,,,
12236,2,4,1模式：普通铜墙铁壁腿,66136,30,1152,4752,2446652,37106,4,42202,1,,,,,,,,,,,,
12237,2,4,2模式：普通坚韧的护腿铠甲,66137,30,1152,4752,2446653,37106,4,42202,1,,,,,,,,,,,,
12238,2,4,1模式：高级的坚韧的护腿铠甲,66138,30,1752,6480,2446654,37106,4,42202,1,42210,3,,,,,,,,,,
12239,2,4,2模式：高级的坚韧的护腿铠甲,66139,30,1752,6480,2446655,37106,4,42202,1,42210,3,,,,,,,,,,
12240,2,4,1模式：重稀土刚毅格里夫斯,66140,30,4740,8640,2446656,37106,5,43002,1,42210,4,39101,2,,,,,,,,
12241,2,4,2模式：重稀土刚毅格里夫斯,66141,30,4740,8640,2446657,37106,5,43002,1,42210,4,39101,2,,,,,,,,
12242,2,4,1模式：特别坚韧的护腿铠甲,66142,30,8274,12960,2446658,37106,6,43015,2,42210,5,39101,3,,,,,,,,
12243,2,4,2模式：特别坚韧的护腿铠甲,66143,30,8274,12960,2446659,37106,6,43015,2,42210,5,39101,3,,,,,,,,
12244,2,4,模式：破旧的耐性好的护腿铠甲,66144,35,644,5880,2446751,37107,4,,,,,,,,,,,,,,
12245,2,4,1模式：普通耐性好的护腿铠甲,66145,35,1484,6468,2446752,37107,4,42203,1,,,,,,,,,,,,
12246,2,4,2模式：普通耐性好的护腿铠甲,66146,35,1484,6468,2446753,37107,4,42203,1,,,,,,,,,,,,
12247,2,4,1模式：高级的耐性好的护腿铠甲,66147,35,2324,8820,2446754,37107,4,42203,1,42210,4,,,,,,,,,,
12248,2,4,2模式：高级的耐性好的护腿铠甲,66148,35,2324,8820,2446755,37107,4,42203,1,42210,4,,,,,,,,,,
12249,2,4,1模式：难得一见的耐性护腿铠甲,66149,35,5333,11760,2446756,37107,5,43002,1,42210,5,39102,1,,,,,,,,
12250,2,4,2模式：难得一见的耐性护腿铠甲,66150,35,5333,11760,2446757,37107,5,43002,1,42210,5,39102,1,,,,,,,,
12251,2,4,1模式：特殊的护腿铠甲,66151,35,9257,17640,2446758,37107,6,43016,2,42210,7,39102,1,,,,,,,,
12252,2,4,2模式：特殊的护腿铠甲,66152,35,9257,17640,2446759,37107,6,43016,2,42210,7,39102,1,,,,,,,,
12253,2,4,模式：破旧的护腿铠甲部保护,66153,40,736,7680,2446951,37108,4,,,,,,,,,,,,,,
12254,2,4,1模式：普通保护的护腿铠甲,66154,40,1696,8448,2446952,37108,4,42203,1,,,,,,,,,,,,
12255,2,4,2模式：普通保护的护腿铠甲,66155,40,1696,8448,2446953,37108,4,42203,1,,,,,,,,,,,,
12256,2,4,1模式：高级的护腿铠甲保护,66156,40,2656,11520,2446954,37108,4,42203,1,42210,5,,,,,,,,,,
12257,2,4,2模式：高级的护腿铠甲保护,66157,40,2656,11520,2446955,37108,4,42203,1,42210,5,,,,,,,,,,
12258,2,4,1模式：罕见的护腿铠甲部保护,66158,40,6094,15360,2446956,37108,5,43003,1,42210,6,39102,1,,,,,,,,
12259,2,4,2模式：罕见的护腿铠甲部保护,66159,40,6094,15360,2446957,37108,5,43003,1,42210,6,39102,1,,,,,,,,
12260,2,4,1模式：特殊保护的护腿铠甲,66160,40,10580,23040,2446958,37108,6,43017,2,42210,9,39102,1,,,,,,,,
12261,2,4,2模式：特殊保护的护腿铠甲,66161,40,10580,23040,2446959,37108,6,43017,2,42210,9,39102,1,,,,,,,,
12262,2,4,模式：腿寒酸守护,66162,45,828,9720,2447151,37109,4,,,,,,,,,,,,,,
12263,2,4,1模式：普通牧民的护腿铠甲,66163,45,2088,10692,2447152,37109,4,42204,1,,,,,,,,,,,,
12264,2,4,2模式：普通牧民的护腿铠甲,66164,45,2088,10692,2447153,37109,4,42204,1,,,,,,,,,,,,
12265,2,4,1模式：高级的守护的护腿铠甲,66165,45,3348,14580,2447154,37109,4,42204,1,42210,6,,,,,,,,,,
12266,2,4,2模式：高级的饲养的护腿铠甲,66166,45,3348,14580,2447155,37109,4,42204,1,42210,6,,,,,,,,,,
12267,2,4,1模式：难得一见的护腿铠甲,66167,45,7666,19440,2447156,37109,5,43003,1,42210,8,39102,1,,,,,,,,
12268,2,4,2模式：难得一见的护腿铠甲,66168,45,7666,19440,2447157,37109,5,43003,1,42210,8,39102,1,,,,,,,,
12269,2,4,1模式：特殊的护腿铠甲,66169,45,13522,29160,2447158,37109,6,43018,2,42210,12,39102,1,,,,,,,,
12270,2,4,2模式：特殊的护腿铠甲,66170,45,13522,29160,2447159,37109,6,43018,2,42210,12,39102,1,,,,,,,,
12271,2,4,模式：破旧的护腿铠甲不朽,66171,50,920,12000,2447351,37110,4,,,,,,,,,,,,,,
12272,2,4,1模式：普通不朽的护腿铠甲,66172,50,2320,13200,2447352,37110,4,42204,1,,,,,,,,,,,,
12273,2,4,2模式：普通不朽的护腿铠甲,66173,50,2320,13200,2447353,37110,4,42204,1,,,,,,,,,,,,
12274,2,4,1模式：高级的不朽的护腿铠甲,66174,50,3720,18000,2447354,37110,4,42204,1,42210,7,,,,,,,,,,
12275,2,4,2模式：高级的不朽的护腿铠甲,66175,50,3720,18000,2447355,37110,4,42204,1,42210,7,,,,,,,,,,
12276,2,4,1模式：的一种罕见的护腿铠甲,66176,50,8518,24000,2447356,37110,5,43004,1,42210,10,39102,1,,,,,,,,
12277,2,4,2模式：的一种罕见的护腿铠甲,66177,50,8518,24000,2447357,37110,5,43004,1,42210,10,39102,1,,,,,,,,
12278,2,4,1模式：特殊不朽的护腿铠甲,66178,50,16208,36000,2447358,37110,6,43019,2,42210,15,39102,2,,,,,,,,
12279,2,4,2模式：特殊不朽的护腿铠甲,66179,50,16208,36000,2447359,37110,6,43019,2,42210,15,39102,2,,,,,,,,
12280,2,4,模式：破旧的护腿铠甲不朽,66180,55,1012,14520,2447551,37111,4,,,,,,,,,,,,,,
12281,2,4,1模式：普通不朽的护腿铠甲,66181,55,2772,15972,2447552,37111,4,42212,1,,,,,,,,,,,,
12282,2,4,2模式：普通不朽的护腿铠甲,66182,55,2772,15972,2447553,37111,4,42212,1,,,,,,,,,,,,
12283,2,4,1模式：高级的不朽的护腿铠甲,66183,55,4172,21780,2447554,37111,4,42212,1,42210,9,,,,,,,,,,
12284,2,4,2模式：高级的不朽的护腿铠甲,66184,55,4172,21780,2447555,37111,4,42212,1,42210,9,,,,,,,,,,
12285,2,4,1模式：的一种罕见的护腿铠甲,66185,55,10360,29040,2447556,37111,5,43004,2,42210,12,39103,1,,,,,,,,
12286,2,4,2模式：的一种罕见的护腿铠甲,66186,55,10360,29040,2447557,37111,5,43004,2,42210,12,39103,1,,,,,,,,
12287,2,4,1模式：特殊不朽的护腿铠甲,66187,55,19808,43560,2447558,37111,6,43019,4,42210,18,39103,1,,,,,,,,
12288,2,4,2模式：特殊不朽的护腿铠甲,66188,55,19808,43560,2447559,37111,6,43019,4,42210,18,39103,1,,,,,,,,
12400,2,5,模式：不起眼的护腿铠甲之靴,66200,1,92,108,2450151,37101,3,,,,,,,,,,,,,,
12401,2,5,1模式：普通护腿铠甲之靴,66201,1,152,120,2450152,37101,3,42200,1,,,,,,,,,,,,
12402,2,5,2模式：普通护腿铠甲之靴,66202,1,152,120,2450153,37101,3,42200,1,,,,,,,,,,,,
12403,2,5,1模式：高级的护腿铠甲之靴,66203,6,212,162,2450154,37101,4,42200,1,42210,1,,,,,,,,,,
12404,2,5,2模式：高级的护腿铠甲之靴,66204,6,212,162,2450155,37101,4,42200,1,42210,1,,,,,,,,,,
12405,2,5,1模式：罕见的护腿铠甲之靴,66205,6,492,216,2450156,37101,4,43000,1,42210,1,39100,1,,,,,,,,
12406,2,5,2模式：罕见的护腿铠甲之靴,66206,6,492,216,2450157,37101,4,43000,1,42210,1,39100,1,,,,,,,,
12407,2,5,模式：的护腿铠甲之靴,66207,11,184,366,2450251,37102,3,,,,,,,,,,,,,,
12408,2,5,1模式：普通技能的护腿铠甲之靴,66208,11,304,402,2450252,37102,3,42200,1,,,,,,,,,,,,
12409,2,5,2模式：普通技能的护腿铠甲之靴,66209,11,304,402,2450253,37102,3,42200,1,,,,,,,,,,,,
12410,2,5,1模式：高级的的护腿铠甲之靴,66210,11,424,546,2450254,37102,3,42200,1,42210,1,,,,,,,,,,
12411,2,5,2模式：高级的的护腿铠甲之靴,66211,11,424,546,2450255,37102,3,42200,1,42210,1,,,,,,,,,,
12412,2,5,1模式：稀有技能的护腿铠甲之靴,66212,11,1220,726,2450256,37102,4,43000,1,42210,1,39100,2,,,,,,,,
12413,2,5,2模式：稀有技能的护腿铠甲之靴,66213,11,1220,726,2450257,37102,4,43000,1,42210,1,39100,2,,,,,,,,
12414,2,5,模式：不起眼的护腿铠甲铠甲战靴,66214,16,276,768,2450351,37103,3,,,,,,,,,,,,,,
12415,2,5,1模式：普通护腿铠甲铠甲战靴,66215,16,516,846,2450352,37103,3,42201,1,,,,,,,,,,,,
12416,2,5,2模式：普通护腿铠甲铠甲战靴,66216,16,516,846,2450353,37103,3,42201,1,,,,,,,,,,,,
12417,2,5,1模式：护腿铠甲的高级的铠甲之靴,66217,16,756,1152,2450354,37103,3,42201,1,42210,1,,,,,,,,,,
12418,2,5,2模式：护腿铠甲的高级的铠甲之靴,66218,16,756,1152,2450355,37103,3,42201,1,42210,1,,,,,,,,,,
12419,2,5,1模式：罕见的护腿铠甲铠甲战靴,66219,16,2825,1536,2450356,37103,3,43000,2,42210,1,39101,1,,,,,,,,
12420,2,5,2模式：罕见的护腿铠甲铠甲战靴,66220,16,2825,1536,2450357,37103,3,43000,2,42210,1,39101,1,,,,,,,,
12421,2,5,模式：卑微的护腿铠甲战靴,66221,21,368,1326,2450451,37104,3,,,,,,,,,,,,,,
12422,2,5,1模式：普通护腿铠甲的战靴,66222,21,688,1458,2450452,37104,3,42201,1,,,,,,,,,,,,
12423,2,5,2模式：普通护腿铠甲的战靴,66223,21,688,1458,2450453,37104,3,42201,1,,,,,,,,,,,,
12424,2,5,1模式：高级的护腿铠甲战靴,66224,21,1008,1986,2450454,37104,3,42201,1,42210,1,,,,,,,,,,
12425,2,5,2模式：高级的护腿铠甲战靴,66225,21,1008,1986,2450455,37104,3,42201,1,42210,1,,,,,,,,,,
12426,2,5,1模式：护腿铠甲之靴一种罕见的,66226,21,2327,2646,2450456,37104,3,43001,1,42210,1,39101,1,,,,,,,,
12427,2,5,2模式：护腿铠甲之靴一种罕见的,66227,21,2327,2646,2450457,37104,3,43001,1,42210,1,39101,1,,,,,,,,
12428,2,5,模式：破旧的护腿铠甲之靴,66228,26,460,2028,2450551,37105,3,,,,,,,,,,,,,,
12429,2,5,1模式：护腿铠甲之靴平原坚韧,66229,26,960,2232,2450552,37105,3,42202,1,,,,,,,,,,,,
12430,2,5,2模式：纯护腿铠甲之靴,66230,26,960,2232,2450553,37105,3,42202,1,,,,,,,,,,,,
12431,2,5,1模式：高级的护腿铠甲之靴,66231,26,1460,3042,2450554,37105,3,42202,1,42210,1,,,,,,,,,,
12432,2,5,2模式：高级的护腿铠甲之靴,66232,26,1460,3042,2450555,37105,3,42202,1,42210,1,,,,,,,,,,
12433,2,5,1模式：护腿铠甲之靴,66233,26,6200,4056,2450556,37105,3,43001,1,42210,2,39101,1,,,,,,,,
12434,2,5,2模式：护腿铠甲之靴,66234,26,6200,4056,2450557,37105,3,43001,1,42210,2,39101,1,,,,,,,,
12435,2,5,模式：破旧的坚韧的护腿铠甲之靴,66235,30,552,2700,2450651,37106,2,,,,,,,,,,,,,,
12436,2,5,1模式：普通坚韧的护腿铠甲之靴,66236,30,1152,2970,2450652,37106,3,42202,1,,,,,,,,,,,,
12437,2,5,2模式：普通坚韧的护腿铠甲之靴,66237,30,1152,2970,2450653,37106,3,42202,1,,,,,,,,,,,,
12438,2,5,1模式：高级的坚韧的护腿铠甲之靴,66238,30,1752,4050,2450654,37106,3,42202,1,42210,2,,,,,,,,,,
12439,2,5,2模式：高级的坚韧的护腿铠甲之靴,66239,30,1752,4050,2450655,37106,3,42202,1,42210,2,,,,,,,,,,
12440,2,5,1模式：护腿铠甲之靴,66240,30,4740,5400,2450656,37106,3,43002,1,42210,2,39101,1,,,,,,,,
12441,2,5,2模式：护腿铠甲之靴,66241,30,4740,5400,2450657,37106,3,43002,1,42210,2,39101,1,,,,,,,,
12442,2,5,1模式：特别坚韧的护腿铠甲之靴,66242,30,8274,8100,2450658,37106,4,43015,1,42210,3,39101,2,,,,,,,,
12443,2,5,2模式：特别坚韧的护腿铠甲之靴,66243,30,8274,8100,2450659,37106,4,43015,1,42210,3,39101,2,,,,,,,,
12444,2,5,模式：不起眼的护腿铠甲的毅力之靴,66244,35,644,3678,2450751,37107,2,,,,,,,,,,,,,,
12445,2,5,1模式：普通护腿铠甲的毅力战靴,66245,35,1484,4044,2450752,37107,3,42203,1,,,,,,,,,,,,
12446,2,5,2模式：普通护腿铠甲的毅力战靴,66246,35,1484,4044,2450753,37107,3,42203,1,,,,,,,,,,,,
12447,2,5,1模式：高级的护腿铠甲毅力战靴,66247,35,2324,5514,2450754,37107,3,42203,1,42210,2,,,,,,,,,,
12448,2,5,2模式：高级的护腿铠甲毅力战靴,66248,35,2324,5514,2450755,37107,3,42203,1,42210,2,,,,,,,,,,
12449,2,5,1模式：罕见的耐性的护腿铠甲之靴,66249,35,5333,7350,2450756,37107,3,43002,1,42210,3,39102,1,,,,,,,,
12450,2,5,2模式：罕见的耐性的护腿铠甲之靴,66250,35,5333,7350,2450757,37107,3,43002,1,42210,3,39102,1,,,,,,,,
12451,2,5,1模式：特殊的护腿铠甲的毅力靴,66251,35,9257,11028,2450758,37107,4,43016,1,42210,5,39102,1,,,,,,,,
12452,2,5,2模式：特殊的护腿铠甲的毅力靴,66252,35,9257,11028,2450759,37107,4,43016,1,42210,5,39102,1,,,,,,,,
12453,2,5,模式：不起眼的护腿铠甲保护靴,66253,40,736,4800,2450951,37108,2,,,,,,,,,,,,,,
12454,2,5,1模式：普通护腿铠甲保护靴,66254,40,1696,5280,2450952,37108,3,42203,1,,,,,,,,,,,,
12455,2,5,2模式：普通护腿铠甲保护靴,66255,40,1696,5280,2450953,37108,3,42203,1,,,,,,,,,,,,
12456,2,5,1模式：护腿铠甲的高级的保护靴,66256,40,2656,7200,2450954,37108,3,42203,1,42210,3,,,,,,,,,,
12457,2,5,2模式：护腿铠甲的高级的保护靴,66257,40,2656,7200,2450955,37108,3,42203,1,42210,3,,,,,,,,,,
12458,2,5,1模式：罕见的护腿铠甲之靴保护,66258,40,6094,9600,2450956,37108,3,43003,1,42210,4,39102,1,,,,,,,,
12459,2,5,2模式：罕见的护腿铠甲之靴保护,66259,40,6094,9600,2450957,37108,3,43003,1,42210,4,39102,1,,,,,,,,
12460,2,5,1模式：胎面的特殊保护护腿铠甲,66260,40,10580,14400,2450958,37108,4,43017,1,42210,6,39102,1,,,,,,,,
12461,2,5,2模式：胎面的特殊保护护腿铠甲,66261,40,10580,14400,2450959,37108,4,43017,1,42210,6,39102,1,,,,,,,,
12462,2,5,模式：不起眼的护腿铠甲之靴,66262,45,828,6078,2451151,37109,2,,,,,,,,,,,,,,
12463,2,5,1模式：普通护腿铠甲之靴,66263,45,2088,6684,2451152,37109,3,42204,1,,,,,,,,,,,,
12464,2,5,2模式：普通的护腿铠甲之靴,66264,45,2088,6684,2451153,37109,3,42204,1,,,,,,,,,,,,
12465,2,5,1模式：奢华之靴护腿铠甲,66265,45,3348,9114,2451154,37109,3,42204,1,42210,4,,,,,,,,,,
12466,2,5,2模式：奢华之靴护腿铠甲,66266,45,3348,9114,2451155,37109,3,42204,1,42210,4,,,,,,,,,,
12467,2,5,1模式：罕见的护腿铠甲之靴,66267,45,7666,12150,2451156,37109,3,43003,1,42210,5,39102,1,,,,,,,,
12468,2,5,2模式：罕见的护腿铠甲之靴,66268,45,7666,12150,2451157,37109,3,43003,1,42210,5,39102,1,,,,,,,,
12469,2,5,1模式：护腿铠甲特殊的纪念之靴,66269,45,13522,18228,2451158,37109,4,43018,1,42210,7,39102,1,,,,,,,,
12470,2,5,2模式：护腿铠甲特殊的纪念之靴,66270,45,13522,18228,2451159,37109,4,43018,1,42210,7,39102,1,,,,,,,,
12471,2,5,模式：破旧的不朽的护腿铠甲之靴,66271,50,920,7500,2451351,37110,2,,,,,,,,,,,,,,
12472,2,5,1模式：普通护腿铠甲之靴,66272,50,2320,8250,2451352,37110,3,42204,1,,,,,,,,,,,,
12473,2,5,2模式：普通护腿铠甲之靴,66273,50,2320,8250,2451353,37110,3,42204,1,,,,,,,,,,,,
12474,2,5,1模式：高级的不朽的护腿铠甲之靴,66274,50,3720,11250,2451354,37110,3,42204,1,42210,5,,,,,,,,,,
12475,2,5,2模式：高级的不朽的护腿铠甲之靴,66275,50,3720,11250,2451355,37110,3,42204,1,42210,5,,,,,,,,,,
12476,2,5,1模式：罕见的护腿铠甲之靴,66276,50,8518,15000,2451356,37110,3,43004,1,42210,6,39102,1,,,,,,,,
12477,2,5,2模式：罕见的护腿铠甲之靴,66277,50,8518,15000,2451357,37110,3,43004,1,42210,6,39102,1,,,,,,,,
12478,2,5,1模式：特殊不朽的护腿铠甲之靴,66278,50,16208,22500,2451358,37110,4,43019,1,42210,9,39102,1,,,,,,,,
12479,2,5,2模式：特殊不朽的护腿铠甲之靴,66279,50,16208,22500,2451359,37110,4,43019,1,42210,9,39102,1,,,,,,,,
12480,2,5,模式：破旧的不朽的护腿铠甲之靴,66280,55,1012,9078,2451551,37111,2,,,,,,,,,,,,,,
12481,2,5,1模式：普通护腿铠甲之靴,66281,55,2772,9984,2451552,37111,3,42212,1,,,,,,,,,,,,
12482,2,5,2模式：普通护腿铠甲之靴,66282,55,2772,9984,2451553,37111,3,42212,1,,,,,,,,,,,,
12483,2,5,1模式：高级的不朽的护腿铠甲之靴,66283,55,4172,13614,2451554,37111,3,42212,1,42210,6,,,,,,,,,,
12484,2,5,2模式：高级的不朽的护腿铠甲之靴,66284,55,4172,13614,2451555,37111,3,42212,1,42210,6,,,,,,,,,,
12485,2,5,1模式：罕见的护腿铠甲之靴,66285,55,10360,18150,2451556,37111,3,43004,2,42210,7,39103,1,,,,,,,,
12486,2,5,2模式：罕见的护腿铠甲之靴,66286,55,10360,18150,2451557,37111,3,43004,2,42210,7,39103,1,,,,,,,,
12487,2,5,1模式：特殊不朽的护腿铠甲之靴,66287,55,19808,27228,2451558,37111,4,43019,4,42210,11,39103,1,,,,,,,,
12488,2,5,2模式：特殊不朽的护腿铠甲之靴,66288,55,19808,27228,2451559,37111,4,43019,4,42210,11,39103,1,,,,,,,,
12600,2,5,模式：铠甲寒碜靴,66300,1,92,108,2453151,37101,3,,,,,,,,,,,,,,
12601,2,5,1模式：普通护腿靴,66301,1,152,120,2453152,37101,3,42200,1,,,,,,,,,,,,
12602,2,5,2模式：普通护腿靴,66302,1,152,120,2453153,37101,3,42200,1,,,,,,,,,,,,
12603,2,5,1模式：高级的铠甲长靴,66303,6,212,162,2453154,37101,4,42200,1,42210,1,,,,,,,,,,
12604,2,5,2模式：高级的护腿靴,66304,6,212,162,2453155,37101,4,42200,1,42210,1,,,,,,,,,,
12605,2,5,1模式：罕见的铠甲长靴,66305,6,492,216,2453156,37101,4,43000,1,42210,1,39100,1,,,,,,,,
12606,2,5,2模式：格里夫斯学员罕见靴,66306,6,492,216,2453157,37101,4,43000,1,42210,1,39100,1,,,,,,,,
12607,2,5,模式：格里夫斯破旧的靴子,66307,11,184,366,2453251,37102,3,,,,,,,,,,,,,,
12608,2,5,1模式：普通的铠甲长靴,66308,11,304,402,2453252,37102,3,42200,1,,,,,,,,,,,,
12609,2,5,2模式：普通的铠甲长靴,66309,11,304,402,2453253,37102,3,42200,1,,,,,,,,,,,,
12610,2,5,1模式：高级的的靴,66310,11,424,546,2453254,37102,3,42200,1,42210,1,,,,,,,,,,
12611,2,5,2模式：高级的的靴,66311,11,424,546,2453255,37102,3,42200,1,42210,1,,,,,,,,,,
12612,2,5,1模式：格里夫斯罕见靴,66312,11,1220,726,2453256,37102,4,43000,1,42210,1,39100,2,,,,,,,,
12613,2,5,2模式：格里夫斯罕见靴,66313,11,1220,726,2453257,37102,4,43000,1,42210,1,39100,2,,,,,,,,
12614,2,5,模式：护腿铠甲靴,66314,16,276,768,2453351,37103,3,,,,,,,,,,,,,,
12615,2,5,1模式：普通铠长靴,66315,16,516,846,2453352,37103,3,42201,1,,,,,,,,,,,,
12616,2,5,2模式：普通铠长靴,66316,16,516,846,2453353,37103,3,42201,1,,,,,,,,,,,,
12617,2,5,1模式：高级的护腿铠甲靴,66317,16,756,1152,2453354,37103,3,42201,1,42210,1,,,,,,,,,,
12618,2,5,2模式：格里夫斯长靴适合高级铠甲,66318,16,756,1152,2453355,37103,3,42201,1,42210,1,,,,,,,,,,
12619,2,5,1模式：罕见护腿铠甲靴,66319,16,2825,1536,2453356,37103,3,43000,2,42210,1,39101,1,,,,,,,,
12620,2,5,2模式：罕见护腿铠甲靴,66320,16,2825,1536,2453357,37103,3,43000,2,42210,1,39101,1,,,,,,,,
12621,2,5,模式：破旧的长靴,66321,21,368,1326,2453451,37104,3,,,,,,,,,,,,,,
12622,2,5,1模式：普通长靴,66322,21,688,1458,2453452,37104,3,42201,1,,,,,,,,,,,,
12623,2,5,2模式：普通长靴,66323,21,688,1458,2453453,37104,3,42201,1,,,,,,,,,,,,
12624,2,5,1模式：高级的护腿靴,66324,21,1008,1986,2453454,37104,3,42201,1,42210,1,,,,,,,,,,
12625,2,5,2模式：高级的护腿靴,66325,21,1008,1986,2453455,37104,3,42201,1,42210,1,,,,,,,,,,
12626,2,5,1模式：格里夫斯的罕见靴,66326,21,2327,2646,2453456,37104,3,43001,1,42210,1,39101,1,,,,,,,,
12627,2,5,2模式：格里夫斯的罕见靴,66327,21,2327,2646,2453457,37104,3,43001,1,42210,1,39101,1,,,,,,,,
12628,2,5,模式：格里夫斯破旧的靴子,66328,26,460,2028,2453551,37105,3,,,,,,,,,,,,,,
12629,2,5,1模式：纯长靴,66329,26,960,2232,2453552,37105,3,42202,1,,,,,,,,,,,,
12630,2,5,2模式：纯长靴,66330,26,960,2232,2453553,37105,3,42202,1,,,,,,,,,,,,
12631,2,5,1模式：高级的长靴,66331,26,1460,3042,2453554,37105,3,42202,1,42210,1,,,,,,,,,,
12632,2,5,2模式：高级的长靴,66332,26,1460,3042,2453555,37105,3,42202,1,42210,1,,,,,,,,,,
12633,2,5,1模式：罕见长靴,66333,26,6200,4056,2453556,37105,3,43001,1,42210,2,39101,1,,,,,,,,
12634,2,5,2模式：罕见长靴,66334,26,6200,4056,2453557,37105,3,43001,1,42210,2,39101,1,,,,,,,,
12635,2,5,模式：格里夫斯坚韧的破旧的靴子,66335,30,552,2700,2453651,37106,2,,,,,,,,,,,,,,
12636,2,5,1模式：普通刚毅靴格里夫斯,66336,30,1152,2970,2453652,37106,3,42202,1,,,,,,,,,,,,
12637,2,5,2模式：普通刚毅靴格里夫斯,66337,30,1152,2970,2453653,37106,3,42202,1,,,,,,,,,,,,
