TID,Comment,BaseGoal,DetectRadius,WanderRadius,BattleRadius,BattleRestore,AttackSkill,AttackRate,Action01,Action02,Action03,Action04,Action05,Action06,Action07,Action08,Action09,Action10,Talk_01,Talk_02,Talk_03,Talk_04,Talk_05
8130,??-Lv.50狂气 斯卡伊哥布林(3028),wander,10,10,40,1,191301|191302,50|50,MyHP|70|Skill|191303,,,,,,,,,,,,,,
8131,??-Lv.50卡卡鲁(3029)(精锐),stand,10,0,40,1,191311|191312,50|50,MyHP|70|Skill|191313,,,,,,,BattleTime|0|Skill|232511,IdleTime|0|Skill|232511,IdleRepeat|10800|Skill|232511,,,,,
8132,??-Lv.50铁锤 眼(5000),wander,0,10,40,1,191321|191322,50|50,MyHP|70|Skill|191323,,,,,,,,,,,,,,
8133,??-Lv.50爆发 眼(5001),wander,10,10,40,1,191331|191332,50|50,MyHP|70|Skill|191333,,,,,,,,,,,,,,
8134,??-Lv.50斯蒂稻田(5002)(精锐),stand,10,0,40,1,191341|191342,50|50,MyHP|70|Skill|191343,,,,,,,BattleTime|0|Skill|232511,IdleTime|0|Skill|232511,IdleRepeat|10800|Skill|232511,,,,,
9000,破怪龙任务 NPC 战用,stand,0,0,0,1,,,,,,,,,,,,,,,,,
9001,爆发 NPC 战用 自爆 斯库,stand,0,0,0,1,,,IdleRepeat|3|Skill|232521,BattleRepeat|4|Skill|232521,,,,,,,,,,,,,
12001,"战士 哥布林(7003,7030,7033)",wander,10,10,40,1,100001|100002,50|50,BattleTime|2|Talk|1,BattleTime|7|Talk|2,,,,,,,,,~~~.~~~ ~~ ~~ ~~~!,~~~ ~~~ ~~!,,,
12003,伊尔奈斯特(5003),wander,10,10,40,1,100351|100352,50|50,,,,,,,,,,,,,,,
12004,人类 女 皇家嘉德 弓箭手(104),stand,0,0,40,1,260041|260042,50|50,IdleTime|2|Talk|1,,,,,,,,,,~~~ ~~~~~. ~~~~~!,,,,
12005,怪兽-人类 嘉德 弓箭手 (9043),stand,0,0,40,1,260011|260012,50|50,IdleTime|2|Skill|200016,IdleTime|4|Talk|1,IdleTime|10|Talk|2,,,,,,,,~~~ ~~ ~~. ~~~ ~~~~~,~~ ~~~~ ~~~~.~~ ~~~ ~~~ ~~~ ~~ ~~ ~~~.,,,
12006,蜘蛛(9030),wander,10,10,40,1,100261|100262,50|50,,,,,,,,,,,,,,,
12007,人类女 皇家嘉德 弓箭手(104),wander,10,10,40,1,260041|260042,50|50,IdleTime|2|Talk|1,IdleTime|6|Talk|2,,,,,,,,,~~~ ~~~ ~~~~ ~~~., ~~~ ~~~~~!,,,
12008,怪兽-橡木 嘉德 魔法师 (702),wander,10,10,40,1,260531|260532,50|50,BattleTime|2|Talk|1,BattleTime|5|Talk|2,BattleTime|5|Talk|3,,,,,,,,~~~ ~~ ~~~….,~~~ ~~ ~~~!,~~~ ~~~ ~~~~ ~~~!,,
12009,狼人(9027),wander,0,10,40,1,100311|100311,50|50,IdleTime|2|Talk|1,IdleTime|6|Talk|2,,,,,,,,,~~~ ~~~~~ ~~~~….,~~~ ~~~~ ~~….,,,
12010,怪兽-橡木 嘉德 弓箭手 (701),wander,10,10,40,1,260521|260522,50|50,BattleTime|2|Talk|1,BattleTime|6|Talk|2,,,,,,,,,~~~ ~~~ ~~~~~~!,~~ ~~~ ~~~ ~~!,,,
12011,怪兽-人类 嘉德战士 (9042),wander,10,10,40,1,260001|260002,50|50,IdleTime|2|Talk|1,IdleTime|6|Talk|2,,,,,,,,,~~~~~ ~~~!, ~~~ ~~~~~,,,
12012,NPC-自爆军龙 (???),stand,0,0,0,1,,,IdleTime|2|Skill|200032,,,,,,,,,,,,,,
12013,怪兽-噩梦的 奴隶(7010),wander,10,10,40,1,100411|100412,50|50,BattleTime|2|Rate|30|Talk|1,BattleTime|6|Rate|30|Talk|2,,,,,,,,,~~… ~~~~ ~~~~…,~~… ~~~~ ~~~…,,,
12014,怪兽-堕落的 内特(1003),wander,10,10,40,1,106191|106192,50|50,BattleTime|2|Talk|1,BattleTime|6|Talk|2,BattleTime|10|Talk|3,,,,,,,,~~ ~~ ~~~~!,~~~ ~~~ ~~ ~~~!,~~ ~~~ ~~~!,,
12015,怪兽-岩石古雷姆(7000),wander,10,10,40,1,100821|100822,50|50,BattleTime|2|Talk|1,,,,,,,,,,~~ ~~ ~~! ~~ ~~!,,,,
12016,NPC-岩石古雷姆(7001),wander,0,10,40,1,100731|100732,50|50,IdleTime|2|Talk|1,,,,,,,,,,~~ ~~~!,,,,
12017,NPC-岩石古雷姆(7002),wander,0,10,40,1,101051|101052,50|50,IdleTime|2|Talk|1,,,,,,,,,,~~~ ~~~ ~~~~~!,,,,
12018,NPC-哈利伊德 幻影(1034),stand,0,0,0,1,121111|121112,50|50,IdleTime|2|Talk|1,IdleTime|6|Talk|2,IdleTime|10|Talk|3,,,,,,,,~~~. ~~~ ~ ~~ ~~ ~~~ ~~~~~ ~~~~ ~~~!,~~ ~~~ ~~~ ~~~ ~~ ~~~. ~~~ ~ ~~~ ~~~ ~~~ ~~~~ ~~~ ~~ ~~ ~ ~~~. ,~~ ~~~~ ~~~ ~~~ ~~~~ ~~~. ~~~~,,
12019,NPC-格拉希安 的 幻影(9042),wander,0,10,40,1,260001|260002,50|50,IdleTime|2|Talk|1,IdleTime|6|Talk|2,IdleTime|10|Talk|3,,,,,,,,~~… ~~~ ~~~~~,~~ ~~~ ~~~~,~~~~ ~~. ~~ ~~~ ~~!,,
12020,NPC-召唤的 警备 古雷姆(7001),wander,0,10,40,1,100731|100732,50|50,IdleTime|2|Talk|1,,,,,,,,,,~~~~ ~~!,,,,
12021,怪兽-赤红色 战刀 盗贼团监视者(5035),wander,10,10,40,1,110081|110082,50|50,BattleTime|2|Talk|1,,,,,,,,,,~~~ ~~~~. ~~ ~~~ ~~~~!,,,,
12022,怪兽-赤红色 战刀 盗贼团监视者(5035),wander,10,10,40,1,110081|110082,50|50,BattleTime|5|Talk|1,BattleTime|10|Talk|2,BattleTime|15|Talk|3,,,,,,,,~~~ ~~~ ~~~ ~ ~~!,~~ ~~~ ~~ ~ ~~. ~~~ ~~ ~~~!,~~~~ ~~~! ~ ~~~ ~~~ ~~~~!,,
12023,NPC-艾汀的 马卫兵(9044),wander,10,10,40,1,260021|260022,50|50,BattleTime|2|Skill|200047,BattleTime|5|Rate|30|Talk|1,BattleTime|10|Rate|30|Talk|2,BattleTime|15|Rate|30|Talk|3,,,,,,,~~~~ ~~~!,~~~~ ~~~~!,~~~~~ ~~~ ~~~!,,
12024,NPC-斯蒂尔普瑞 近卫兵(9042),wander,10,10,40,1,260001|260002,50|50,IdleTime|2|Skill|200048,BattleTime|5|Rate|30|Talk|1,BattleTime|10|Rate|30|Talk|2,,,,,,,,~~~ ~~~~ ~~~ ~~~~~~ ~~~~!,~~~~~ ~~~ ~~~!,,,
12026,怪兽-赤红色 战刀 盗贼团 警备兵(5035),wander,10,10,40,1,110081|110082,50|50,BattleTime|2|Talk|1,BattleTime|5|Talk|2,,,,,,,,,~~ ~~~~ ~ ~~~ ~~~~ ~ ~~~,~…. ~~~~ ~~~!,,,
12027,NPC-强袭兵(9042),wander,10,10,40,1,260001|260002,50|50,IdleTime|2|Talk|1,IdleTime|8|Talk|2,,,,,,,,,~~~ ~~~~!,~~~~~ ~~~ ~~~!,,,
12028,怪兽-黑暗的 暗杀者(701),wander,10,10,40,1,260521|260522,50|50,BattleTime|2|Talk|1,BattleTime|8|Talk|2,,,,,,,,,~~~. ~~~ ~~~ ~~~~!,~~~~ ~~ ~~~ ~~ ~~ ~~~~~!,,,
12029,怪兽-暴走的 采矿 古雷姆 克里莫(1018),wander,10,10,40,1,100571|100572,50|50,BattleTime|2|Talk|1,BattleTime|8|Talk|2,,,,,,,,,~~ ~~. ~~ ~~…,~~! ~~!,,,
12030,NPC-采矿 古雷姆 克里莫(1018),stand,0,0,0,1,,,IdleTime|2|Talk|1,,,,,,,,,,~~ ~~ ~. ~~~ ~~~~~.,,,,
12031,NPC-拉皮兹的音波炮弹(???),stand,0,0,0,1,,,IdleTime|2|Skill|200064,,,,,,,,,,,,,,
12032,怪兽-召唤的赫尔红追随者(5015),wander,10,10,40,1,100831|100832,50|50,BattleTime|2|Talk|1,BattleTime|8|Talk|2,,,,,,,,,~~~~ ~~~ ~~~ ~~~~ ~~~~!,"~~~ ~~~ ~~ ~~~~~, ~~~~ ~~~~!",,,
12033,NPC-赤红色 岩石军团的 旗帜(???) - 任务名 : 赤红色岩石军团的旗帜阿莱,stand,0,0,0,1,,,IdleTime|2|Skill|200078,,,,,,,,,,,,,,
12034,NPC-突击兵(9042) - 任务名 : 赤红色 岩石军团的 旗帜阿莱,wander,0,10,0,1,,,IdleTime|2|Rate|30|Talk|1,IdleTime|6|Rate|30|Talk|2,,,,,,,,,~~~ ~~~ ~~~ ~~~~!,~~~~~ ~~ ~~ ~~~ ~~~ ~~~!,,,
12035,NPC-赤红色 岩石军团的 旗帜(???) - 任务名 : 滴水兽丘陵的战斗,stand,0,0,0,1,,,IdleTime|2|Skill|200076,,,,,,,,,,,,,,
12037,怪兽-召唤的 赤红色 岩石 滴水兽(7016) - 任务名 :  滴水兽丘陵战斗,wander,10,10,40,1,121081|121082,50|50,,,,,,,,,,,,,,,
12038,NPC-突击兵(9042) - 任务名 :滴水兽丘陵战斗,wander,10,10,40,1,260001|260002,50|50,BattleTime|2|Talk|1,BattleTime|8|Talk|2,,,,,,,,,~~~~~ ~~ ~~ ~~~ ~~~ ~~~!,~~~ ~~~~ ~~ ~~ ~~~ ~~~!,,,
12039,NPC-哈利伊德的 幻影(1034),stand,0,0,0,1,,,IdleTime|2|Talk|1,IdleTime|6|Talk|2,IdleTime|10|Talk|3,IdleTime|14|Talk|4,,,,,,,~~~~ ~~~~ ~~~ ~~~~~.,~~~~~~~ ~~~ ~~ ~~~~~,"~~~ ~~~ ~~~ ~~ ~~ ~~~~, ~~~~ ~~~ ~~~~~. ",~~~… ~~ ~~ ~~~~ ~~~ ~~~~ ~~~ ~~~~.,
12040,NPC-召唤的警备古雷姆(7001),stand,0,0,0,1,,,IdleTime|2|Talk|1,,,,,,,,,,~~ ~~! ~~ ~~ ~~!,,,,
12041,NPC-强袭兵(9042),wander,10,10,40,1,260001|260002,50|50,BattleTime|2|Talk|1,BattleTime|8|Talk|2,,,,,,,,,~~~~~ ~~ ~~ ~~~ ~~~ ~~~!,~~~ ~~~~ ~~ ~~ ~~~ ~~~!,,,
12042,怪兽-卢安克将军克莱塔斯(5048),wander,10,10,40,1,100621|100622,50|50,BattleTime|6|Skill|200042,BattleTime|4|Skill|200081,,,,,,,,,,,,,
12043,怪兽-艾克泰克 姗提奈尔领导贝内伊拉(5054),wander,10,10,40,1,100691|100692,50|50,,,,,,,,,,,,,,,
12044,怪兽-崽子 内克洛斯(5046),wander,10,10,40,1,100791|100792,50|50,,,,,,,,,,,,,,,
12045,怪兽-哈利伊德的 分身(1034),wander,10,10,40,1,121111|121112,50|50,,,,,,,,,,,,,,,
12046,堕落的守门将的幻影 (精锐)-1033,wander,10,10,50,1,120471|120472,50|50,IdleTime|2|Talk|1,BattleTime|5|Talk|2,BattleTime|8|Talk|3,MyHP|50|Skill|150811,MyHP|30|Skill|150821,EnemyHP|30|Talk|2,Die|0|Talk|3,,,,~~~ ~~~~ ~~ ~~ ~~ ~~~~~,~~ ~~~ ~~ ~~~ ~~~ ~!,~~ ~~ ~ ~~~ ~~~ ~~~ ~~~!,,
12047,怪兽-奈克卢女王卡里那克(5049),wander,10,10,40,1,100631|100632,50|50,,,,,,,,,,,,,,,
12048,怪兽-布雷斯莱斯输送马车(12023),stand,0,0,0,1,,,MyHP|50|Rate|50|Call|10,,,,,,,,,,,,,,
12049,NPC-斯蒂尔普瑞近卫兵(9042),wander,0,10,40,1,260001|260002,50|50,IdleTime|3|Talk|1,IdleTime|12|Talk|2,,,,,,,,,~~ ~~ ~~ ~ ~~~~~~ 哥布林~~ ~~ ~~~,~ ~~~ ~~ ~~~~ ~~~.~~ ~~!,,,
12050,不完整的私念(5003),wander,0,10,40,1,100351|100352,50|50,BattleTime|2|Rate|30|Talk|1,BattleTime|7|Rate|30|Talk|2,,,,,,,,,~~~… ~~ ~~~ ~~~ ~~~~~!,~~~ ~~ ~~~ ~~~ ~~~ ~~ ~~~. ,,,
12051,Npc-不完整的私念(5003),wander,10,10,40,1,100351|100352,50|50,IdleTime|2|Talk|1,IdleTime|6|Talk|2,,,,,,,,,~~~.~~~ ~~ ~~ ~~~!,~~~ ~~~ ~~!,,,
12052,怪兽-混沌的存在(5003),wander,10,10,40,1,100351|100352,50|50,BattleTime|2|Talk|1,BattleTime|6|Talk|2,,,,,,,,,~~ ~~~ ~~~~ ~~~!,~~~ ~~ ~~~~ ~~ ~~~~ ~~ ~~~!,,,
12053,怪兽-空虚的私念(5003),wander,10,10,40,1,100351|100352,50|50,BattleTime|2|Talk|1,BattleTime|6|Talk|2,BattleTime|10|Talk|3,,,,,,,,~~~ ~~~ ~~ ~~ ~ ~~!,~~~ ~~~ ~~ ~~~~~.,~~~ ~~ ~~~ ~~~ ~~~!,,
12054,NPC-暗黑术士的幻影(702),stand,0,0,0,1,,,IdleTime|2|Talk|1,IdleTime|6|Talk|2,IdleTime|10|Talk|3,IdleTime|14|Talk|4,IdleTime|18|Talk|5,,,,,,~~ ~ ~~~ ~~~~~,~~ ~~~~~~ ~~ ~~ ~~~~~,~~~~~. ~~ ~~~~ ~~~~.,~~ ~~~~~ ~~~~ ~~~~~ ~~~~.,~~~ ~~~ ~~ ~~~~~. ~~ ~~ ~~~~~~.
12055,NPC-被遗忘之辈的精神(30004),stand,0,0,0,1,,,IdleTime|2|Talk|1,IdleTime|6|Talk|2,IdleTime|10|Talk|3,,,,,,,,~~~ ~~ ~~~~~,~~… ~~~ ~~ ~~ ~~~ ~~~ ~~~.,~~~ ~~~ ~~~ ~~~ ~~ ~~~. ~~~ ~~~~~.,,
12056,NPC-被遗忘之辈的精神(30004),stand,0,0,0,1,,,IdleTime|2|Talk|1,IdleTime|5|Talk|2,IdleTime|9|Talk|3,IdleTime|12|Talk|4,IdleTime|15|TriggerSkill|200121,,,,,,~~ ~~~~ ~~~~,~~~ ~~~ ~~~~ ~~~ ~~~~ ~~~.,~~~ ~~~~ ~~ ~ ~~ ~~~ ~~~ ~~~ ~~~ ~~~.,~~~ ~~~~!,
12057,怪兽-被遗忘之辈的私念(1033),wander,10,10,40,1,120471|120472,50|50,BattleTime|2|Talk|1,BattleTime|6|Talk|2,Die|0|TriggerSkill|200122,,,,,,,,~~~~ ~~~ ~~~ ~~~ ~~~ ~~.,~~~ ~~ ~~~ ~~~~!,,,
12058,怪兽-被遗忘之辈的的地(1034),wander,10,10,40,1,121111|121112,50|50,BattleTime|2|Talk|1,BattleTime|6|Talk|2,Die|0|TriggerSkill|200123,,,,,,,,~~~ ~~~ ~~~ ~~~ ~~ ~~.,~~~~ ~~~ ~~~ ~~~~~ ~~~~!,,,
12059,NPC-被遗忘之辈的精神(30004),stand,0,0,0,1,,,IdleTime|2|Talk|1,IdleTime|6|Talk|2,IdleTime|10|Talk|3,,,,,,,,~~~ ~~~~ ~~~ ~~~~.,~~~ ~~~ ~~~~ ~~~~.,~~~ ~~~ ~~~ ~~ ~~~!,,
12060,NPC-被遗忘村庄的旗帜(12030),stand,0,0,0,1,,,IdleTime|2|Skill|200124,,,,,,,,,,,,,,
12061,NPC-被遗忘之辈(9043),wander,10,10,40,1,260011|260012,50|50,BattleTime|2|Talk|1,BattleTime|6|Talk|2,IdleTime|2|Talk|1,IdleTime|6|Talk|2,,,,,,,~~~ ~~~~ ~~~ ~~~!,~~~ ~~~~ ~~~!,,,
12062,NPC-巨大 蜘蛛(9032),wander,10,10,40,1,100371|100372,50|50,,,,,,,,,,,,,,,
12063,NPC-凯雷恩的香炉(12029),stand,0,0,0,1,,,,,,,,,,,,,,,,,
12064,NPC-召唤的岩石古雷姆(7001),stand,0,0,0,1,101041|101042,50|50,IdleTime|2|Talk|1,BattleTime|2|Talk|1,,,,,,,,,~~ ~~. ~~ ~~ ~~!,,,,
12065,NPC-召唤的岩石古雷姆(7002),stand,0,0,0,1,101051|101052,50|50,IdleTime|2|Talk|1,,,,,,,,,,~~ ~~~. ~~~~ ~~.,,,,
12066,怪兽-召唤的岩石古雷姆(7002),stand,10,0,40,1,101051|101052,50|50,BattleTime|2|Talk|1,MyHP|80|Skill|101053,,,,,,,,,~~ ~~ ~~!,,,,
12067,NPC-召唤的岩石古雷姆(7002),wander,10,10,40,1,101051|101052,50|50,BattleTime|2|Talk|1,BattleTime|6|Talk|2,MyHP|80|Skill|101053,IdleTime|2|Talk|1,IdleTime|6|Talk|2,,,,,,~~~ ~~~ ~~.,~~~~ ~~~ ~~ ~~~~ ~~.,,,
12068,怪兽-格鲁利阿上端的岩石古雷姆(7001) -软弱,stand,10,0,40,1,101041|101042,50|50,BattleTime|2|Talk|1,BattleTime|6|Talk|2,MyHP|80|Skill|101043,,,,,,,,~~! ~~!,~~ ~~~~ ~~!,,,
12069,怪兽-召唤的 奈泰伦的 居民(7011) -软弱,stand,10,0,40,1,101071|101072,50|50,BattleTime|2|Talk|1,BattleTime|6|Talk|2,MyHP|80|Skill|101073,,,,,,,,~~~~. ~~~!,~~~! ~~ ~~~ ~~~ ~~~~~!,,,
12070,怪兽-受到诅咒的树木(12006),stand,0,0,0,1,,,Die|0|TriggerSkill|200126,,,,,,,,,,,,,,
12071,怪兽-受到诅咒的恶鬼(1027),stand,10,0,40,1,101421|101422,50|50,MyHP|80|Skill|101423,,,,,,,,,,,,,,
12072,NPC-小树木精灵(5012),stand,0,0,0,1,101091|101092,50|50,IdleTime|2|Talk|1,,,,,,,,,,~~~ ~~ ~~ ~~~~,,,,
12073,怪兽-次元龟裂(12060),stand,10,0,40,1,,,,,,,,,,,,,,,,,
12074,NPC-召唤的岩石古雷姆(7002),wander,10,10,40,1,101051|101052,50|50,IdleTime|2|Talk|1,,,,,,,,,,~~~~! ~~~~!,,,,
12075,怪兽-受污染守卫者贝勒皿(5014),stand,10,0,40,1,101101|101102,50|50,Die|0|TriggerSkill|200134,,,,,,,,,,,,,,
12076,NPC-摆脱堕落的树木精灵(5012),stand,0,0,0,1,101091|101092,50|50,IdleTime|2|Talk|1,,,,,,,,,,~~~… ~~ ~~~ ~~~…,,,,
12077,NPC-堕落的自然精灵 / 贝尔特拉斯(1023),stand,10,0,40,1,110441|110442,50|50,BattleTime|2|Talk|1,BattleTime|6|Talk|2,BattleTime|10|Talk|3,MyHP|80|Rate|30|Skill|110443,,,,,,,~~ ~~~ ~~~ ~~~~~!,~~~ ~~~ ~~~! ,~~ ~~ ~~~~ ~~!,,
12078,NPC-诺亚(30004),stand,0,0,0,1,,,IdleTime|2|Talk|1,IdleTime|6|Talk|2,IdleTime|10|Talk|3,,,,,,,,~~~ ~~~~ ~~ ~~ ~~~ ~~ ~~.,~~ ~~~ ~~~~ ~~~ ~~ ~ ~~ ~ ~~~ ~ ~~~~~~ ,~~~~ ~~ ~~~.. ~~~ ~~~…,,
12079,NPC- 火焰,wander,0,10,0,1,,,IdleTime|4|Skill|200128,,,,,,,,,,,,,,
12080,怪兽 - 血的斧子部队警备兵(700) (软弱),wander,0,10,40,1,260511|260512,50|50,IdleTime|2|Talk|1,BattleTime|2|Talk|1,IdleTime|6|Talk|2,BattleTime|6|Talk|2,,,,,,,~~~! ~~~ ~~~ ~~~ ~~!,~~ ~~ ~~! ~~!,,,
12081,怪兽 - 可疑的警备兵(先攻)(9042),stand,0,0,40,1,101681|101682,50|50,Die|0|TriggerSkill|200129,,,,,,,,,,,,,,
12082,怪兽 - 空虚的私念(5003),stand,10,0,40,1,100351|100352,50|50,BattleTime|2|Talk|1,BattleTime|6|Talk|2,,,,,,,,,~~ ~~~ ~~~~~!,~~~ ~~~ ~~~ ~~ ~ ~~!,,,
12083,怪兽 - 分队长海瑟簕(701),stand,10,0,40,1,260521|260522,50|50,Die|0|TriggerSkill|200131,,,,,,,,,,,,,,
12084,怪兽 - 空虚的极地(5005),stand,10,0,40,1,120411|120412,50|50,BattleTime|2|Talk|1,BattleTime|6|Talk|2,BattleTime|10|Talk|3,,,,,,,,~~~~ ~~~ ~~~~~,~~~~ ~~~~. ~~~ ~~~~~!,~~~ ~~~ ~~~ ~~~~!,,
12085,怪兽 - 血的斧子部队屠杀者(700),stand,10,0,40,1,101671|101672,50|50,Die|0|TriggerSkill|200132,,,,,,,,,,,,,,
12086,怪兽 - 空虚的恶魂(5004),stand,10,0,40,1,120401|120402,50|50,BattleTime|2|Talk|1,BattleTime|6|Talk|2,,,,,,,,,~~ ~~~ ~~~~~!,~~~ ~~~ ~~~ ~~ ~ ~~!,,,
12087,NPC- 无名之辈的旗帜(12030),stand,0,0,0,1,,,IdleTime|2|Skill|200133,,,,,,,,,,,,,,
12088,NPC- 隐居者的村庄 / 自卫队(9042),wander,0,10,0,1,260001|260002,50|50,IdleTime|2|Talk|1,IdleTime|6|Talk|2,,,,,,,,,~~~ ~~~ ~~~ ~~~~!,~~~~ ~~~ ~~~ ~~~ ~~!,,,
12089,NPC- 召唤的警备 古雷姆(7001),stand,0,0,0,1,101041|101042,50|50,IdleTime|2|Talk|1,,,,,,,,,,~~ ~~! ~~ ~~ ~~!,,,,
12090,NPC- 戴姆里伸兵士的灵魂(700),stand,0,0,0,1,260511|260512,50|50,IdleTime|2|Talk|1,IdleTime|6|Talk|2,IdleTime|10|Talk|3,IdleTime|14|Talk|4,,,,,,,~~ ~~~… ~~~ ~~ ~~~ ~~~~~…,~~~ ~ ~~~~ ~~~~ ,~ ~~~ ~~ ~ ~~ ~~... ~~~~ ~~~~…,~~~~… ~~ ~~ ~~~… ~~~… ~~~~ ~~~… ~~ ~~~ ~~~…,
12091,怪兽-次元龟裂(12006),stand,0,0,0,1,,,IdleTime|2|Skill|200135,,,,,,,,,,,,,,
12092,怪兽-死亡者的主人佩纳茵(3005),stand,10,0,40,1,101411|101412,50|50,MyHP|80|Skill|101413,,,,,,,,,,,,,,
12093,怪兽 -可疑的魔法师,wander,10,10,40,1,101661|101662,50|50,Die|0|TriggerSkill|200129,,,,,,,,,,,,,,
12094,怪兽 - 戴姆里伸巡查兵 (701) 非成功邀请,wander,0,10,40,1,260521|260522,50|50,MyHP|50|Rate|20|Skill|260523,,,,,,,,,,,,,,
12095,NPC-母亲的 最后记忆(30504),stand,0,0,0,1,,,IdleTime|2|Talk|1,IdleTime|6|Talk|2,IdleTime|10|Talk|3,IdleTime|14|Talk|4,IdleTime|18|Talk|5,,,,,,~~ ~~ ~~~ ~~~~ ~~~~ ~~~ ~ ~~~~~,~~~ ~ ~~. ~~~~ ~~~ ~~ ~~~~~!,~~~… ~~~ ~~~ ~~ ~~ ~~ ~~~ ~~~ ~~~~~~,~~~ ~~ ~~~ ~~~ ~~~~~ ~~ ~~~,~… ~~… ~.. ~~ ~~~ ~~~~~… ~~!
12096,NPC- Lv.42 副团长德伊勒(30002),follow,0,0,0,1,,,IdleTime|2|Talk|1,,,,,,,,,,~~… ~~ ~ ~~~~.,,,,
12098,NPC- Lv.45 [火焰]正道德莱提克(9012),follow,0,0,0,1,,,IdleTime|2|Talk|1,,,,,,,,,,~~~ ~~~ ~~ ~~~ ~~~~~,,,,
12099,怪兽 - Lv.46 不正当的存在 (一般) (5004),wander,0,10,40,1,,,IdleTime|2|Talk|1,IdleTime|6|Talk|2,,,,,,,,,~~~~ ~~~ ~~~~~~ ~~ ~~~!,~~~ ~~~ ~~~~!,,,
12100,怪兽 - Lv.46 深渊的守卫者 (精锐) (1037),wander,10,10,40,1,,,IdleTime|2|Talk|1,IdleTime|6|Talk|2,,,,,,,,,~~~~! ~~~ ~~~~~~!,~~~ ~~ ~~ ~~ ~~ ~~~~!,,,
12101,怪兽 - Lv.47 受污染布莱恩马杜克 (精锐) (3020),wander,10,10,40,1,,,IdleTime|2|Talk|1,IdleTime|6|Talk|2,,,,,,,,,~~~~… ~~ ~~~ ~~~ ~~~~…,~~~ ~~~ ~~ ~~~~~…,,,
12102,怪兽 - Lv.47 赤红色暗杀者 (一般) (5017),wander,10,10,40,1,,,IdleTime|2|Talk|1,IdleTime|6|Talk|2,,,,,,,,,~~~. ~~~~ ~~~!,~~~ ~~ ~~~ ~~ ~ ~~ ~~. ~~~ ~~ ~~~~~!,,,
12103,怪兽 - Lv.47 巨大骸骨兵士 (精锐) (7070),wander,10,10,40,1,,,IdleTime|2|Talk|1,,,,,,,,,,~~ ~~… ~~… ~~~…,,,,
12104,NPC - Lv.99  黑暗的记忆 (一般) (1040),wander,0,10,40,1,,,IdleTime|2|Talk|1,IdleTime|6|Talk|2,,,,,,,,,~~ ~~~ ~~~~~. ~~~ ~~ ~~~.,~~~~~ ~~~~ ~ ~~ ~~ ~~~~~ ~~~~~ ~~~ ~~~~!,,,
12105,怪兽 - Lv.46 混沌的存在 (精锐) (5005),wander,10,10,40,1,,,IdleTime|2|Talk|1,IdleTime|6|Talk|2,,,,,,,,,"~~~. ~~, ~~~~ ~~~~ ~~~ ~~~ ~~ ~~~~~!",~ ~~~ ~~~ ~~~~ ~~ ~~~. ~~~ ~~ ~~~ ~~ ~~~~!,,,
12106,怪兽 - Lv.46 不成熟的骸骨兵士 (一般) (7011),wander,10,10,40,1,,,IdleTime|2|Talk|1,,,,,,,,,,~~~… ~~~.. ~~ ~~~… ~~ ~~ ~~…,,,,
12107,怪兽 - Lv.47 黑暗的魔道士贝尔派勒 (精锐) (1040),wander,10,10,40,1,,,IdleTime|2|Talk|1,IdleTime|6|Talk|2,BattleTime|2|Talk|1,BattleTime|6|Talk|2,,,,,,,~~.. ~~~ ~~ ~~ ~~~~ ~~~ ~~~ ~~~,~~~ ~~ ~~~~. ~~~ ~~~ ~~~~ ~~~ ~~ ~~~!,,,
12108,NPC - Lv.99  骸骨骑士的幻影 (精锐) (7076),wander,0,10,40,1,,,IdleTime|2|Talk|1,IdleTime|6|Talk|2,,,,,,,,,~~~… ~~.. ~~ ~~~~~,~~ ~~… ~~ ~~~ ~ ~~…,,,
12109,怪兽 - Lv.48 扭曲灵魂的模样 (一般) (1032),wander,10,10,40,1,,,IdleTime|2|Talk|1,IdleTime|6|Talk|2,,,,,,,,,~~~! ~~~ ~~. ~~ ~~~~ ~~~~!,~~~ ~~~~! ~~~~ ~~ ~~ ~~~~!,,,
12110,NPC - Lv.99 被净化狼的灵魂(一般) (5053),wander,0,10,40,1,,,IdleTime|2|Talk|1,,,,,,,,,,~~~~. (~~ ~~~ ~ ~ ~~~ ~~~~~ ~~ ~~~~.),,,,
12111,NPC - Lv.55 光之士员 / 战斗 司祭 (一般) (105),wander,10,10,40,1,,,IdleTime|2|Talk|1,,,,,,,,,,~~~~ ~~~ ~~~~~~~.,,,,
12112,怪兽 - Lv.51召唤的 梦捕食者 (一般) (),wander,10,10,40,1,,,IdleTime|2|Talk|1,,,,,,,,,,~~~… ~~~~ ~~ ~~ ~~~~~,,,,
12113,NPC - Lv.55 梦的 大地 (一般) (),stand,0,0,40,1,,,IdleTime|2|Talk|1,IdleTime|6|Talk|2,IdleTime|10|Talk|3,,,,,,,,~~ ~~~ ~~~ ~~~…,~~~ ~~~~ ~~~…,~ ~~ ~~… ~~~…,,
12114,怪兽 - Lv.51召唤的噩梦痕迹 (一般) (),wander,10,10,40,1,,,IdleTime|2|Talk|1,IdleTime|6|Talk|2,,,,,,,,,~~~~ ~~~~ ~~ ~~ ~~~~~,~~~ ~~~ ~~ ~~ ~~~~ ~~~ ~ ~~ ~~ ~~~ ~~~~,,,
