TID,Position,String,EngContents,LocalContents,System_Voice,FontColor,FontSize,Comment
20306,0,GV_STATE_AGILITY_BTN_DESC,MST_Contents_001809,"说明:增加回避<TC '12:255:0' Text'+$GetValue1()'/>,命中<TC '12:255:0' Text'+$GetValue2()'/>,致命<TC '12:255:0' Text'+$GetValue3()'/>.",,"255,255,255",10,敏捷度seutet键提示
20307,0,GV_TARGET_DISTANCE,MST_Contents_001810,$GetValue1()M,,"255,255,255",10,目标和距离
20308,0,GV_QUEST_MINIBAR_COUNT,MST_Contents_001811,任务($GetValue1()/$GetValue2()),,"255,255,255",10,在任务minibar输出的任务数
20309,0,GV_TOOLTIP_REBIRTH_NEARTOWN,MST_Contents_001812,临近村庄:<TC '255:255:0' Text'$GetValue1()'/>,,"255,255,255",10,"提示在复活UI""临近村庄复活""键"
20310,0,GV_TOOLTIP_REBIRTH_BINDER,MST_Contents_001813,已注册据点:<TC '255:255:0' Text'$GetValue1()'/>,,"255,255,255",10,"提示在复活UI""据点复活""键"
20311,12,GV_WAR_RACEWER_KILL,MST_Contents_001814,"使$GetValue1()NPC死亡,获得分数$GetValue2().",,"255,255,0",10,大规模阵营战-使对方npc死亡的情况
20312,12,GV_WAR_RACEWER_DEATH,MST_Contents_001815,"$GetValue1()NPC死亡,失去分数$GetValue2().",,"255,255,0",10,大规模阵营战-自己的npc死亡的情况
20313,12,GV_CHAT_BLOCK_ALERT,MST_Contents_001816,根据运营者设置$GetValue1()分钟内禁止聊天.,,"255,255,255",10,禁止和运营者聊天的回答
20314,12,GV_REPURCHASE_BUYITEM,MST_Contents_001817,$GetItemLink()回购物品.,,"255,255,255",10,回购回购清单里有的物品时
20315,8,GV_SAVE_SCREENSHOT,MST_Contents_001818,已保存屏幕截图./n储存路径:$GetValue1(),,"255,255,255",10,点击屏幕截图快捷键时
20316,8,GV_SAVE_MOVIERECORDING_START,MST_Contents_001819,录像中./n储存路径:$GetValue1(),,"255,255,255",10,点击录像快捷键时
20317,0,GV_TOOLTIP_TARGET_DISTANCE,MST_Contents_001820,<TC '255:192:0' Text'[距离:$GetValue1()m]'/>,,"255,255,255",9,对象提示-对象和PC之间的距离标示
20318,0,GV_CHAT_RACE_NAME,MST_Contents_001821,[$GetValue1()],,"255,255,255",10,在一般聊天中各阵营的区分
20319,520,GV_RACEWAR_KILL01,MST_Contents_001822,屠杀者!$GetValue1()($GetValue2()击杀),System_War_Kill_M_01.ogg|System_War_Kill_F_01.ogg|0|0|0|0|System_War_Kill_M_01.ogg|System_War_Kill_F_01.ogg,"255,255,0",10,在战场连续5kill
20320,520,GV_RACEWAR_KILL02,MST_Contents_001823,战斗的化身!$GetValue1()($GetValue2()击杀),System_War_Kill_M_02.ogg|System_War_Kill_F_02.ogg|0|0|0|0|System_War_Kill_M_02.ogg|System_War_Kill_F_02.ogg,"255,255,0",10,在战场连续6kill
20321,520,GV_RACEWAR_KILL03,MST_Contents_001824,英雄的回归!$GetValue1()($GetValue2()击杀),System_War_Kill_M_03.ogg|System_War_Kill_F_03.ogg|0|0|0|0|System_War_Kill_M_03.ogg|System_War_Kill_F_03.ogg,"255,255,0",10,在战场连续7kill
20322,520,GV_RACEWAR_KILL04,MST_Contents_001825,战场的英雄!$GetValue1()($GetValue2()击杀),System_War_Kill_M_04.ogg|System_War_Kill_F_04.ogg|0|0|0|0|System_War_Kill_M_04.ogg|System_War_Kill_F_04.ogg,"255,255,0",10,在战场连续8kill以上
20323,0,GV_QUESTLINK_SCENARIO,MST_Contents_001826,[剧本:$GetValue1()],,"51,204,51",10,任务链接名称标示-剧本任务
20324,0,GV_QUESTLINK_NORMAL,MST_Contents_001827,[一般:$GetValue1()],,"255,153,51",10,任务链接名称标示-一般任务
20325,0,GV_QUESTLINK_REPEAT,MST_Contents_001828,[反复:$GetValue1()],,"0,156,255",10,任务链接名称标示-反复任务
20326,0,GV_QUESTLINK_DAY,MST_Contents_001829,[一一:$GetValue1()],,"128,0,255",10,任务链接名称标示-每日任务
20327,0,GV_MEDAL_SELLPOINT,MST_Contents_001830,卖出勋章:$GetValue1()勋章$GetValue2()个,,"255,255,0",10,物品提示-卖出勋章种类
20328,0,GV_MEDAL_REQPOINT,MST_Contents_001831,必要勋章:$GetValue1()勋章$GetValue2()个,,"255,255,0",10,物品提示-必要勋章种类
20329,12,GV_PVP_REFUSE,MST_Contents_001832,$GetValue1()已拒绝对决申请.,,"255,255,255",10,拒绝对决邀请
20330,12,GV_PVP_WIN,MST_Contents_001833,和$GetValue1()的对决已胜利.,,"255,255,255",10,对决胜利
20331,12,GV_PVP_LOSE,MST_Contents_001834,和$GetValue1()的对决已失败.,,"255,255,255",10,对决失败
20332,12,GV_PVP_RESULT,MST_Contents_001835,$GetValue1()和$GetValue2()的对决已胜利.,,"255,255,255",10,对决结果
20333,12,GV_PVP_DRAW,MST_Contents_001836,$GetValue1()和$GetValue2()的对决无胜负.,,"255,255,255",10,对决无胜负
20334,12,GV_PVP_KILL,MST_Contents_001837,已处置$GetValue1().,,"255,255,255",10,处置PC时信息输出
20335,12,GV_PVP_DEATH,MST_Contents_001838,已被$GetValue1()杀死.,,"255,255,255",10,被杀死的信息输出
20336,8,GV_RIDE_RECALL_CASTING,MST_Contents_001839,$GetValue1()召唤中,,"255,255,255",10,坐骑召唤中
20337,12,GV_PVP_CHALLENGE,MST_Contents_001840,向$GetValue1()申请决斗中.,,"255,255,255",10,邀请对决时 输出
20338,0,GV_PVP_TIMER,MST_Contents_001841,$GetValue1():$GetValue2().$GetValue3(),,"255,255,255",10,对决计时器 输出
20339,8,GV_SOCIALACTION_GREETING,MST_Contents_001842,向$GetValue1()郑重的问候.,,"255,255,255",10,社会行为信息-问候
20340,8,GV_SOCIALACTION_BEGGING,MST_Contents_001843,哀切的表现，向$GetValue1()乞讨钱.,,"255,255,255",10,社会行为信息-乞讨
20341,8,GV_SOCIALACTION_NEGATION,MST_Contents_001844,绝对不要向$GetValue1()说不.,,"255,255,255",10,社会行为信息-否定
20342,8,GV_SOCIALACTION_JOY,MST_Contents_001845,和$GetValue1()分享喜悦.,,"255,255,255",10,社会行为信息-高兴
20343,8,GV_SOCIALACTION_SORROW,MST_Contents_001846,靠在$GetValue1()的肩膀上痛哭.,,"255,255,255",10,社会行为信息-伤心
20344,8,GV_SOCIALACTION_ANGER,MST_Contents_001847,想愤怒的$GetValue1()咆哮.,,"255,255,255",10,社会行为信息-愤怒
20345,8,GV_SOCIALACTION_CLAPPING,MST_Contents_001848,给$GetValue1()鼓掌.,,"255,255,255",10,社会行为信息-鼓掌
20346,8,GV_SOCIALACTION_DANCING,MST_Contents_001849,和$GetValue1()一起舞蹈.,,"255,255,255",10,社会行为信息-跳舞
20347,8,GV_SOCIALACTION_CHARGE,MST_Contents_001850,向$GetValue1()高喊突击.,,"255,255,255",10,社会行为信息-突击
20348,8,GV_SOCIALACTION_PROVOCATION,MST_Contents_001851,对$GetValue1()做无理的行动.,,"255,255,255",10,社会行为信息-突发
20349,8,GV_SOCIALACTION_OTHER01_GREETING,MST_Contents_001852,$GetValue1()郑重的问候.,,"255,255,255",10,社会行为信息-问候
20350,8,GV_SOCIALACTION_OTHER01_BEGGING,MST_Contents_001853,$GetValue1()乞讨钱.,,"255,255,255",10,社会行为信息-乞讨
20351,8,GV_SOCIALACTION_OTHER01_NEGATION,MST_Contents_001854,$GetValue1()挥手. ,,"255,255,255",10,社会行为信息-否定
20352,8,GV_SOCIALACTION_OTHER01_JOY,MST_Contents_001855,$GetValue1()喜悦的大笑.,,"255,255,255",10,社会行为信息-高兴
20353,8,GV_SOCIALACTION_OTHER01_SORROW,MST_Contents_001856,$GetValue1()呜呜的哭.,,"255,255,255",10,社会行为信息-伤心
20354,8,GV_SOCIALACTION_OTHER01_ANGER,MST_Contents_001857,$GetValue1()在没有人的地方发泄愤怒.像疯了一样。,,"255,255,255",10,社会行为信息-愤怒
20355,8,GV_SOCIALACTION_OTHER01_CLAPPING,MST_Contents_001858,$GetValue1()鼓掌.,,"255,255,255",10,社会行为信息-鼓掌
20356,8,GV_SOCIALACTION_OTHER01_DANCING,MST_Contents_001859,$GetValue1()独自随风起舞.,,"255,255,255",10,社会行为信息-跳舞
20357,8,GV_SOCIALACTION_OTHER01_CHARGE,MST_Contents_001860,$GetValue1()高喊突击.,,"255,255,255",10,社会行为信息-突击
20358,8,GV_SOCIALACTION_OTHER01_PROVOCATION,MST_Contents_001861,$GetValue1()做无理的行动.好像还和影子打架.,,"255,255,255",10,社会行为信息-突发
20359,8,GV_SOCIALACTION_OTHER02_GREETING,MST_Contents_001862,$GetValue1()向$GetValue2()郑重的问候.,,"255,255,255",10,社会行为信息-问候
20360,8,GV_SOCIALACTION_OTHER02_BEGGING,MST_Contents_001863,$GetValue1()向$GetValue2()乞讨钱.,,"255,255,255",10,社会行为信息-乞讨
20361,8,GV_SOCIALACTION_OTHER02_NEGATION,MST_Contents_001864,$GetValue1()绝不向$GetValue2()说不.,,"255,255,255",10,社会行为信息-否定
20362,8,GV_SOCIALACTION_OTHER02_JOY,MST_Contents_001865,$GetValue1()和$GetValue2()分享喜悦.,,"255,255,255",10,社会行为信息-高兴
20363,8,GV_SOCIALACTION_OTHER02_SORROW,MST_Contents_001866,$GetValue1()在$GetValue2()的肩膀上痛哭.,,"255,255,255",10,社会行为信息-伤心
20364,8,GV_SOCIALACTION_OTHER02_ANGER,MST_Contents_001867,$GetValue1()愤怒的向$GetValue2()咆哮.,,"255,255,255",10,社会行为信息-愤怒
20365,8,GV_SOCIALACTION_OTHER02_CLAPPING,MST_Contents_001868,$GetValue1()给$GetValue2()鼓掌.,,"255,255,255",10,社会行为信息-鼓掌
20366,8,GV_SOCIALACTION_OTHER02_DANCING,MST_Contents_001869,$GetValue1()和$GetValue2()一起跳舞.,,"255,255,255",10,社会行为信息-跳舞
20367,8,GV_SOCIALACTION_OTHER02_CHARGE,MST_Contents_001870,$GetValue1()向$GetValue2()高喊突击.,,"255,255,255",10,社会行为信息-突击
20368,8,GV_SOCIALACTION_OTHER02_PROVOCATION,MST_Contents_001871,$GetValue1()对$GetValue2()做无理的行动.,,"255,255,255",10,社会行为信息-突发
20369,12,GV_INSTANCE_MATCHING_ICON_OVER,MST_Contents_001872,地下城匹配申请($GetValue1()个),,"255,255,255",10,队伍匹配-minimap图标
20370,12,GV_INSTANCE_MATCHING_ACCEPT,MST_Contents_001873,"$GetValue1()没有入场券,已取消进入.",,"255,255,255",10,队伍匹配-没有入场券
20371,12,GV_INSTANCE_MATCHING_ROLE_CANCEL,MST_Contents_001874,$GetValue1()已取消角色选择.,,"255,255,255",10,队伍匹配-点击取消选择角色
20372,12,GV_INSTANCE_MATCHING_OTHER_CANCEL,MST_Contents_001875,$GetValue1()已取消匹配.,,"255,255,255",10,队伍匹配-点击取消进入
20373,12,GV_INSTANCE_MATCHING_OTHER_NOITEM,MST_Contents_001876,$GetValue1()没有入场券，已取消进入.,,"255,255,255",10,队伍匹配-没有入场券
20374,8,GV_INSTANCE_MATCHING_MINUTES,MST_Contents_001877,$GetValue1()分$GetValue2()秒,,"255,255,255",10,队伍匹配-提示输出内容
20375,0,GV_TEAMWAR_WAITTIME,MST_Contents_001878,等待时间-$GetValue1():$GetValue2(),,"255,255,255",10,小规模战场UI等待时间 输出
20376,0,GV_TEAMWAR_NEED_LEVEL,MST_Contents_001879,等级:$GetValue1()~$GetValue2(),,"255,255,255",10,小规模战场说明
20377,0,GV_TEAMWAR_NEED_COUNT,MST_Contents_001880,人数:$GetValue1()vs$GetValue2(),,"255,255,255",10,小规模战场说明
20378,0,GV_TEAMWAR_LIMIT_ITEM,MST_Contents_001881,时间限制:$GetValue1()分,,"255,255,255",10,小规模战场说明
20379,0,GV_TEAMWAR_DESC,MST_Contents_001882,说明:$GetValue1(),,"255,255,255",10,小规模战场说明
20380,0,GV_TEAMWAR_KIND_WAITTIME,MST_Contents_001883,$GetValue1()等待:$GetValue2(),,"255,255,255",10,小规模战场UI等待时间 输出
20381,0,GV_TEAMWAR_OCCUPATION_GOAL,MST_Contents_001884,目标分数:$GetValue1()分,,"255,255,255",10,小规模战场-叹息的山谷 目标
20382,0,GV_TEAMWAR_HERO_GOAL,MST_Contents_001885,目标Kill:$GetValue1(),,"255,255,255",10,小规模战场-阿修罗剑道场 目标
20383,0,GV_TEAMWAR_DESTROY_GOAL,MST_Contents_001886,破坏$GetValue1()个辛德瑞拉,,"255,255,255",10,小规模战场-泪光火石般的大地 目标
20384,0,GV_TEAMWAR_BOOM,MST_Contents_001887,占领$GetValue1()个旗帜,,"255,255,255",10,小规模战场-爆破任务 目标
20385,0,GV_DUNGEON_NOWJOINNAME,MST_Contents_001888,邀请$GetValue1()进入.,,"255,255,255",10,地下城匹配 -邀请立即进入 标示
20386,0,GV_DUNGEON_NAME,MST_Contents_001889,地下城:$GetValue1(),,"255,255,255",10,地下城匹配 -地下城名称 标示
20387,0,GV_LEVELUP_INFO,MST_Contents_001890,$GetValue1()等级上升.,,"255,255,255",10,根据等级UI标示
20388,0,GV_LEVELUP_NUM,MST_Contents_001891,$GetValue1()级,,"255,255,255",10,根据等级UI标示
20389,0,GV_DUNGEON_NOWJOINBTNTIME,MST_Contents_001892,激活所剩时间: $GetValue1()分$GetValue2()秒,,"255,255,255",10,立即进入 激活为止所剩时间标示
20390,0,GV_CHANNEL_NAME,MST_Contents_001893,Ch.$GetValue1(),,"255,255,255",10,频道标示
20391,0,GV_CASHSHOP_INFO_EA,MST_Contents_001894,$GetValue1()个,,"255,255,255",10,在现金商店，标示时间时使用
20392,0,GV_CASHSHOP_INFO_DATE,MST_Contents_001895,$GetValue1()日,,"255,255,255",10,在现金商店，标示时间时使用
20393,0,GV_CASHSHOP_INFO_TIME,MST_Contents_001896,$GetValue1()小时,,"255,255,255",10,在现金商店，标示时间时使用
20394,0,GV_CASHSHOP_INFO_MINUTE,MST_Contents_001897,$GetValue1()分,,"255,255,255",10,在现金商店，标示时间时使用
20395,0,GV_CASHSHOP_LIMIT_EA,MST_Contents_001898,剩余数量:$GetValue1()个,,"255,255,255",10,物品标志是LIMIT时剩余数量标示
20396,0,GV_CASHSHOP_LIMIT_DATE,MST_Contents_001899,~$GetValue1(),,"255,255,255",10,物品标志是LIMIT时剩余时间标示
20397,0,GV_CASHSHOP_PRESENT_USER,MST_Contents_001900,礼物的角色:<TC '204:0:204' Text'[$GetValue1()]'/>,,"255,255,255",10,收到的礼物是现金物品时提示标示
20398,0,GV_CASHSHOP_LIMIT_TIME,MST_Contents_001901,<TC '204:0:204' Text'[$GetValue1()年$GetValue2()月$GetValue3()日$GetValue4()时$GetValue5()分]'/>,,"255,255,255",10,现金物品使用时间标示
20399,0,GV_ARCHLORDHISTORY_NUMBER,MST_Contents_001902,第$GetValue1()回 霸王,,"255,255,255",10,名誉殿堂信息
20400,24,GV_WAR_FLAG_GET,MST_Contents_001903,$GetValue1()拿到了$GetValue2()$GetValue3().,,"255,255,255",10,战争内容进行情况-抢占旗帜
20401,24,GV_WAR_FLAG_DROP,MST_Contents_001904,$GetValue1()使$GetValue2()$GetValue3()发抖.,,"255,255,255",10,战争内容进行情况-抢占旗帜
20402,24,GV_WAR_FLAG_POINT,MST_Contents_001905,$GetValue1()带着$GetValue2()$GetValue3()得分.,,"255,255,255",10,战争内容进行情况-抢占旗帜
20403,24,GV_WAR_FLAG_RETURN,MST_Contents_001906,$GetValue1()$GetValue3()回到原地.,,"255,255,255",10,战争内容进行情况-抢占旗帜
20404,0,GV_CASHITEM_PERIODTYPE_CARLING,MST_Contents_001907,<TC '204:0:204' Text'参与时间:$GetValue1()日$GetValue2()时$GetValue3()分'/>,,"255,255,255",10,现金库存收费项目计量制
20405,0,GV_CASHITEM_PERIODTYPE_FIXED,MST_Contents_001908,<TC '204:0:204' Text'到期时间:$GetValue1()年$GetValue2()月$GetValue3()日$GetValue4()时$GetValue5()分'/>,,"255,255,255",10,现金库存收费项目定额制
20406,0,GV_CASHTEMPINVEN_CARLING,MST_Contents_001909,<TC '204:0:204' Text'计量制:$GetValue1()'/>,,"255,255,255",10,现金保管箱收费项目计量制
20407,0,GV_CASHTEMPINVEN_FIXED,MST_Contents_001910,<TC '204:0:204' Text'定额制:$GetValue1()'/>,,"255,255,255",10,现金保管箱收费项目定额制
20408,0,GV_RANK_HOMEPAGE,MST_Contents_001911,tzz.7iwan.com,,"255,255,255",10,网页链接跟随页面移动
20409,0,GV_AUTOCHECK_ALERT,,剩下$GetValue1()号.,,"255,255,255",10,防止auto回答问题剩余的机会
30000,12,ARMMSG_1044_01,MST_Contents_001912,洛坎德纳勒施法龟裂.,,"255,255,255",10,地下城BOSS技能使用信息
30001,12,ARMMSG_1044_02,MST_Contents_001913,洛坎德纳勒尽最大力量致命一击.,,"255,255,255",10,地下城BOSS技能使用信息
30002,12,ARMMSG_1044_03,MST_Contents_001914,洛坎德纳勒暴走强化自己的身体.,,"255,255,255",10,地下城BOSS技能使用信息
30003,12,ARMMSG_1044_04,MST_Contents_001915,洛坎德纳勒召唤自己的分身.,,"255,255,255",10,地下城BOSS技能使用信息
30004,12,ARMMSG_1045_01,MST_Contents_001916,帕帕勒施巩固法.,,"255,255,255",10,地下城BOSS技能使用信息
30005,12,ARMMSG_1045_02,MST_Contents_001917,帕帕勒开发自己的力量.,,"255,255,255",10,地下城BOSS技能使用信息
30006,12,ARMMSG_1045_03,MST_Contents_001918,帕帕勒尽最大的力量致命一击.,,"255,255,255",10,地下城BOSS技能使用信息
30007,12,ARMMSG_1045_04,MST_Contents_001919,帕帕勒愤怒了.,,"255,255,255",10,地下城BOSS技能使用信息
30008,12,ARMMSG_1033_01,MST_Contents_001920,萨麦尔用自己的剑发起了强力的冲击.,,"255,255,255",10,地下城BOSS技能使用信息
30009,12,ARMMSG_1033_02,MST_Contents_001921,萨麦尔吊着你.,,"255,255,255",10,地下城BOSS技能使用信息
30010,12,ARMMSG_1033_03,MST_Contents_001922,萨麦尔施席卷法.,,"255,255,255",10,地下城BOSS技能使用信息
30011,12,ARMMSG_1033_04,MST_Contents_001923,灵魂合约! 塞缪尔更强.,,"255,255,255",10,地下城BOSS技能使用信息
30012,12,ARMMSG_3030_01,MST_Contents_001924,恩蒂温呼喊.,,"255,255,255",10,地下城BOSS技能使用信息
30013,12,ARMMSG_3030_02,MST_Contents_001925,恩蒂温发出了强烈的毒.,,"255,255,255",10,地下城BOSS技能使用信息
30014,12,ARMMSG_3030_03,MST_Contents_001926,恩蒂温向地面发怒.,,"255,255,255",10,地下城BOSS技能使用信息
30015,12,ARMMSG_3030_04,MST_Contents_001927,身体强化!恩蒂温变得更结实了.,,"255,255,255",10,地下城BOSS技能使用信息
30016,12,ARMMSG_1042_01,MST_Contents_001928,诺亚拉克用深红触角攻击.,,"255,255,255",10,地下城BOSS技能使用信息
30017,12,ARMMSG_1042_02,MST_Contents_001929,诺亚拉克拨动着触角向前冲.,,"255,255,255",10,地下城BOSS技能使用信息
30018,12,ARMMSG_1042_03,MST_Contents_001930,诺亚拉克发动刀锋之风.,,"255,255,255",10,地下城BOSS技能使用信息
30019,12,ARMMSG_1042_04,MST_Contents_001931,诺亚拉克发动沙之风.,,"255,255,255",10,地下城BOSS技能使用信息
30020,12,ARMMSG_1043_01,MST_Contents_001932,阿库阿雷克斯给冰锤施法.,,"255,255,255",10,地下城BOSS技能使用信息
30021,12,ARMMSG_1043_02,MST_Contents_001933,阿库阿雷克斯使冷气爆发.,,"255,255,255",10,地下城BOSS技能使用信息
30022,12,ARMMSG_1043_03,MST_Contents_001934,阿库阿雷克斯力量变强大.,,"255,255,255",10,地下城BOSS技能使用信息
30023,12,ARMMSG_1043_04,MST_Contents_001935,阿库阿雷克斯暴走.,,"255,255,255",10,地下城BOSS技能使用信息
30024,12,ARMMSG_1034_01,MST_Contents_001936,海尔莱一德向地面发起火焰冲击.,,"255,255,255",10,地下城BOSS技能使用信息
30025,12,ARMMSG_1034_02,MST_Contents_001937,焚毁前方的所有目标.,,"255,255,255",10,地下城BOSS技能使用信息
30026,12,ARMMSG_1034_03,MST_Contents_001938,海尔莱一德发起火焰地震.,,"255,255,255",10,地下城BOSS技能使用信息
30027,12,ARMMSG_1034_04,MST_Contents_001939,火神之怒!海尔莱一德变强大.,,"255,255,255",10,地下城BOSS技能使用信息
30028,12,ARMMSG_1038_01,MST_Contents_001940,夏卡乐啃咬.,,"255,255,255",10,地下城BOSS技能使用信息
30029,12,ARMMSG_1038_02,MST_Contents_001941,夏卡乐施法优雅的冷酷.,,"255,255,255",10,地下城BOSS技能使用信息
30030,12,ARMMSG_1038_03,MST_Contents_001942,夏卡乐给地面染色.,,"255,255,255",10,地下城BOSS技能使用信息
30031,12,ARMMSG_1038_04,MST_Contents_001943,咆哮! 夏卡乐变强大了.,,"255,255,255",10,地下城BOSS技能使用信息
30032,12,ARMMSG_1038_05,MST_Contents_001944,咆哮! 夏卡乐疯了般的蹦跳.,,"255,255,255",10,地下城BOSS技能使用信息
30033,12,ARMMSG_1049_01,MST_Contents_001945,巴勒西亚通过叹息的火花攻击.,,"255,255,255",10,地下城BOSS技能使用信息
30034,12,ARMMSG_1049_02,MST_Contents_001946,巴勒西亚发出火花发散攻击.,,"255,255,255",10,地下城BOSS技能使用信息
30035,12,ARMMSG_1049_03,MST_Contents_001947,巴勒西亚通过叹息的火焰攻击.,,"255,255,255",10,地下城BOSS技能使用信息
30036,12,ARMMSG_1049_04,MST_Contents_001948,感到饥饿的巴勒西亚更加残暴.,,"255,255,255",10,地下城BOSS技能使用信息
30037,12,ARMMSG_1035_01,MST_Contents_001949,阿罗汉准备喷涌火花气息.,,"255,255,255",10,地下城BOSS技能使用信息
30038,12,ARMMSG_1035_02,MST_Contents_001950,阿罗汉发起火焰波涛攻击.,,"255,255,255",10,地下城BOSS技能使用信息
30039,12,ARMMSG_1035_03,MST_Contents_001951,阿罗汉施法堕落火花.,,"255,255,255",10,地下城BOSS技能使用信息
30040,12,ARMMSG_1035_04,MST_Contents_001952,阿罗汉发起了强烈的火焰爆发.,,"255,255,255",10,地下城BOSS技能使用信息
30041,12,ARMMSG_1035_05,MST_Contents_001953,阿罗汉传播堕落的可怕.,,"255,255,255",10,地下城BOSS技能使用信息
