TID,GroupTID,Step,Comment,SuccessRate,KeepRate,DownRate,ResetRate,CostGhelld,SourceItem01,Item01Value,SourceItem02,Item02Value,STR,CON,WIS,MEN,AGI,HPFixed,HPR,HPRBuff,MPFixed,MPR,MPRBuff,POPMin,POPMax,MOPMin,MOPMax,PD,MD,FD,WD,AD,LD,AP,DP,BP,CP,IGN_AT,PvP_AT,PvP_DF,AS,RS,CS
26312,26300,12,物理披风_21~30,700,0,0,0,53370,40102,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,552,0,0,0,0,0,0,22,0,0,0,0,11,0,0
26313,26300,13,物理披风_21~30,600,0,0,0,57820,40102,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,653,0,0,0,0,0,0,26,0,0,0,0,13,0,0
26314,26300,14,物理披风_21~30,500,0,0,0,62270,40102,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,754,0,0,0,0,0,0,30,0,0,0,0,15,0,0
26315,26300,15,物理披风_21~30,400,0,0,0,66720,40102,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855,855,0,0,0,0,0,0,35,0,0,0,0,17,0,0
26351,26350,1,物理披风_31~40,10000,0,0,0,12400,40103,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26352,26350,2,物理披风_31~40,9000,9500,10000,0,24800,40103,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26353,26350,3,物理披风_31~40,7500,8500,10000,0,37190,40103,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26354,26350,4,物理披风_31~40,6000,7500,10000,0,49590,40103,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26355,26350,5,物理披风_31~40,4500,6500,10000,0,61990,40103,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26356,26350,6,物理披风_31~40,3500,5500,10000,0,74390,40103,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26357,26350,7,物理披风_31~40,2500,4500,10000,0,86780,40103,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26358,26350,8,物理披风_31~40,1500,3500,0,10000,99180,40103,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,355,0,0,0,0,0,0,6,0,0,0,0,3,0,0
26359,26350,9,物理披风_31~40,1000,2500,0,10000,111580,40103,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,429,0,0,0,0,0,0,10,0,0,0,0,5,0,0
26360,26350,10,物理披风_31~40,900,1500,0,9000,123980,40103,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,532,0,0,0,0,0,0,16,0,0,0,0,7,0,0
26361,26350,11,物理披风_31~40,800,0,0,0,136380,40103,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,635,0,0,0,0,0,0,20,0,0,0,0,9,0,0
26362,26350,12,物理披风_31~40,700,0,0,0,148770,40103,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,738,0,0,0,0,0,0,26,0,0,0,0,11,0,0
26363,26350,13,物理披风_31~40,600,0,0,0,161170,40103,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873,873,0,0,0,0,0,0,31,0,0,0,0,13,0,0
26364,26350,14,物理披风_31~40,500,0,0,0,173570,40103,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,1008,0,0,0,0,0,0,36,0,0,0,0,15,0,0
26365,26350,15,物理披风_31~40,400,0,0,0,185970,40103,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143,1143,0,0,0,0,0,0,42,0,0,0,0,17,0,0
26401,26400,1,物理披风_41~50,10000,0,0,0,16820,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26402,26400,2,物理披风_41~50,9000,9500,10000,0,33640,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26403,26400,3,物理披风_41~50,7500,8500,10000,0,50470,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26404,26400,4,物理披风_41~50,6000,7500,10000,0,67290,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26405,26400,5,物理披风_41~50,4500,6500,10000,0,84110,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26406,26400,6,物理披风_41~50,3500,5500,10000,0,100930,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26407,26400,7,物理披风_41~50,2500,4500,10000,0,117750,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26408,26400,8,物理披风_41~50,1500,3500,0,10000,134570,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,445,0,0,0,0,0,0,7,0,0,0,0,3,0,0
26409,26400,9,物理披风_41~50,1000,2500,0,10000,151400,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,537,0,0,0,0,0,0,12,0,0,0,0,5,0,0
26410,26400,10,物理披风_41~50,900,1500,0,9000,168220,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,665,0,0,0,0,0,0,19,0,0,0,0,7,0,0
26411,26400,11,物理披风_41~50,800,0,0,0,185040,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,793,0,0,0,0,0,0,24,0,0,0,0,9,0,0
26412,26400,12,物理披风_41~50,700,0,0,0,201860,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,921,0,0,0,0,0,0,31,0,0,0,0,11,0,0
26413,26400,13,物理披风_41~50,600,0,0,0,218680,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090,1090,0,0,0,0,0,0,37,0,0,0,0,13,0,0
26414,26400,14,物理披风_41~50,500,0,0,0,235510,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259,1259,0,0,0,0,0,0,43,0,0,0,0,15,0,0
26415,26400,15,物理披风_41~50,400,0,0,0,252330,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428,1428,0,0,0,0,0,0,50,0,0,0,0,17,0,0
26451,26450,1,物理披风_51~60,10000,0,0,0,16820,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26452,26450,2,物理披风_51~60,9000,9500,10000,0,33640,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26453,26450,3,物理披风_51~60,7500,8500,10000,0,50470,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26454,26450,4,物理披风_51~60,6000,7500,10000,0,67290,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26455,26450,5,物理披风_51~60,4500,6500,10000,0,84110,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26456,26450,6,物理披风_51~60,3500,5500,10000,0,100930,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26457,26450,7,物理披风_51~60,2500,4500,10000,0,117750,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26458,26450,8,物理披风_51~60,1500,3500,0,10000,134570,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,535,0,0,0,0,0,0,8,0,0,0,0,3,0,0
26459,26450,9,物理披风_51~60,1000,2500,0,10000,151400,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,645,0,0,0,0,0,0,14,0,0,0,0,5,0,0
26460,26450,10,物理披风_51~60,900,1500,0,9000,168220,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,799,0,0,0,0,0,0,23,0,0,0,0,7,0,0
26461,26450,11,物理披风_51~60,800,0,0,0,185040,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953,953,0,0,0,0,0,0,29,0,0,0,0,9,0,0
26462,26450,12,物理披风_51~60,700,0,0,0,201860,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107,1107,0,0,0,0,0,0,37,0,0,0,0,11,0,0
26463,26450,13,物理披风_51~60,600,0,0,0,218680,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310,1310,0,0,0,0,0,0,44,0,0,0,0,13,0,0
26464,26450,14,物理披风_51~60,500,0,0,0,235510,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1513,1513,0,0,0,0,0,0,52,0,0,0,0,15,0,0
26465,26450,15,物理披风_51~60,400,0,0,0,252330,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1716,1716,0,0,0,0,0,0,60,0,0,0,0,17,0,0
26501,26500,1,物理披风_61~70,10000,0,0,0,16820,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26502,26500,2,物理披风_61~70,9000,9500,10000,0,33640,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26503,26500,3,物理披风_61~70,7500,8500,10000,0,50470,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26504,26500,4,物理披风_61~70,6000,7500,10000,0,67290,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26505,26500,5,物理披风_61~70,4500,6500,10000,0,84110,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26506,26500,6,物理披风_61~70,3500,5500,10000,0,100930,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26507,26500,7,物理披风_61~70,2500,4500,10000,0,117750,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26508,26500,8,物理披风_61~70,1500,3500,0,10000,134570,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0
26509,26500,9,物理披风_61~70,1000,2500,0,10000,151400,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,5,0,0
26510,26500,10,物理披风_61~70,900,1500,0,9000,168220,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,7,0,0
26511,26500,11,物理披风_61~70,800,0,0,0,185040,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,9,0,0
26512,26500,12,物理披风_61~70,700,0,0,0,201860,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,11,0,0
26513,26500,13,物理披风_61~70,600,0,0,0,218680,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,13,0,0
26514,26500,14,物理披风_61~70,500,0,0,0,235510,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,15,0,0
26515,26500,15,物理披风_61~70,400,0,0,0,252330,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,17,0,0
27101,27100,1,魔法披风_1~10,10000,0,0,0,70,40100,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27102,27100,2,魔法披风_1~10,9000,9500,10000,0,150,40100,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27103,27100,3,魔法披风_1~10,7500,8500,10000,0,220,40100,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27104,27100,4,魔法披风_1~10,6000,7500,10000,0,300,40100,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27105,27100,5,魔法披风_1~10,4500,6500,10000,0,370,40100,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27106,27100,6,魔法披风_1~10,3500,5500,10000,0,450,40100,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27107,27100,7,魔法披风_1~10,2500,4500,10000,0,520,40100,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27108,27100,8,魔法披风_1~10,1500,3500,0,10000,600,40100,1,,,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,3,0,0
27109,27100,9,魔法披风_1~10,1000,2500,0,10000,670,40100,1,,,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,5,0,0
27110,27100,10,魔法披风_1~10,900,1500,0,9000,750,40100,1,,,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,154,154,0,0,0,0,0,0,0,0,0,0,0,7,0,0
27111,27100,11,魔法披风_1~10,800,0,0,0,820,40100,1,,,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,180,180,0,0,0,0,0,0,0,0,0,0,0,9,0,0
27112,27100,12,魔法披风_1~10,700,0,0,0,900,40100,1,,,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,214,214,0,0,0,0,0,0,0,0,0,0,0,11,0,0
27113,27100,13,魔法披风_1~10,600,0,0,0,970,40100,1,,,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,248,248,0,0,0,0,0,0,0,0,0,0,0,13,0,0
27114,27100,14,魔法披风_1~10,500,0,0,0,1050,40100,1,,,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,282,282,0,0,0,0,0,0,0,0,0,0,0,15,0,0
27115,27100,15,魔法披风_1~10,400,0,0,0,1120,40100,1,,,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,316,316,0,0,0,0,0,0,0,0,0,0,0,17,0,0
27151,27150,1,魔法披风_11~20,10000,0,0,0,980,40101,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27152,27150,2,魔法披风_11~20,9000,9500,10000,0,1950,40101,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27153,27150,3,魔法披风_11~20,7500,8500,10000,0,2930,40101,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27154,27150,4,魔法披风_11~20,6000,7500,10000,0,3910,40101,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27155,27150,5,魔法披风_11~20,4500,6500,10000,0,4880,40101,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27156,27150,6,魔法披风_11~20,3500,5500,10000,0,5860,40101,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27157,27150,7,魔法披风_11~20,2500,4500,10000,0,6840,40101,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27158,27150,8,魔法披风_11~20,1500,3500,0,10000,7810,40101,1,,,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,179,179,0,0,0,0,0,0,0,0,0,0,0,3,0,0
27159,27150,9,魔法披风_11~20,1000,2500,0,10000,8790,40101,1,,,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,216,216,0,0,0,0,0,0,0,0,0,0,0,5,0,0
27160,27150,10,魔法披风_11~20,900,1500,0,9000,9770,40101,1,,,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,267,267,0,0,0,0,0,0,0,0,0,0,0,7,0,0
27161,27150,11,魔法披风_11~20,800,0,0,0,10740,40101,1,,,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,318,318,0,0,0,0,0,0,0,0,0,0,0,9,0,0
27162,27150,12,魔法披风_11~20,700,0,0,0,11720,40101,1,,,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,369,369,0,0,0,0,0,0,0,0,0,0,0,11,0,0
27163,27150,13,魔法披风_11~20,600,0,0,0,12700,40101,1,,,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,437,437,0,0,0,0,0,0,0,0,0,0,0,13,0,0
27164,27150,14,魔法披风_11~20,500,0,0,0,13670,40101,1,,,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,505,505,0,0,0,0,0,0,0,0,0,0,0,15,0,0
27165,27150,15,魔法披风_11~20,400,0,0,0,14650,40101,1,,,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,573,573,0,0,0,0,0,0,0,0,0,0,0,17,0,0
27201,27200,1,魔法披风_21~30,10000,0,0,0,4450,40102,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27202,27200,2,魔法披风_21~30,9000,9500,10000,0,8900,40102,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27203,27200,3,魔法披风_21~30,7500,8500,10000,0,13340,40102,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27204,27200,4,魔法披风_21~30,6000,7500,10000,0,17790,40102,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27205,27200,5,魔法披风_21~30,4500,6500,10000,0,22240,40102,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27206,27200,6,魔法披风_21~30,3500,5500,10000,0,26690,40102,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27207,27200,7,魔法披风_21~30,2500,4500,10000,0,31130,40102,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27208,27200,8,魔法披风_21~30,1500,3500,0,10000,35580,40102,1,,,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,266,266,0,0,0,0,0,0,0,0,0,0,0,3,0,0
27209,27200,9,魔法披风_21~30,1000,2500,0,10000,40030,40102,1,,,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,321,321,0,0,0,0,0,0,0,0,0,0,0,5,0,0
27210,27200,10,魔法披风_21~30,900,1500,0,9000,44480,40102,1,,,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,398,398,0,0,0,0,0,0,0,0,0,0,0,7,0,0
27211,27200,11,魔法披风_21~30,800,0,0,0,48930,40102,1,,,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,475,475,0,0,0,0,0,0,0,0,0,0,0,9,0,0
27212,27200,12,魔法披风_21~30,700,0,0,0,53370,40102,1,,,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,552,552,0,0,0,0,0,0,0,0,0,0,0,11,0,0
27213,27200,13,魔法披风_21~30,600,0,0,0,57820,40102,1,,,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,653,653,0,0,0,0,0,0,0,0,0,0,0,13,0,0
27214,27200,14,魔法披风_21~30,500,0,0,0,62270,40102,1,,,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,754,754,0,0,0,0,0,0,0,0,0,0,0,15,0,0
27215,27200,15,魔法披风_21~30,400,0,0,0,66720,40102,1,,,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,855,855,0,0,0,0,0,0,0,0,0,0,0,17,0,0
27251,27250,1,魔法披风_31~40,10000,0,0,0,12400,40103,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27252,27250,2,魔法披风_31~40,9000,9500,10000,0,24800,40103,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27253,27250,3,魔法披风_31~40,7500,8500,10000,0,37190,40103,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27254,27250,4,魔法披风_31~40,6000,7500,10000,0,49590,40103,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27255,27250,5,魔法披风_31~40,4500,6500,10000,0,61990,40103,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27256,27250,6,魔法披风_31~40,3500,5500,10000,0,74390,40103,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27257,27250,7,魔法披风_31~40,2500,4500,10000,0,86780,40103,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27258,27250,8,魔法披风_31~40,1500,3500,0,10000,99180,40103,1,,,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,355,355,0,0,0,0,0,0,0,0,0,0,0,3,0,0
27259,27250,9,魔法披风_31~40,1000,2500,0,10000,111580,40103,1,,,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,429,429,0,0,0,0,0,0,0,0,0,0,0,5,0,0
27260,27250,10,魔法披风_31~40,900,1500,0,9000,123980,40103,1,,,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,532,532,0,0,0,0,0,0,0,0,0,0,0,7,0,0
27261,27250,11,魔法披风_31~40,800,0,0,0,136380,40103,1,,,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,635,635,0,0,0,0,0,0,0,0,0,0,0,9,0,0
27262,27250,12,魔法披风_31~40,700,0,0,0,148770,40103,1,,,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,738,738,0,0,0,0,0,0,0,0,0,0,0,11,0,0
27263,27250,13,魔法披风_31~40,600,0,0,0,161170,40103,1,,,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,873,873,0,0,0,0,0,0,0,0,0,0,0,13,0,0
27264,27250,14,魔法披风_31~40,500,0,0,0,173570,40103,1,,,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,1008,1008,0,0,0,0,0,0,0,0,0,0,0,15,0,0
27265,27250,15,魔法披风_31~40,400,0,0,0,185970,40103,1,,,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,1143,1143,0,0,0,0,0,0,0,0,0,0,0,17,0,0
27301,27300,1,魔法披风_41~50,10000,0,0,0,16820,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27302,27300,2,魔法披风_41~50,9000,9500,10000,0,33640,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27303,27300,3,魔法披风_41~50,7500,8500,10000,0,50470,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27304,27300,4,魔法披风_41~50,6000,7500,10000,0,67290,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27305,27300,5,魔法披风_41~50,4500,6500,10000,0,84110,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27306,27300,6,魔法披风_41~50,3500,5500,10000,0,100930,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27307,27300,7,魔法披风_41~50,2500,4500,10000,0,117750,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27308,27300,8,魔法披风_41~50,1500,3500,0,10000,134570,40104,1,,,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,445,445,0,0,0,0,0,0,0,0,0,0,0,3,0,0
27309,27300,9,魔法披风_41~50,1000,2500,0,10000,151400,40104,1,,,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,537,537,0,0,0,0,0,0,0,0,0,0,0,5,0,0
27310,27300,10,魔法披风_41~50,900,1500,0,9000,168220,40104,1,,,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,665,665,0,0,0,0,0,0,0,0,0,0,0,7,0,0
27311,27300,11,魔法披风_41~50,800,0,0,0,185040,40104,1,,,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,793,793,0,0,0,0,0,0,0,0,0,0,0,9,0,0
27312,27300,12,魔法披风_41~50,700,0,0,0,201860,40104,1,,,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,921,921,0,0,0,0,0,0,0,0,0,0,0,11,0,0
27313,27300,13,魔法披风_41~50,600,0,0,0,218680,40104,1,,,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,1090,1090,0,0,0,0,0,0,0,0,0,0,0,13,0,0
27314,27300,14,魔法披风_41~50,500,0,0,0,235510,40104,1,,,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,1259,1259,0,0,0,0,0,0,0,0,0,0,0,15,0,0
