TID,WorldTID,Type,Name,Pos,Rotation,Ambient,Diffuse,Specular,Dimmer,Radius,SpotIn,SpotOut
6844,4023,0,LightPoint:6844,250.551|407.556|-54.534,0.000|0.000|0.000,255.000|255.000|255.000,128.000|0.000|255.000,255.000|255.000|255.000,1.5,15,0,0
6845,4023,0,LightPoint:6845,236.037|383.546|-53.141,0.000|0.000|0.000,255.000|255.000|255.000,128.000|0.000|255.000,255.000|255.000|255.000,1.5,15,0,0
6846,4023,0,LightPoint:6846,229.490|393.640|-54.173,0.000|0.000|0.000,255.000|255.000|255.000,0.000|255.000|255.000,255.000|255.000|255.000,1.5,15,0,0
6847,4023,0,LightPoint:6847,226.258|417.271|-55.153,0.000|0.000|0.000,255.000|255.000|255.000,128.000|0.000|255.000,255.000|255.000|255.000,1.5,15,0,0
6848,4023,0,LightPoint:6848,255.138|435.007|-55.359,0.000|0.000|0.000,255.000|255.000|255.000,128.000|0.000|255.000,255.000|255.000|255.000,1.5,15,0,0
6849,4023,0,LightPoint:6849,126.030|37.373|-17.724,0.000|0.000|0.000,255.000|255.000|255.000,255.000|0.000|0.000,255.000|255.000|255.000,5,30,0,0
6850,4023,0,LightPoint:6850,143.407|68.024|-17.724,0.000|0.000|0.000,255.000|255.000|255.000,255.000|0.000|0.000,255.000|255.000|255.000,5,30,0,0
6851,4023,0,LightPoint:6851,198.935|137.477|-22.348,0.000|0.000|0.000,255.000|255.000|255.000,255.000|0.000|0.000,255.000|255.000|255.000,5,30,0,0
6852,4023,0,LightPoint:6852,219.488|143.260|-24.037,0.000|0.000|0.000,255.000|255.000|255.000,255.000|0.000|0.000,255.000|255.000|255.000,5,30,0,0
6853,4023,0,LightPoint:6853,203.670|141.990|-0.990,0.000|0.000|0.000,255.000|255.000|255.000,255.000|0.000|0.000,255.000|255.000|255.000,5,20,0,0
6854,4023,0,LightPoint:6854,198.820|133.290|-5.410,0.000|0.000|0.000,255.000|255.000|255.000,255.000|0.000|0.000,255.000|255.000|255.000,5,15,0,0
6855,4023,0,LightPoint:6855,213.490|136.615|-0.990,0.000|0.000|0.000,255.000|255.000|255.000,255.000|0.000|0.000,255.000|255.000|255.000,5,20,0,0
6856,4023,0,LightPoint:6856,293.597|122.278|-23.086,0.000|0.000|0.000,255.000|255.000|255.000,255.000|0.000|0.000,255.000|255.000|255.000,5,30,0,0
6857,4023,0,LightPoint:6857,268.421|111.282|-14.016,0.000|0.000|0.000,255.000|255.000|255.000,255.000|0.000|0.000,255.000|255.000|255.000,5,20,0,0
6858,4023,0,LightPoint:6858,341.456|404.740|-14.250,0.000|0.000|0.000,255.000|255.000|255.000,255.000|0.000|0.000,255.000|255.000|255.000,5,30,0,0
6859,4023,0,LightPoint:6859,347.290|319.400|10.940,0.000|0.000|0.000,255.000|255.000|255.000,255.000|255.000|100.000,255.000|255.000|255.000,1.3,30,0,0
6860,4023,0,LightPoint:6860,347.150|294.450|9.590,0.000|0.000|0.000,255.000|255.000|255.000,255.000|255.000|100.000,255.000|255.000|255.000,1.3,30,0,0
6861,4023,0,LightPoint:6861,292.670|317.270|2.270,0.000|0.000|0.000,255.000|255.000|255.000,255.000|255.000|100.000,255.000|255.000|255.000,1.3,30,0,0
6862,4023,0,LightPoint:6862,248.960|268.920|-1.170,0.000|0.000|0.000,255.000|255.000|255.000,255.000|255.000|100.000,255.000|255.000|255.000,1.3,35,0,0
6863,4023,0,LightPoint:6863,284.540|215.380|-1.040,0.000|0.000|0.000,255.000|255.000|255.000,255.000|255.000|100.000,255.000|255.000|255.000,1.3,45,0,0
6864,4023,0,LightPoint:6864,327.680|216.140|-1.210,0.000|0.000|0.000,255.000|255.000|255.000,255.000|255.000|100.000,255.000|255.000|255.000,1.3,40,0,0
6865,4023,0,LightPoint:6865,341.460|395.740|-1.850,0.000|0.000|0.000,255.000|255.000|255.000,255.000|255.000|100.000,255.000|255.000|255.000,1.3,35,0,0
6866,4023,0,LightPoint:6866,437.970|417.935|-16.965,0.000|0.000|0.000,255.000|255.000|255.000,255.000|255.000|100.000,255.000|255.000|255.000,1.3,35,0,0
6867,4023,0,LightPoint:6867,410.458|289.988|12.305,0.000|0.000|0.000,255.000|255.000|255.000,255.000|255.000|100.000,255.000|255.000|255.000,1.3,35,0,0
6868,4023,0,LightPoint:6868,413.210|265.730|11.080,0.000|0.000|0.000,255.000|255.000|255.000,255.000|255.000|100.000,255.000|255.000|255.000,1.3,40,0,0
6869,4023,0,LightPoint:6869,357.958|117.492|1.884,0.000|0.000|0.000,255.000|255.000|255.000,255.000|255.000|100.000,255.000|255.000|255.000,1.3,35,0,0
6870,4023,0,LightPoint:6870,315.100|80.780|0.730,0.000|0.000|0.000,255.000|255.000|255.000,255.000|255.000|100.000,255.000|255.000|255.000,1.3,35,0,0
6871,4023,0,LightPoint:6871,408.050|60.620|-10.178,0.000|0.000|0.000,255.000|255.000|255.000,255.000|255.000|100.000,255.000|255.000|255.000,1.3,40,0,0
6872,4023,0,LightPoint:6872,437.730|69.226|-10.246,0.000|0.000|0.000,255.000|255.000|255.000,255.000|255.000|100.000,255.000|255.000|255.000,1.3,35,0,0
6873,4023,0,LightPoint:6873,162.752|313.504|-6.744,0.000|0.000|0.000,255.000|255.000|255.000,255.000|255.000|100.000,255.000|255.000|255.000,1.3,35,0,0
6874,4023,0,LightPoint:6874,67.217|399.370|-21.100,0.000|0.000|0.000,255.000|255.000|255.000,255.000|255.000|100.000,255.000|255.000|255.000,1.3,40,0,0
6875,4023,0,LightPoint:6875,108.668|374.925|-18.297,0.000|0.000|0.000,255.000|255.000|255.000,255.000|255.000|100.000,255.000|255.000|255.000,1.3,35,0,0
6876,4023,0,LightPoint:6876,93.840|430.040|-24.800,0.000|0.000|0.000,255.000|255.000|255.000,255.000|255.000|100.000,255.000|255.000|255.000,1.3,35,0,0
6877,4023,0,LightPoint:6877,261.180|430.370|-46.725,0.000|0.000|0.000,255.000|255.000|255.000,255.000|255.000|100.000,255.000|255.000|255.000,1.3,40,0,0
6878,4023,0,LightPoint:6878,262.279|403.542|-47.527,0.000|0.000|0.000,255.000|255.000|255.000,255.000|255.000|100.000,255.000|255.000|255.000,1.3,40,0,0
6879,4023,0,LightPoint:6879,143.028|251.843|-5.230,0.000|0.000|0.000,255.000|255.000|255.000,255.000|255.000|100.000,255.000|255.000|255.000,1.3,35,0,0
6880,4023,0,LightPoint:6880,84.020|95.400|-12.752,0.000|0.000|0.000,255.000|255.000|255.000,255.000|255.000|100.000,255.000|255.000|255.000,1.3,40,0,0
6881,4023,0,LightPoint:6881,86.451|72.228|-6.374,0.000|0.000|0.000,255.000|255.000|255.000,255.000|255.000|100.000,255.000|255.000|255.000,1.3,40,0,0
6882,4433,0,LightPoint:6882,246.770|48.680|7.640,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,20,0,0
6883,4433,0,LightPoint:6883,264.405|48.612|7.640,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,20,0,0
6884,4433,0,LightPoint:6884,274.090|81.360|12.420,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,30,0,0
6885,4433,0,LightPoint:6885,239.410|81.570|12.420,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,30,0,0
6886,4433,0,LightPoint:6886,239.650|109.560|12.420,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,30,0,0
6887,4433,0,LightPoint:6887,274.120|109.410|12.420,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,30,0,0
6888,4433,0,LightPoint:6888,274.186|142.447|12.420,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,30,0,0
6889,4433,0,LightPoint:6889,239.254|142.138|12.420,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,30,0,0
6890,4433,0,LightPoint:6890,239.014|181.596|13.379,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,30,0,0
6891,4433,0,LightPoint:6891,273.649|181.579|13.379,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,30,0,0
6892,4433,0,LightPoint:6892,267.990|214.950|15.320,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,20,0,0
6893,4433,0,LightPoint:6893,244.899|215.142|15.320,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,20,0,0
6894,4433,0,LightPoint:6894,244.529|225.954|15.320,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,20,0,0
6895,4433,0,LightPoint:6895,267.387|225.931|15.320,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,20,0,0
6896,4433,0,LightPoint:6896,267.733|236.893|15.320,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,20,0,0
6897,4433,0,LightPoint:6897,245.064|236.949|15.320,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,20,0,0
6898,4433,0,LightPoint:6898,256.790|253.450|23.940,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,30,0,0
6899,4433,0,LightPoint:6899,282.080|298.037|31.490,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,25,0,0
6900,4433,0,LightPoint:6900,282.277|337.689|31.490,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,25,0,0
6901,4433,0,LightPoint:6901,308.044|352.024|31.490,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,25,0,0
6902,4433,0,LightPoint:6902,316.298|259.503|31.490,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,25,0,0
6903,4433,0,LightPoint:6903,335.374|265.191|27.720,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6904,4433,0,LightPoint:6904,335.133|278.039|27.720,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6905,4433,0,LightPoint:6905,335.289|303.693|27.720,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6906,4433,0,LightPoint:6906,335.471|317.020|27.720,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6907,4433,0,LightPoint:6907,363.524|318.164|17.377,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6908,4433,0,LightPoint:6908,363.370|302.290|17.370,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6909,4433,0,LightPoint:6909,363.486|279.779|17.370,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6910,4433,0,LightPoint:6910,363.123|263.451|17.370,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6911,4433,0,LightPoint:6911,380.368|258.300|17.370,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6912,4433,0,LightPoint:6912,380.590|323.705|17.370,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6913,4433,0,LightPoint:6913,404.012|312.631|17.370,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6914,4433,0,LightPoint:6914,440.391|313.356|17.370,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6915,4433,0,LightPoint:6915,411.315|347.475|17.370,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6916,4433,0,LightPoint:6916,432.144|346.795|17.370,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6917,4433,0,LightPoint:6917,392.687|298.968|12.613,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6918,4433,0,LightPoint:6918,392.639|283.082|12.613,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6919,4433,0,LightPoint:6919,415.593|302.091|12.613,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6920,4433,0,LightPoint:6920,428.859|302.337|12.613,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6921,4433,0,LightPoint:6921,434.302|265.736|13.482,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6922,4433,0,LightPoint:6922,434.604|257.445|13.482,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6923,4433,0,LightPoint:6923,434.440|249.684|13.482,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6924,4433,0,LightPoint:6924,444.673|243.592|13.482,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6925,4433,0,LightPoint:6925,410.997|265.550|13.482,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6926,4433,0,LightPoint:6926,411.322|257.643|13.482,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6927,4433,0,LightPoint:6927,411.241|249.650|13.482,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6928,4433,0,LightPoint:6928,398.223|243.409|13.482,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6929,4433,0,LightPoint:6929,398.194|192.868|13.482,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6930,4433,0,LightPoint:6930,411.464|188.341|13.482,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6931,4433,0,LightPoint:6931,411.454|180.546|13.482,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6932,4433,0,LightPoint:6932,411.087|172.132|13.482,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6933,4433,0,LightPoint:6933,434.315|172.527|13.482,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6934,4433,0,LightPoint:6934,434.236|180.855|13.482,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6935,4433,0,LightPoint:6935,434.462|188.508|13.482,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6936,4433,0,LightPoint:6936,444.907|192.901|13.482,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6937,4433,0,LightPoint:6937,442.990|144.280|21.880,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,30,0,0
6938,4433,0,LightPoint:6938,400.686|144.233|21.880,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,30,0,0
6939,4433,0,LightPoint:6939,433.157|205.703|1.157,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6940,4433,0,LightPoint:6940,412.883|205.733|1.157,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6941,4433,0,LightPoint:6941,412.795|233.042|1.157,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6942,4433,0,LightPoint:6942,433.523|233.267|1.157,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6943,4433,0,LightPoint:6943,415.820|379.229|26.786,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6944,4433,0,LightPoint:6944,429.352|379.446|26.786,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,20,0,0
6945,4433,0,LightPoint:6945,404.430|421.320|31.100,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,30,0,0
6946,4433,0,LightPoint:6946,404.404|447.048|31.100,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,30,0,0
6947,4433,0,LightPoint:6947,381.583|454.470|39.938,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,30,0,0
6948,4433,0,LightPoint:6948,382.030|416.024|39.938,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,30,0,0
6949,4433,0,LightPoint:6949,381.153|395.626|39.938,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,30,0,0
6950,4433,0,LightPoint:6950,361.787|395.851|39.938,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,30,0,0
6951,4433,0,LightPoint:6951,341.559|395.707|39.938,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,30,0,0
6952,4433,0,LightPoint:6952,325.200|415.633|39.938,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,30,0,0
6953,4433,0,LightPoint:6953,325.226|434.137|39.938,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,30,0,0
6954,4433,0,LightPoint:6954,325.333|454.100|39.938,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,30,0,0
6955,4433,0,LightPoint:6955,341.425|477.069|39.938,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,30,0,0
6956,4433,0,LightPoint:6956,361.869|477.503|39.938,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,30,0,0
6957,4433,0,LightPoint:6957,381.770|477.132|39.938,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,30,0,0
6958,4433,0,LightPoint:6958,331.216|435.081|60.115,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,60,0,0
6959,4433,0,LightPoint:6959,309.932|310.676|49.000,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,60,0,0
6960,4433,0,LightPoint:6960,208.093|268.883|71.048,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,25,0,0
6961,4433,0,LightPoint:6961,184.813|269.229|71.048,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,25,0,0
6962,4433,0,LightPoint:6962,201.660|329.500|81.720,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,25,0,0
6963,4433,0,LightPoint:6963,186.110|329.660|81.720,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,25,0,0
6964,4433,0,LightPoint:6964,88.853|369.744|82.200,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,25,0,0
6965,4433,0,LightPoint:6965,67.663|369.604|82.200,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,25,0,0
6966,4433,0,LightPoint:6966,106.980|398.430|102.039,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,60,0,0
6967,4433,0,LightPoint:6967,192.831|398.475|102.039,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,60,0,0
6968,4433,0,LightPoint:6968,97.821|316.917|94.885,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,25,0,0
6969,4433,0,LightPoint:6969,98.071|295.554|94.885,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,25,0,0
6970,4433,0,LightPoint:6970,137.630|307.710|105.066,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,40,0,0
6971,4433,0,LightPoint:6971,74.444|258.675|95.890,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,25,0,0
6972,4433,0,LightPoint:6972,52.915|258.888|95.890,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,25,0,0
6973,4433,0,LightPoint:6973,79.020|227.090|112.220,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,35,0,0
6974,4433,0,LightPoint:6974,46.451|228.192|112.220,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2,35,0,0
6975,4433,0,LightPoint:6975,82.829|203.621|118.220,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,30,0,0
6976,4433,0,LightPoint:6976,82.884|182.609|118.220,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,30,0,0
6977,4433,0,LightPoint:6977,82.716|160.518|118.220,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,30,0,0
6978,4433,0,LightPoint:6978,83.168|138.996|118.220,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,30,0,0
6979,4433,0,LightPoint:6979,44.910|138.624|118.220,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,30,0,0
6980,4433,0,LightPoint:6980,45.086|160.019|118.220,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,30,0,0
6981,4433,0,LightPoint:6981,45.352|182.324|118.220,0.000|0.000|0.000,255.000|255.000|255.000,100.000|100.000|255.000,255.000|255.000|255.000,2.5,30,0,0
